,MAMA_monthly_10
2022-04-04,33.2505
2022-03-31,32.8019
2022-02-28,32.3464
2022-01-31,31.7756
2021-12-31,31.2655
2021-11-30,30.6404
2021-10-29,30.1024
2021-09-30,29.7092
2021-08-31,29.2931
2021-07-30,28.8464
2021-06-30,28.3561
2021-05-28,27.7862
2021-04-30,27.2191
2021-03-31,26.6268
2021-02-26,26.0070
2021-01-29,25.3474
2020-12-31,24.8148
2020-11-30,24.3079
2020-10-30,23.9077
2020-09-30,23.6420
2020-08-31,23.4076
2020-07-31,23.1855
2020-06-30,22.9153
2020-05-29,22.6277
2020-04-30,22.3735
2020-03-31,22.1170
2020-02-28,21.9166
2020-01-31,21.6084
2019-12-31,21.2917
2019-11-29,20.9649
2019-10-31,20.6979
2019-09-30,20.4279
2019-08-30,20.2025
2019-07-31,19.9504
2019-06-28,19.6996
2019-05-31,19.5098
2019-04-30,19.3782
2019-03-29,19.1502
2019-02-28,18.9272
2019-01-31,18.7065
2018-12-31,18.5103
2018-11-30,18.3776
2018-10-31,18.1747
2018-09-28,17.9782
2018-08-31,17.7041
2018-07-31,17.3537
2018-06-29,16.9971
2018-05-31,16.6404
2018-04-30,16.2282
2018-03-29,15.9288
2018-02-28,15.5643
2018-01-31,15.2298
2017-12-29,14.9431
2017-11-30,14.6797
2017-10-31,14.4008
2017-09-29,14.0998
2017-08-31,13.8460
2017-07-31,13.6637
2017-06-30,13.5184
2017-05-31,13.3541
2017-04-28,13.1789
2017-03-31,13.0332
2017-02-28,12.8737
2017-01-31,12.7675
2016-12-30,12.6536
2016-11-30,12.5605
2016-10-31,12.4906
2016-09-30,12.4439
2016-08-31,12.3904
2016-07-29,12.3494
2016-06-30,12.3357
2016-05-31,12.3217
2016-04-29,12.3180
2016-03-31,12.3341
2016-02-29,12.3532
2016-01-29,12.3708
2015-12-31,12.3847
2015-11-30,12.3671
2015-10-30,12.3315
2015-09-30,12.2892
2015-08-31,12.2626
2015-07-31,12.2211
2015-06-30,12.1581
2015-05-29,12.0910
2015-04-30,11.9317
2015-03-31,11.7688
2015-02-27,11.6143
2015-01-30,11.4226
2014-12-31,11.2431
2014-11-28,11.0039
2014-10-31,10.7529
2014-09-30,10.5281
2014-08-29,10.2892
2014-07-31,10.0647
2014-06-30,9.8585
2014-05-30,9.6261
2014-04-30,9.4352
2014-03-31,9.2674
2014-02-28,9.1226
2014-01-31,8.9710
2013-12-31,8.8294
2013-11-29,8.6995
2013-10-31,8.5747
2013-09-30,8.4832
2013-08-30,8.3929
2013-07-31,8.3409
2013-06-28,8.2918
2013-05-31,8.2311
2013-04-30,8.1966
2013-03-28,8.1845
2013-02-28,8.1666
2013-01-31,8.1647
2012-12-31,8.1710
2012-11-30,8.1897
2012-10-31,8.2123
2012-09-28,8.2406
2012-08-31,8.2636
2012-07-31,8.2845
2012-06-29,8.3056
2012-05-31,8.3259
2012-04-30,8.3512
2012-03-30,8.3691
2012-02-29,8.3721
2012-01-31,8.3705
2011-12-30,8.3785
2011-11-30,8.3998
2011-10-31,8.4243
2011-09-30,8.4531
2011-08-31,8.4877
2011-07-29,8.5138
2011-06-30,8.5256
2011-05-31,8.5363
2011-04-29,8.5198
2011-03-31,8.4918
2011-02-28,8.4620
2011-01-31,8.4353
2010-12-31,8.4143
2010-11-30,8.4185
2010-10-29,8.4303
2010-09-30,8.4323
2010-08-31,8.4448
2010-07-30,8.4650
2010-06-30,8.4772
2010-05-28,8.4773
2010-04-30,8.4713
2010-03-31,8.4627
2010-02-26,8.4436
2010-01-29,8.4376
2009-12-31,8.4350
2009-11-30,8.4138
2009-10-30,8.4230
2009-09-30,8.4397
2009-08-31,8.4423
2009-07-31,8.4533
2009-06-30,8.4743
2009-05-29,8.5090
2009-04-30,8.5439
2009-03-31,8.5811
2009-02-27,8.6268
2009-01-30,8.6815
2008-12-31,8.7317
2008-11-28,8.7933
2008-10-31,8.8545
2008-09-30,8.8965
2008-08-29,8.9456
2008-07-31,8.9932
2008-06-30,9.0354
2008-05-30,9.0662
2008-04-30,9.0765
2008-03-31,9.0904
2008-02-29,9.1220
2008-01-31,9.1384
2007-12-31,9.1603
2007-11-30,9.1797
2007-10-31,9.1886
2007-09-28,9.1756
2007-08-31,9.1564
2007-07-31,9.1335
2007-06-29,9.1062
2007-05-31,9.0721
2007-04-30,9.0410
2007-03-30,9.0168
2007-02-28,8.9861
2007-01-31,8.9574
2006-12-29,8.9174
2006-11-30,8.8668
2006-10-31,8.8093
2006-09-29,8.7526
2006-08-31,8.6657
2006-07-31,8.5791
2006-06-30,8.5087
2006-05-31,8.4429
2006-04-28,8.3613
2006-03-31,8.2748
2006-02-28,8.2101
2006-01-31,8.1367
2005-12-30,8.0710
2005-11-30,8.0184
2005-10-31,7.9557
2005-09-30,7.9052
2005-08-31,7.8510
2005-07-29,7.8103
2005-06-30,7.7695
2005-05-31,7.7451
2005-04-29,7.7127
2005-03-31,7.6928
2005-02-28,7.6663
2005-01-31,7.6279
2004-12-31,7.6000
2004-11-30,7.5524
2004-10-29,7.5170
2004-09-30,7.4702
2004-08-31,7.4245
2004-07-30,7.3835
2004-06-30,7.3217
2004-05-28,7.2414
2004-04-30,7.1631
2004-03-31,7.0983
2004-02-27,7.0016
2004-01-30,6.9208
2003-12-31,6.8284
2003-11-28,6.7616
2003-10-31,6.6988
2003-09-30,6.6220
2003-08-29,6.5537
2003-07-31,6.4752
2003-06-30,6.3931
2003-05-30,6.3405
2003-04-30,6.2904
2003-03-31,6.2683
2003-02-28,6.2496
2003-01-31,6.2322
2002-12-31,6.2125
2002-11-29,6.1771
2002-10-31,6.0802
2002-09-30,5.9804
2002-08-30,5.9162
