,MAMA_monthly_10
2015-08-03,15.0429
2015-07-31,15.0851
2015-06-30,15.1254
2015-05-29,15.1612
2015-04-30,15.1849
2015-03-31,15.2104
2015-02-27,15.2315
2015-01-30,15.2463
2014-12-31,15.2775
2014-11-28,15.2933
2014-10-31,15.3130
2014-09-30,15.3317
2014-08-29,15.3573
2014-07-31,15.3957
2014-06-30,15.4314
2014-05-30,15.4613
2014-04-30,15.5066
2014-03-31,15.5353
2014-02-28,15.5508
2014-01-31,15.5687
2013-12-31,15.5917
2013-11-29,15.6180
2013-10-31,15.6532
2013-09-30,15.6791
2013-08-30,15.6888
2013-07-31,15.7177
2013-06-28,15.7283
2013-05-31,15.7418
2013-04-30,15.7633
2013-03-28,15.7861
2013-02-28,15.8106
2013-01-31,15.8273
2012-12-31,15.8406
2012-11-30,15.8642
2012-10-31,15.9020
2012-09-28,15.9647
2012-08-31,16.0009
2012-07-31,16.0495
2012-06-29,16.1122
2012-05-31,16.1638
2012-04-30,16.2246
2012-03-30,16.2655
2012-02-29,16.2835
2012-01-31,16.3163
2011-12-30,16.3529
2011-11-30,16.4127
2011-10-31,16.4676
2011-09-30,16.5127
2011-08-31,16.5788
2011-07-29,16.6152
2011-06-30,16.6502
2011-05-31,16.6501
2011-04-29,16.6144
2011-03-31,16.5717
2011-02-28,16.5286
2011-01-31,16.4463
2010-12-31,16.4410
2010-11-30,16.4608
2010-10-29,16.5072
2010-09-30,16.5679
2010-08-31,16.6101
2010-07-30,16.6851
2010-06-30,16.7440
2010-05-28,16.8137
2010-04-30,16.8674
2010-03-31,16.9064
2010-02-26,16.9507
2010-01-29,17.0135
2009-12-31,17.1060
2009-11-30,17.1954
2009-10-30,17.2945
2009-09-30,17.4127
2009-08-31,17.5168
2009-07-31,17.6243
2009-06-30,17.7431
2009-05-29,17.8646
2009-04-30,17.9906
2009-03-31,18.1257
2009-02-27,18.2760
2009-01-30,18.4327
2008-12-31,18.5823
2008-11-28,18.7331
2008-10-31,18.8948
2008-09-30,19.0305
2008-08-29,19.1372
2008-07-31,19.2279
2008-06-30,19.3117
2008-05-30,19.3920
2008-04-30,19.4630
2008-03-31,19.5150
2008-02-29,19.5769
2008-01-31,19.6418
2007-12-31,19.7350
2007-11-30,19.8000
2007-10-31,19.8641
2007-09-28,19.9106
2007-08-31,19.9606
2007-07-31,20.0152
2007-06-29,20.0726
2007-05-31,20.1397
2007-04-30,20.2108
2007-03-30,20.2485
2007-02-28,20.2992
2007-01-31,20.3405
2006-12-29,20.3664
2006-11-30,20.4038
2006-10-31,20.4232
2006-09-29,20.4828
2006-08-31,20.5127
2006-07-31,20.5365
2006-06-30,20.5710
2006-05-31,20.5743
2006-04-28,20.5373
2006-03-31,20.4627
2006-02-28,20.3324
2006-01-31,20.2922
2005-12-30,20.2450
2005-11-30,20.2588
2005-10-31,20.2558
2005-09-30,20.2907
2005-08-31,20.3162
2005-07-29,20.3938
2005-06-30,20.4777
2005-05-31,20.5618
2005-04-29,20.6458
2005-03-31,20.7348
2005-02-28,20.8093
2005-01-31,20.8651
2004-12-31,20.9021
2004-11-30,20.8571
2004-10-29,20.8116
2004-09-30,20.7657
2004-08-31,20.7031
2004-07-30,20.6609
2004-06-30,20.5908
2004-05-28,20.4926
2004-04-30,20.4272
2004-03-31,20.3887
2004-02-27,20.2658
2004-01-30,20.0802
2003-12-31,19.8709
2003-11-28,19.7775
2003-10-31,19.6992
2003-09-30,19.6130
2003-08-29,19.5202
2003-07-31,19.4386
2003-06-30,19.3917
2003-05-30,19.3047
2003-04-30,19.1943
2003-03-31,19.1271
2003-02-28,19.0900
2003-01-31,19.0510
2002-12-31,19.0252
2002-11-29,19.0178
2002-10-31,18.9343
2002-09-30,18.9438
2002-08-30,18.9783
