,MAMA_monthly_10
2022-04-04,78.7233
2022-03-31,77.7544
2022-02-28,76.7645
2022-01-31,75.8213
2021-12-31,74.9597
2021-11-30,74.0478
2021-10-29,73.3053
2021-09-30,72.4294
2021-08-31,71.6651
2021-07-30,71.0240
2021-06-30,70.2668
2021-05-28,69.5976
2021-04-30,68.8503
2021-03-31,68.0456
2021-02-26,67.2368
2021-01-29,66.4203
2020-12-31,65.9164
2020-11-30,65.2497
2020-10-30,64.6273
2020-09-30,64.3419
2020-08-31,64.0566
2020-07-31,63.6642
2020-06-30,63.4605
2020-05-29,63.2356
2020-04-30,62.9804
2020-03-31,62.6980
2020-02-28,62.5756
2020-01-31,61.9552
2019-12-31,61.1719
2019-11-29,60.2663
2019-10-31,59.4630
2019-09-30,58.7950
2019-08-30,58.1422
2019-07-31,57.4658
2019-06-28,56.6575
2019-05-31,55.8287
2019-04-30,55.1458
2019-03-29,54.3457
2019-02-28,53.6502
2019-01-31,52.9458
2018-12-31,52.3449
2018-11-30,51.7972
2018-10-31,51.1798
2018-09-28,50.5417
2018-08-31,49.7477
2018-07-31,49.0005
2018-06-29,48.2365
2018-05-31,47.4769
2018-04-30,46.6234
2018-03-29,45.7522
2018-02-28,44.8792
2018-01-31,43.9459
2017-12-29,42.9464
2017-11-30,42.0506
2017-10-31,41.2312
2017-09-29,40.4803
2017-08-31,39.8118
2017-07-31,39.2019
2017-06-30,38.5831
2017-05-31,37.9959
2017-04-28,37.3312
2017-03-31,36.7916
2017-02-28,36.2490
2017-01-31,35.7706
2016-12-30,35.3134
2016-11-30,34.8702
2016-10-31,34.4602
2016-09-30,34.1462
2016-08-31,33.8422
2016-07-29,33.4995
2016-06-30,33.1499
2016-05-31,32.8469
2016-04-29,32.5449
2016-03-31,32.2041
2016-02-29,31.8494
2016-01-29,31.5201
2015-12-31,31.2553
2015-11-30,30.9330
2015-10-30,30.5706
2015-09-30,30.1512
2015-08-31,29.8089
2015-07-31,29.4398
2015-06-30,29.0509
2015-05-29,28.6412
2015-04-30,28.1934
2015-03-31,27.7239
2015-02-27,27.2471
2015-01-30,26.7393
2014-12-31,26.3091
2014-11-28,25.8414
2014-10-31,25.3618
2014-09-30,24.9078
2014-08-29,24.5041
2014-07-31,24.1009
2014-06-30,23.7395
2014-05-30,23.3801
2014-04-30,23.0402
2014-03-31,22.7332
2014-02-28,22.4410
2014-01-31,22.1624
2013-12-31,21.9285
2013-11-29,21.6916
2013-10-31,21.4741
2013-09-30,21.2739
2013-08-30,21.0996
2013-07-31,20.9427
2013-06-28,20.7713
2013-05-31,20.6091
2013-04-30,20.4302
2013-03-28,20.2414
2013-02-28,20.0583
2013-01-31,19.8989
2012-12-31,19.7342
2012-11-30,19.5926
2012-10-31,19.4586
2012-09-28,19.3227
2012-08-31,19.1616
2012-07-31,19.0117
2012-06-29,18.8730
2012-05-31,18.7077
2012-04-30,18.5451
2012-03-30,18.3787
2012-02-29,18.2217
2012-01-31,18.0865
2011-12-30,17.9583
2011-11-30,17.8764
2011-10-31,17.7807
2011-09-30,17.6931
2011-08-31,17.6407
2011-07-29,17.5706
2011-06-30,17.4733
2011-05-31,17.3498
2011-04-29,17.2055
2011-03-31,17.0817
2011-02-28,16.9543
2011-01-31,16.7950
2010-12-31,16.6325
2010-11-30,16.4511
2010-10-29,16.2875
2010-09-30,16.1412
2010-08-31,16.0036
2010-07-30,15.8969
