,MAMA_monthly_10
2022-04-04,58.8180
2022-03-31,58.5640
2022-02-28,58.3097
2022-01-31,58.1382
2021-12-31,57.9337
2021-11-30,57.6385
2021-10-29,57.1742
2021-09-30,56.5438
2021-08-31,56.1507
2021-07-30,55.7684
2021-06-30,55.4626
2021-05-28,55.1086
2021-04-30,54.8964
2021-03-31,54.6779
2021-02-26,54.3484
2021-01-29,54.0790
2020-12-31,53.6237
2020-11-30,53.1662
2020-10-30,52.7595
2020-09-30,52.4132
2020-08-31,52.2739
2020-07-31,52.0283
2020-06-30,51.9523
2020-05-29,51.9771
2020-04-30,52.0312
2020-03-31,52.1122
2020-02-28,52.2744
2020-01-31,52.3401
2019-12-31,52.3680
2019-11-29,52.3317
2019-10-31,52.3023
2019-09-30,52.3075
2019-08-30,52.2499
2019-07-31,52.1507
2019-06-28,52.0260
2019-05-31,51.8881
2019-04-30,51.8260
2019-03-29,51.7280
2019-02-28,51.7167
2019-01-31,51.7083
2018-12-31,51.7196
2018-11-30,51.8132
2018-10-31,51.8876
2018-09-28,51.9894
2018-08-31,52.0255
2018-07-31,52.0250
2018-06-29,52.0217
2018-05-31,52.0152
2018-04-30,51.8577
2018-03-29,51.6653
2018-02-28,51.4702
2018-01-31,51.3552
2017-12-29,51.1955
2017-11-30,51.0306
2017-10-31,50.9188
2017-09-29,50.8793
2017-08-31,50.9298
2017-07-31,50.9699
2017-06-30,50.9867
2017-05-31,51.0989
2017-04-28,51.2261
2017-03-31,51.4450
2017-02-28,51.6909
2017-01-31,51.8475
2016-12-30,52.0562
2016-11-30,52.2578
2016-10-31,52.4794
2016-09-30,52.6005
2016-08-31,52.7330
2016-07-29,52.8836
2016-06-30,52.9463
2016-05-31,52.9914
2016-04-29,53.0251
2016-03-31,52.9967
2016-02-29,52.8404
2016-01-29,52.6482
2015-12-31,52.4864
2015-11-30,52.3500
2015-10-30,52.3080
2015-09-30,52.2599
2015-08-31,52.3560
2015-07-31,52.4016
2015-06-30,52.4834
2015-05-29,52.5390
2015-04-30,52.5676
2015-03-31,52.4959
2015-02-27,52.4222
2015-01-30,52.3482
2014-12-31,52.4495
2014-11-28,52.5288
2014-10-31,52.5665
2014-09-30,52.5025
2014-08-29,52.3681
2014-07-31,52.1933
2014-06-30,52.0830
2014-05-30,51.8913
2014-04-30,51.7914
2014-03-31,51.6328
2014-02-28,51.4494
2014-01-31,51.3927
2013-12-31,51.4009
2013-11-29,51.3681
2013-10-31,51.2828
2013-09-30,51.2926
2013-08-30,51.4046
2013-07-31,51.5529
2013-06-28,51.5765
2013-05-31,51.6448
2013-04-30,51.6171
2013-03-28,51.6682
2013-02-28,51.9177
2013-01-31,52.1811
2012-12-31,52.4236
2012-11-30,52.6414
2012-10-31,52.9005
2012-09-28,53.1894
2012-08-31,53.5030
2012-07-31,53.8415
2012-06-29,54.2284
2012-05-31,54.6241
2012-04-30,55.0489
2012-03-30,55.4191
2012-02-29,55.7259
2012-01-31,55.9625
2011-12-30,56.1007
2011-11-30,56.3264
2011-10-31,56.4119
2011-09-30,56.4790
2011-08-31,56.4110
2011-07-29,55.9709
2011-06-30,55.3420
2011-05-31,54.5650
2011-04-29,53.8611
2011-03-31,52.9954
2011-02-28,51.9060
2011-01-31,50.9415
2010-12-31,49.8947
2010-11-30,49.0841
2010-10-29,48.3390
2010-09-30,47.4366
2010-08-31,46.4273
2010-07-30,45.6049
2010-06-30,44.7984
2010-05-28,44.1011
2010-04-30,43.4116
2010-03-31,42.3958
2010-02-26,41.5851
2010-01-29,40.9370
2009-12-31,40.2060
2009-11-30,39.2445
2009-10-30,38.4378
2009-09-30,37.5944
2009-08-31,36.4301
