,MAMA_monthly_10
2022-04-04,58.1259
2022-03-31,57.8958
2022-02-28,57.6784
2022-01-31,57.5711
2021-12-31,57.4018
2021-11-30,57.2402
2021-10-29,57.1343
2021-09-30,57.0349
2021-08-31,56.9163
2021-07-30,56.7185
2021-06-30,56.5101
2021-05-28,56.2312
2021-04-30,55.9529
2021-03-31,55.6556
2021-02-26,55.3969
2021-01-29,55.1619
2020-12-31,54.8126
2020-11-30,54.4876
2020-10-30,54.1841
2020-09-30,53.8562
2020-08-31,53.4938
2020-07-31,53.0609
2020-06-30,52.5993
2020-05-29,52.0804
2020-04-30,51.5770
2020-03-31,51.1116
2020-02-28,50.8881
2020-01-31,50.6404
2019-12-31,50.4139
2019-11-29,50.0411
2019-10-31,49.5955
2019-09-30,49.2487
2019-08-30,48.9964
2019-07-31,48.6649
2019-06-28,48.2986
2019-05-31,47.9283
2019-04-30,47.6182
2019-03-29,47.3234
2019-02-28,46.9327
2019-01-31,46.5357
2018-12-31,46.1917
2018-11-30,46.0160
2018-10-31,45.8318
2018-09-28,45.6400
2018-08-31,45.4032
2018-07-31,45.1153
2018-06-29,44.8989
2018-05-31,44.6756
2018-04-30,44.4373
2018-03-29,44.2605
2018-02-28,43.8659
2018-01-31,43.4488
2017-12-29,42.9756
2017-11-30,42.4531
2017-10-31,41.8820
2017-09-29,41.1611
2017-08-31,40.3977
2017-07-31,39.4177
2017-06-30,38.4695
2017-05-31,37.5863
2017-04-28,36.6596
2017-03-31,35.7745
2017-02-28,34.7857
2017-01-31,33.7926
2016-12-30,32.9096
2016-11-30,32.2292
2016-10-31,31.5215
2016-09-30,30.9614
2016-08-31,30.3218
2016-07-29,29.8089
2016-06-30,29.1987
2016-05-31,28.6858
2016-04-29,28.1229
2016-03-31,27.6770
2016-02-29,27.2245
2016-01-29,26.7571
2015-12-31,26.3147
2015-11-30,25.4850
2015-10-30,24.5885
2015-09-30,23.6497
2015-08-31,22.7741
2015-07-31,21.8305
2015-06-30,20.9977
2015-05-29,20.1572
2015-04-30,19.2482
2015-03-31,18.4612
2015-02-27,17.7218
2015-01-30,17.0336
2014-12-31,16.4005
2014-11-28,15.8277
2014-10-31,15.2245
2014-09-30,14.7009
2014-08-29,14.3539
2014-07-31,13.9514
2014-06-30,13.6118
2014-05-30,13.1792
2014-04-30,12.8119
