,MAMA_monthly_10
2022-04-04,35.6493
2022-03-31,34.5674
2022-02-28,33.5128
2022-01-31,32.6116
2021-12-31,31.6853
2021-11-30,30.5534
2021-10-29,29.6089
2021-09-30,28.8734
2021-08-31,28.2972
2021-07-30,27.6499
2021-06-30,26.9686
2021-05-28,26.3261
2021-04-30,25.7350
2021-03-31,25.1991
2021-02-26,24.6913
2021-01-29,24.2340
2020-12-31,23.7021
2020-11-30,23.2078
2020-10-30,22.7586
2020-09-30,22.4610
2020-08-31,22.1653
2020-07-31,21.8249
2020-06-30,21.3894
2020-05-29,21.0751
2020-04-30,20.6984
2020-03-31,20.3537
2020-02-28,20.0478
2020-01-31,19.7626
2019-12-31,19.3983
2019-11-29,19.0806
2019-10-31,18.7805
2019-09-30,18.3526
2019-08-30,17.9347
2019-07-31,17.5436
2019-06-28,17.0303
2019-05-31,16.5467
2019-04-30,16.0962
2019-03-29,15.4701
2019-02-28,14.8323
2019-01-31,14.2618
2018-12-31,13.8635
2018-11-30,13.4714
2018-10-31,13.0053
2018-09-28,12.5550
2018-08-31,12.0104
2018-07-31,11.3767
2018-06-29,10.8459
2018-05-31,10.3052
2018-04-30,9.7740
2018-03-29,9.2047
2018-02-28,8.6530
2018-01-31,8.0592
2017-12-29,7.4441
2017-11-30,6.9244
2017-10-31,6.4057
2017-09-29,5.9656
2017-08-31,5.5471
2017-07-31,5.1583
2017-06-30,4.8334
2017-05-31,4.5039
2017-04-28,4.1773
2017-03-31,3.8668
