,MAMA_monthly_10
2013-11-12,13.7446
2013-10-31,13.4260
2013-09-30,13.1170
2013-08-30,12.8254
2013-07-31,12.5357
2013-06-28,12.2396
2013-05-31,11.9480
2013-04-30,11.6682
2013-03-28,11.3997
2013-02-28,11.1302
2013-01-31,10.8745
2012-12-31,10.6429
2012-11-30,10.4389
2012-10-31,10.3167
2012-09-28,10.1794
2012-08-31,10.0419
2012-07-31,9.9019
2012-06-29,9.7563
2012-05-31,9.6083
2012-04-30,9.4739
2012-03-30,9.3244
2012-02-29,9.1329
2012-01-31,8.9447
2011-12-30,8.7848
2011-11-30,8.6276
2011-10-31,8.4486
2011-09-30,8.2864
2011-08-31,8.1535
2011-07-29,7.9846
2011-06-30,7.7572
2011-05-31,7.5199
2011-04-29,7.2635
2011-03-31,6.9712
2011-02-28,6.7205
2011-01-31,6.4534
2010-12-31,6.2306
2010-11-30,6.0221
2010-10-29,5.8381
2010-09-30,5.6225
2010-08-31,5.4232
2010-07-30,5.2318
2010-06-30,5.0276
2010-05-28,4.8333
2010-04-30,4.6304
2010-03-31,4.3907
