,MAMA_monthly_10
2022-04-04,28.3527
2022-03-31,28.2773
2022-02-28,28.2114
2022-01-31,28.1261
2021-12-31,28.0124
2021-11-30,27.8844
2021-10-29,27.7669
2021-09-30,27.5843
2021-08-31,27.4198
2021-07-30,27.2228
2021-06-30,27.0274
2021-05-28,26.7929
2021-04-30,26.5289
2021-03-31,26.3142
2021-02-26,26.1365
2021-01-29,25.9835
2020-12-31,25.8508
2020-11-30,25.6849
2020-10-30,25.5331
2020-09-30,25.3927
2020-08-31,25.2563
2020-07-31,25.1237
2020-06-30,24.9983
2020-05-29,24.9183
2020-04-30,24.8842
2020-03-31,24.8072
2020-02-28,24.8085
2020-01-31,24.6934
2019-12-31,24.5040
2019-11-29,24.2829
2019-10-31,24.0495
2019-09-30,23.8230
2019-08-30,23.6890
2019-07-31,23.5912
2019-06-28,23.4672
2019-05-31,23.3565
2019-04-30,23.2739
2019-03-29,23.1560
2019-02-28,23.0112
2019-01-31,22.8399
2018-12-31,22.7064
2018-11-30,22.6172
2018-10-31,22.5047
2018-09-28,22.4126
2018-08-31,22.2536
2018-07-31,22.0819
2018-06-29,21.9247
2018-05-31,21.7566
2018-04-30,21.6191
2018-03-29,21.4866
2018-02-28,21.3198
2018-01-31,21.1620
2017-12-29,20.9763
2017-11-30,20.7784
2017-10-31,20.5772
2017-09-29,20.3824
2017-08-31,20.1816
2017-07-31,19.9969
2017-06-30,19.7916
2017-05-31,19.5474
2017-04-28,19.3081
2017-03-31,19.0620
2017-02-28,18.8321
2017-01-31,18.6122
2016-12-30,18.4023
2016-11-30,18.1806
2016-10-31,17.9662
2016-09-30,17.7677
2016-08-31,17.5697
2016-07-29,17.3155
2016-06-30,17.0580
2016-05-31,16.8099
2016-04-29,16.5691
2016-03-31,16.3338
2016-02-29,16.1034
2016-01-29,15.9037
2015-12-31,15.7276
2015-11-30,15.5455
2015-10-30,15.3273
2015-09-30,15.1194
2015-08-31,14.9399
2015-07-31,14.7357
2015-06-30,14.5022
