,MAMA_monthly_10
2022-04-04,8.1233
2022-03-31,8.1487
2022-02-28,8.1769
2022-01-31,8.2094
2021-12-31,8.2349
2021-11-30,8.2426
2021-10-29,8.2416
2021-09-30,8.2381
2021-08-31,8.2296
2021-07-30,8.2570
2021-06-30,8.2933
2021-05-28,8.3278
2021-04-30,8.3661
2021-03-31,8.4097
2021-02-26,8.4497
2021-01-29,8.4911
2020-12-31,8.5398
2020-11-30,8.5868
2020-10-30,8.6295
2020-09-30,8.6847
2020-08-31,8.7398
2020-07-31,8.7901
2020-06-30,8.8390
2020-05-29,8.8834
2020-04-30,8.9354
2020-03-31,8.9894
2020-02-28,9.0519
2020-01-31,9.1058
2019-12-31,9.1466
2019-11-29,9.1969
2019-10-31,9.2410
2019-09-30,9.2979
2019-08-30,9.3564
2019-07-31,9.4212
2019-06-28,9.4809
2019-05-31,9.5249
2019-04-30,9.5600
2019-03-29,9.5688
2019-02-28,9.5876
2019-01-31,9.6166
2018-12-31,9.6429
2018-11-30,9.6702
2018-10-31,9.6808
2018-09-28,9.6926
2018-08-31,9.6756
2018-07-31,9.6712
2018-06-29,9.6592
2018-05-31,9.6281
2018-04-30,9.5977
2018-03-29,9.3765
2018-02-28,9.0965
