,MAMA_monthly_10
2022-04-04,69.6712
2022-03-31,68.5329
2022-02-28,67.4252
2022-01-31,66.3831
2021-12-31,65.2492
2021-11-30,63.7939
2021-10-29,62.3975
2021-09-30,60.9204
2021-08-31,59.5976
2021-07-30,58.2390
2021-06-30,56.9574
2021-05-28,55.7722
2021-04-30,54.6640
2021-03-31,53.6036
2021-02-26,52.6731
2021-01-29,51.8294
2020-12-31,51.0073
2020-11-30,50.2020
2020-10-30,49.4408
2020-09-30,48.7412
2020-08-31,48.0176
2020-07-31,47.1758
2020-06-30,46.3562
2020-05-29,45.6452
2020-04-30,44.9420
2020-03-31,44.3181
2020-02-28,43.8326
2020-01-31,43.2728
2019-12-31,42.5714
2019-11-29,41.9543
2019-10-31,41.3582
2019-09-30,40.8049
2019-08-30,40.2502
2019-07-31,39.6897
2019-06-28,39.1571
2019-05-31,38.6211
2019-04-30,38.1375
2019-03-29,37.6341
2019-02-28,37.1709
2019-01-31,36.6683
2018-12-31,36.1945
2018-11-30,35.7780
2018-10-31,35.2682
2018-09-28,34.7971
2018-08-31,34.3301
2018-07-31,33.7706
2018-06-29,33.2439
2018-05-31,32.7131
2018-04-30,32.1754
2018-03-29,31.6657
2018-02-28,31.1706
2018-01-31,30.7258
2017-12-29,30.2749
2017-11-30,29.8578
2017-10-31,29.4183
2017-09-29,29.0352
2017-08-31,28.6023
2017-07-31,28.1890
2017-06-30,27.7809
2017-05-31,27.3956
2017-04-28,27.0455
2017-03-31,26.6806
2017-02-28,26.3066
2017-01-31,25.9164
2016-12-30,25.5275
2016-11-30,25.1662
2016-10-31,24.8320
2016-09-30,24.4956
2016-08-31,24.1229
2016-07-29,23.7158
2016-06-30,23.3088
2016-05-31,22.9532
2016-04-29,22.5848
2016-03-31,22.2517
2016-02-29,21.8729
2016-01-29,21.5205
2015-12-31,21.1762
2015-11-30,20.8631
2015-10-30,20.5452
2015-09-30,20.2306
2015-08-31,19.9540
2015-07-31,19.6962
2015-06-30,19.4372
2015-05-29,19.1954
2015-04-30,18.9272
2015-03-31,18.6841
2015-02-27,18.4179
2015-01-30,18.1573
2014-12-31,17.9347
2014-11-28,17.6889
2014-10-31,17.4690
2014-09-30,17.2615
2014-08-29,17.0594
2014-07-31,16.8473
2014-06-30,16.6444
2014-05-30,16.4709
2014-04-30,16.3035
2014-03-31,16.1432
2014-02-28,15.9809
2014-01-31,15.8053
2013-12-31,15.6300
2013-11-29,15.4385
2013-10-31,15.2507
2013-09-30,15.0948
2013-08-30,14.9663
2013-07-31,14.8573
2013-06-28,14.7251
2013-05-31,14.5882
2013-04-30,14.4625
2013-03-28,14.3528
2013-02-28,14.2176
2013-01-31,14.0876
2012-12-31,13.9851
2012-11-30,13.9104
2012-10-31,13.8427
2012-09-28,13.7781
2012-08-31,13.7171
2012-07-31,13.6601
2012-06-29,13.6040
2012-05-31,13.5476
2012-04-30,13.4985
2012-03-30,13.4261
2012-02-29,13.3417
2012-01-31,13.2526
2011-12-30,13.1761
2011-11-30,13.1009
2011-10-31,13.0102
2011-09-30,12.9287
2011-08-31,12.8627
2011-07-29,12.7913
2011-06-30,12.7160
2011-05-31,12.6295
2011-04-29,12.5402
2011-03-31,12.4364
2011-02-28,12.3424
2011-01-31,12.2240
2010-12-31,12.1395
2010-11-30,12.0604
2010-10-29,11.9998
2010-09-30,11.9417
2010-08-31,11.8972
2010-07-30,11.8652
2010-06-30,11.8196
2010-05-28,11.7879
2010-04-30,11.7490
2010-03-31,11.6892
2010-02-26,11.6278
2010-01-29,11.5870
2009-12-31,11.5512
2009-11-30,11.4994
2009-10-30,11.4568
2009-09-30,11.4191
2009-08-31,11.3556
2009-07-31,11.2838
2009-06-30,11.2182
2009-05-29,11.1504
2009-04-30,11.0837
2009-03-31,11.0322
2009-02-27,10.9773
2009-01-30,10.9106
2008-12-31,10.8354
2008-11-28,10.7349
2008-10-31,10.6606
2008-09-30,10.4925
2008-08-29,10.3387
2008-07-31,10.1653
2008-06-30,10.0320
2008-05-30,9.9078
2008-04-30,9.7102
2008-03-31,9.4985
2008-02-29,9.2660
2008-01-31,9.0069
2007-12-31,8.7047
2007-11-30,8.3721
2007-10-31,8.0882
2007-09-28,7.7731
2007-08-31,7.5314
2007-07-31,7.3299
2007-06-29,7.1425
2007-05-31,6.9622
2007-04-30,6.7497
2007-03-30,6.5413
2007-02-28,6.3574
2007-01-31,6.1673
2006-12-29,5.9407
2006-11-30,5.7391
2006-10-31,5.4559
2006-09-29,5.2074
2006-08-31,5.0030
2006-07-31,4.8113
2006-06-30,4.6249
2006-05-31,4.4176
2006-04-28,4.2036
2006-03-31,3.9280
2006-02-28,3.6275
2006-01-31,3.3199
2005-12-30,2.9973
2005-11-30,2.7287
2005-10-31,2.4237
2005-09-30,2.1857
2005-08-31,1.9924
2005-07-29,1.8128
2005-06-30,1.6387
2005-05-31,1.4950
2005-04-29,1.3643
