,MAMA_monthly_10
2022-04-04,96.3708
2022-03-31,95.1869
2022-02-28,93.9878
2022-01-31,92.8880
2021-12-31,91.8410
2021-11-30,90.8235
2021-10-29,89.9422
2021-09-30,88.8927
2021-08-31,88.0520
2021-07-30,87.1063
2021-06-30,86.3024
2021-05-28,85.5883
2021-04-30,84.7651
2021-03-31,83.9177
2021-02-26,83.1970
2021-01-29,82.4307
2020-12-31,81.8237
2020-11-30,81.1291
2020-10-30,80.4951
2020-09-30,80.0308
2020-08-31,79.6975
2020-07-31,79.2816
2020-06-30,78.8396
2020-05-29,78.3992
2020-04-30,78.0072
2020-03-31,77.7465
2020-02-28,77.4474
2020-01-31,76.8323
2019-12-31,76.1438
2019-11-29,75.4131
2019-10-31,74.7223
2019-09-30,74.0155
2019-08-30,73.2151
2019-07-31,72.4631
2019-06-28,71.7363
2019-05-31,71.0552
2019-04-30,70.3859
2019-03-29,69.7180
2019-02-28,69.0920
2019-01-31,68.5251
2018-12-31,67.9605
2018-11-30,67.4268
2018-10-31,66.8520
2018-09-28,66.3543
2018-08-31,65.7697
2018-07-31,65.1706
2018-06-29,64.5237
2018-05-31,63.9889
2018-04-30,63.4214
2018-03-29,62.8020
2018-02-28,62.1662
2018-01-31,61.4828
2017-12-29,60.6610
2017-11-30,59.9235
2017-10-31,59.1301
2017-09-29,58.3405
2017-08-31,57.6190
2017-07-31,56.9071
2017-06-30,56.1418
2017-05-31,55.3787
2017-04-28,54.6344
2017-03-31,53.9365
2017-02-28,53.2407
2017-01-31,52.5268
2016-12-30,51.8661
2016-11-30,51.1931
2016-10-31,50.5566
2016-09-30,49.9227
2016-08-31,49.2946
2016-07-29,48.6548
2016-06-30,48.0235
2016-05-31,47.3371
2016-04-29,46.6866
2016-03-31,46.1076
2016-02-29,45.5112
2016-01-29,44.9468
2015-12-31,44.3985
2015-11-30,43.8112
2015-10-30,43.2463
2015-09-30,42.6871
2015-08-31,42.2112
2015-07-31,41.7523
2015-06-30,41.2315
2015-05-29,40.7669
2015-04-30,40.2668
2015-03-31,39.7574
2015-02-27,39.2042
2015-01-30,38.6345
2014-12-31,38.1104
2014-11-28,37.5223
2014-10-31,36.9427
2014-09-30,36.3995
2014-08-29,35.8880
2014-07-31,35.3686
2014-06-30,34.8957
