,MAMA_monthly_10
2022-04-04,36.7746
2022-03-31,36.3774
2022-02-28,35.9689
2022-01-31,35.6133
2021-12-31,35.2635
2021-11-30,34.8464
2021-10-29,34.4435
2021-09-30,34.0509
2021-08-31,33.6493
2021-07-30,33.1897
2021-06-30,32.7670
2021-05-28,32.4240
2021-04-30,32.1146
2021-03-31,31.7768
2021-02-26,31.3465
2021-01-29,30.9350
2020-12-31,30.4421
2020-11-30,30.0139
2020-10-30,29.6188
2020-09-30,29.2228
2020-08-31,28.8466
2020-07-31,28.5348
2020-06-30,28.1181
2020-05-29,27.8264
2020-04-30,27.5721
2020-03-31,27.3446
2020-02-28,27.2662
2020-01-31,27.0657
2019-12-31,26.7985
2019-11-29,26.5418
2019-10-31,26.2915
2019-09-30,26.0691
2019-08-30,25.8224
2019-07-31,25.5846
2019-06-28,25.3253
2019-05-31,25.0961
2019-04-30,24.9050
2019-03-29,24.6881
2019-02-28,24.4486
2019-01-31,24.2193
2018-12-31,24.0154
2018-11-30,23.8429
2018-10-31,23.6351
2018-09-28,23.4800
2018-08-31,23.3033
2018-07-31,23.1370
2018-06-29,22.9373
2018-05-31,22.7675
2018-04-30,22.6147
2018-03-29,22.4513
2018-02-28,22.3007
2018-01-31,22.1338
2017-12-29,21.9260
2017-11-30,21.7157
2017-10-31,21.5136
2017-09-29,21.3486
2017-08-31,21.1937
2017-07-31,21.0178
2017-06-30,20.7836
2017-05-31,20.5351
2017-04-28,20.3051
2017-03-31,20.0541
2017-02-28,19.8269
2017-01-31,19.6173
2016-12-30,19.4060
2016-11-30,19.1968
2016-10-31,19.0040
2016-09-30,18.8322
2016-08-31,18.6302
2016-07-29,18.4304
2016-06-30,18.2277
2016-05-31,18.0624
2016-04-29,17.8972
2016-03-31,17.7387
2016-02-29,17.5694
2016-01-29,17.3971
2015-12-31,17.2300
2015-11-30,17.0132
2015-10-30,16.7775
2015-09-30,16.5544
2015-08-31,16.3264
2015-07-31,16.0993
2015-06-30,15.8411
2015-05-29,15.6167
2015-04-30,15.4131
2015-03-31,15.2280
2015-02-27,15.0482
2015-01-30,14.8731
2014-12-31,14.7167
2014-11-28,14.5952
2014-10-31,14.4719
2014-09-30,14.3536
2014-08-29,14.2528
2014-07-31,14.1455
2014-06-30,14.0251
2014-05-30,13.9107
2014-04-30,13.8043
2014-03-31,13.7318
2014-02-28,13.6533
2014-01-31,13.5713
2013-12-31,13.4926
2013-11-29,13.4031
2013-10-31,13.3123
2013-09-30,13.2208
2013-08-30,13.1458
2013-07-31,13.0630
2013-06-28,12.9656
2013-05-31,12.9017
2013-04-30,12.8224
2013-03-28,12.7462
2013-02-28,12.6467
2013-01-31,12.5540
2012-12-31,12.4400
2012-11-30,12.3635
2012-10-31,12.2957
2012-09-28,12.2116
2012-08-31,12.1307
2012-07-31,12.0550
2012-06-29,11.9897
2012-05-31,11.9285
2012-04-30,11.8797
2012-03-30,11.8066
2012-02-29,11.7082
2012-01-31,11.6171
2011-12-30,11.5284
2011-11-30,11.4680
2011-10-31,11.4060
2011-09-30,11.3584
2011-08-31,11.3195
2011-07-29,11.2657
2011-06-30,11.1919
2011-05-31,11.1013
2011-04-29,10.9962
2011-03-31,10.8849
2011-02-28,10.7706
2011-01-31,10.6755
2010-12-31,10.5821
2010-11-30,10.4989
2010-10-29,10.4393
2010-09-30,10.3829
2010-08-31,10.3260
2010-07-30,10.2871
2010-06-30,10.2482
2010-05-28,10.2110
2010-04-30,10.1636
2010-03-31,10.0857
2010-02-26,10.0003
2010-01-29,9.9270
2009-12-31,9.8751
2009-11-30,9.8284
2009-10-30,9.7815
2009-09-30,9.7310
2009-08-31,9.6642
2009-07-31,9.5956
2009-06-30,9.5441
2009-05-29,9.4966
2009-04-30,9.4646
2009-03-31,9.4101
2009-02-27,9.3729
2009-01-30,9.3532
2008-12-31,9.3286
2008-11-28,9.2908
2008-10-31,9.2426
2008-09-30,9.2124
2008-08-29,9.1102
2008-07-31,8.9878
2008-06-30,8.8921
2008-05-30,8.7617
2008-04-30,8.6075
2008-03-31,8.3995
2008-02-29,8.2036
