,MAMA_monthly_10
2022-04-04,113.4166
2022-03-31,112.4208
2022-02-28,111.4458
2022-01-31,110.5427
2021-12-31,109.5621
2021-11-30,108.1970
2021-10-29,106.9911
2021-09-30,105.9390
2021-08-31,105.0012
2021-07-30,104.0056
2021-06-30,102.9702
2021-05-28,102.1248
2021-04-30,101.2834
2021-03-31,100.4200
2021-02-26,99.3270
2021-01-29,98.4113
2020-12-31,97.4261
2020-11-30,96.6330
2020-10-30,95.9646
2020-09-30,95.5911
2020-08-31,95.3165
2020-07-31,94.9427
2020-06-30,94.5290
2020-05-29,94.0749
2020-04-30,93.5613
2020-03-31,93.0997
2020-02-28,92.9631
2020-01-31,92.6905
2019-12-31,92.3932
2019-11-29,91.9159
2019-10-31,91.3725
2019-09-30,90.8401
2019-08-30,90.3393
2019-07-31,89.9515
2019-06-28,89.3781
2019-05-31,88.8099
2019-04-30,88.3728
2019-03-29,87.6806
2019-02-28,86.9811
2019-01-31,86.1613
2018-12-31,85.4059
2018-11-30,84.6319
2018-10-31,83.7497
2018-09-28,82.8251
2018-08-31,81.6474
2018-07-31,80.5618
2018-06-29,79.6445
2018-05-31,78.7071
2018-04-30,77.7535
2018-03-29,76.8915
2018-02-28,76.2075
2018-01-31,75.4771
2017-12-29,74.7794
2017-11-30,74.2093
2017-10-31,73.6034
2017-09-29,73.1219
2017-08-31,72.6427
2017-07-31,72.1706
2017-06-30,71.6799
2017-05-31,71.1205
2017-04-28,70.5447
2017-03-31,69.9529
2017-02-28,69.2194
2017-01-31,68.4714
2016-12-30,67.8092
2016-11-30,67.0323
2016-10-31,66.2877
2016-09-30,65.5612
2016-08-31,64.9645
2016-07-29,64.3810
2016-06-30,63.7846
2016-05-31,63.2790
2016-04-29,62.8051
2016-03-31,62.3814
2016-02-29,61.9423
2016-01-29,61.5966
2015-12-31,61.2715
2015-11-30,60.9110
2015-10-30,60.4858
2015-09-30,59.9837
2015-08-31,59.4199
2015-07-31,58.7937
2015-06-30,58.0326
2015-05-29,57.4032
2015-04-30,56.7134
2015-03-31,56.0537
2015-02-27,55.4589
2015-01-30,54.8260
2014-12-31,54.2524
2014-11-28,53.4825
2014-10-31,52.7178
2014-09-30,52.0081
2014-08-29,51.3340
2014-07-31,50.5981
2014-06-30,49.9719
2014-05-30,49.3511
2014-04-30,48.7531
2014-03-31,48.1832
2014-02-28,47.5928
2014-01-31,46.9388
2013-12-31,46.3320
2013-11-29,45.8822
2013-10-31,45.5147
2013-09-30,45.1509
2013-08-30,44.7402
2013-07-31,44.3499
2013-06-28,43.9110
2013-05-31,43.6596
2013-04-30,43.2601
2013-03-28,42.9251
2013-02-28,42.4589
2013-01-31,41.9339
2012-12-31,41.2981
2012-11-30,40.7339
2012-10-31,40.1991
2012-09-28,39.7709
2012-08-31,39.1157
2012-07-31,38.5260
2012-06-29,37.9719
2012-05-31,37.3498
2012-04-30,36.6819
2012-03-30,35.6996
2012-02-29,34.6969
2012-01-31,33.7852
2011-12-30,32.9170
2011-11-30,32.1775
2011-10-31,31.3608
2011-09-30,30.6276
2011-08-31,30.2193
2011-07-29,29.7006
2011-06-30,29.0564
2011-05-31,28.2362
2011-04-29,27.3742
2011-03-31,26.6268
2011-02-28,25.8597
2011-01-31,24.9289
2010-12-31,24.0860
2010-11-30,23.0145
2010-10-29,21.9149
2010-09-30,20.9474
2010-08-31,20.1104
2010-07-30,19.4304
2010-06-30,18.7395
2010-05-28,18.2361
2010-04-30,17.7099
2010-03-31,17.1976
2010-02-26,16.7488
2010-01-29,16.3543
2009-12-31,16.0202
2009-11-30,15.6470
2009-10-30,15.3300
2009-09-30,15.0314
2009-08-31,14.7829
2009-07-31,14.5838
2009-06-30,14.3561
2009-05-29,14.1516
2009-04-30,13.9737
2009-03-31,13.8394
2009-02-27,13.7676
2009-01-30,13.7046
2008-12-31,13.6191
2008-11-28,13.5258
2008-10-31,13.4109
2008-09-30,13.2956
2008-08-29,13.1938
2008-07-31,12.9825
2008-06-30,12.8192
2008-05-30,12.6616
2008-04-30,12.4860
2008-03-31,12.3835
2008-02-29,12.3250
2008-01-31,12.2257
2007-12-31,12.1115
2007-11-30,11.9458
2007-10-31,11.7996
2007-09-28,11.5548
2007-08-31,11.2959
2007-07-31,11.0567
2007-06-29,10.7306
2007-05-31,10.4319
2007-04-30,10.1269
2007-03-30,9.8414
2007-02-28,9.6040
2007-01-31,9.3343
2006-12-29,9.0679
2006-11-30,8.7847
2006-10-31,8.4956
2006-09-29,8.2471
2006-08-31,8.0591
2006-07-31,7.8876
2006-06-30,7.7332
2006-05-31,7.5412
2006-04-28,7.3723
2006-03-31,7.1510
2006-02-28,6.8572
2006-01-31,6.5840
2005-12-30,6.3242
2005-11-30,6.0992
2005-10-31,5.8933
2005-09-30,5.6900
2005-08-31,5.5279
2005-07-29,5.3752
2005-06-30,5.2165
2005-05-31,5.0305
2005-04-29,4.8226
2005-03-31,4.6553
2005-02-28,4.4473
2005-01-31,4.2140
2004-12-31,4.0144
2004-11-30,3.8089
2004-10-29,3.6300
2004-09-30,3.4649
2004-08-31,3.3460
2004-07-30,3.2558
2004-06-30,3.1564
2004-05-28,3.0545
2004-04-30,2.9355
2004-03-31,2.8364
2004-02-27,2.6942
2004-01-30,2.5548
2003-12-31,2.4089
2003-11-28,2.3064
2003-10-31,2.1993
2003-09-30,2.0952
2003-08-29,2.0192
2003-07-31,1.9406
2003-06-30,1.8655
2003-05-30,1.8004
2003-04-30,1.7311
2003-03-31,1.6790
2003-02-28,1.6322
2003-01-31,1.5781
2002-12-31,1.5286
2002-11-29,1.4898
2002-10-31,1.4340
2002-09-30,1.4011
2002-08-30,1.3771
