,MAMA_monthly_10
2022-04-04,61.0087
2022-03-31,60.2901
2022-02-28,59.5760
2022-01-31,58.7391
2021-12-31,57.8929
2021-11-30,56.8536
2021-10-29,55.8784
2021-09-30,54.9776
2021-08-31,54.1559
2021-07-30,53.1953
2021-06-30,52.2577
2021-05-28,51.4333
2021-04-30,50.5958
2021-03-31,49.7670
2021-02-26,48.9832
2021-01-29,48.1823
2020-12-31,47.4738
2020-11-30,46.7514
2020-10-30,46.0923
2020-09-30,45.6002
2020-08-31,45.0947
2020-07-31,44.5954
2020-06-30,44.1700
2020-05-29,43.8142
2020-04-30,43.4578
2020-03-31,43.1789
2020-02-28,42.9997
2020-01-31,42.6242
2019-12-31,42.1584
2019-11-29,41.6523
2019-10-31,41.1715
2019-09-30,40.7215
2019-08-30,40.2313
2019-07-31,39.7552
2019-06-28,39.2673
2019-05-31,38.7419
2019-04-30,38.3225
2019-03-29,37.7937
2019-02-28,37.4022
2019-01-31,36.9940
2018-12-31,36.5967
2018-11-30,36.2460
2018-10-31,35.8794
2018-09-28,35.5277
2018-08-31,35.0539
2018-07-31,34.5399
2018-06-29,34.0070
2018-05-31,33.5019
2018-04-30,32.9631
2018-03-29,32.4355
2018-02-28,31.8261
2018-01-31,31.1806
2017-12-29,30.5377
2017-11-30,29.9582
2017-10-31,29.3785
2017-09-29,28.8289
2017-08-31,28.3474
2017-07-31,27.8932
2017-06-30,27.4308
2017-05-31,26.9797
2017-04-28,26.5223
2017-03-31,26.0778
2017-02-28,25.6547
2017-01-31,25.2281
2016-12-30,24.8017
2016-11-30,24.4174
2016-10-31,24.0442
2016-09-30,23.7142
2016-08-31,23.3670
2016-07-29,23.0237
2016-06-30,22.7102
2016-05-31,22.4222
2016-04-29,22.1051
2016-03-31,21.7929
2016-02-29,21.4555
2016-01-29,21.1598
2015-12-31,20.8618
2015-11-30,20.4942
2015-10-30,20.1007
2015-09-30,19.7297
2015-08-31,19.3955
2015-07-31,19.0633
2015-06-30,18.7163
2015-05-29,18.3359
2015-04-30,17.9100
2015-03-31,17.5043
2015-02-27,17.0497
2015-01-30,16.5861
2014-12-31,16.1708
2014-11-28,15.7788
2014-10-31,15.3746
2014-09-30,14.9956
2014-08-29,14.6639
2014-07-31,14.2642
2014-06-30,13.8699
2014-05-30,13.4720
2014-04-30,13.0908
2014-03-31,12.7687
2014-02-28,12.4338
2014-01-31,12.1080
2013-12-31,11.7969
2013-11-29,11.4933
2013-10-31,11.2049
2013-09-30,10.9250
2013-08-30,10.6400
2013-07-31,10.3734
2013-06-28,10.0905
2013-05-31,9.8465
2013-04-30,9.6088
2013-03-28,9.3769
2013-02-28,9.1549
2013-01-31,8.9442
2012-12-31,8.7424
2012-11-30,8.5518
2012-10-31,8.3738
2012-09-28,8.2180
2012-08-31,8.0470
2012-07-31,7.8656
2012-06-29,7.6999
2012-05-31,7.5408
2012-04-30,7.3837
2012-03-30,7.1894
2012-02-29,6.9909
2012-01-31,6.7919
2011-12-30,6.6103
2011-11-30,6.4509
2011-10-31,6.2834
2011-09-30,6.0874
2011-08-31,5.9436
2011-07-29,5.7802
2011-06-30,5.5888
2011-05-31,5.3785
2011-04-29,5.1657
2011-03-31,4.9590
2011-02-28,4.7577
2011-01-31,4.5467
2010-12-31,4.3322
2010-11-30,4.1215
2010-10-29,3.9455
2010-09-30,3.7588
2010-08-31,3.5877
2010-07-30,3.4496
2010-06-30,3.2925
2010-05-28,3.1453
2010-04-30,2.9734
2010-03-31,2.7764
