,MAMA_monthly_10
2022-04-04,27.3278
2022-03-31,27.1179
2022-02-28,26.9189
2022-01-31,26.7185
2021-12-31,26.4834
2021-11-30,26.2451
2021-10-29,26.0078
2021-09-30,25.7536
2021-08-31,25.4541
2021-07-30,25.1040
2021-06-30,24.7688
2021-05-28,24.4509
2021-04-30,24.1265
2021-03-31,23.8108
2021-02-26,23.5146
2021-01-29,23.2292
2020-12-31,22.9722
2020-11-30,22.6869
2020-10-30,22.4200
2020-09-30,22.2295
2020-08-31,21.9996
2020-07-31,21.7817
2020-06-30,21.5813
2020-05-29,21.4165
2020-04-30,21.2461
2020-03-31,21.0933
2020-02-28,20.9706
2020-01-31,20.7903
2019-12-31,20.5814
2019-11-29,20.3551
2019-10-31,20.1344
2019-09-30,19.9051
2019-08-30,19.6730
2019-07-31,19.4464
2019-06-28,19.2280
2019-05-31,19.0179
2019-04-30,18.8179
2019-03-29,18.5917
2019-02-28,18.3992
2019-01-31,18.2172
2018-12-31,18.0534
2018-11-30,17.9118
2018-10-31,17.7237
2018-09-28,17.5419
2018-08-31,17.3859
2018-07-31,17.2135
2018-06-29,17.0507
2018-05-31,16.9159
2018-04-30,16.7951
2018-03-29,16.6710
2018-02-28,16.5215
2018-01-31,16.3515
2017-12-29,16.1210
2017-11-30,15.9127
2017-10-31,15.7255
2017-09-29,15.5505
2017-08-31,15.3524
2017-07-31,15.1326
2017-06-30,14.9121
2017-05-31,14.7035
2017-04-28,14.4688
2017-03-31,14.2547
2017-02-28,14.0546
2017-01-31,13.8540
2016-12-30,13.6487
2016-11-30,13.4705
2016-10-31,13.2897
2016-09-30,13.1421
2016-08-31,12.9737
2016-07-29,12.8084
2016-06-30,12.6325
2016-05-31,12.4654
2016-04-29,12.3051
2016-03-31,12.1547
2016-02-29,12.0025
2016-01-29,11.8639
2015-12-31,11.7330
2015-11-30,11.5987
2015-10-30,11.4432
2015-09-30,11.2782
2015-08-31,11.1383
2015-07-31,10.9994
2015-06-30,10.8321
2015-05-29,10.6731
2015-04-30,10.5212
2015-03-31,10.3708
2015-02-27,10.2246
2015-01-30,10.0652
2014-12-31,9.9318
2014-11-28,9.7765
2014-10-31,9.6239
2014-09-30,9.4772
2014-08-29,9.3360
2014-07-31,9.1902
2014-06-30,9.0472
2014-05-30,8.9031
2014-04-30,8.7649
2014-03-31,8.6272
2014-02-28,8.4957
2014-01-31,8.3567
2013-12-31,8.2042
2013-11-29,8.0610
2013-10-31,7.9263
2013-09-30,7.8001
2013-08-30,7.6834
2013-07-31,7.5793
2013-06-28,7.4614
2013-05-31,7.3574
2013-04-30,7.2593
2013-03-28,7.1552
2013-02-28,7.0481
2013-01-31,6.9492
2012-12-31,6.8566
2012-11-30,6.7661
2012-10-31,6.6762
2012-09-28,6.5840
2012-08-31,6.4990
2012-07-31,6.4226
2012-06-29,6.3496
2012-05-31,6.2783
2012-04-30,6.2199
2012-03-30,6.1549
2012-02-29,6.0912
2012-01-31,6.0295
2011-12-30,5.9790
2011-11-30,5.9400
2011-10-31,5.9054
2011-09-30,5.8672
2011-08-31,5.8396
2011-07-29,5.8094
2011-06-30,5.7684
2011-05-31,5.7220
2011-04-29,5.6755
2011-03-31,5.6246
2011-02-28,5.5797
2011-01-31,5.5301
2010-12-31,5.4924
2010-11-30,5.4579
2010-10-29,5.4310
2010-09-30,5.4014
2010-08-31,5.3823
2010-07-30,5.3670
2010-06-30,5.3419
2010-05-28,5.3255
2010-04-30,5.3059
2010-03-31,5.2794
2010-02-26,5.2568
2010-01-29,5.2437
2009-12-31,5.2328
2009-11-30,5.2181
2009-10-30,5.2120
2009-09-30,5.2065
2009-08-31,5.1917
2009-07-31,5.1830
2009-06-30,5.1760
2009-05-29,5.1709
2009-04-30,5.1684
2009-03-31,5.1592
2009-02-27,5.1574
2009-01-30,5.1579
2008-12-31,5.1520
2008-11-28,5.1376
2008-10-31,5.1212
2008-09-30,5.1108
2008-08-29,5.0854
2008-07-31,5.0536
2008-06-30,5.0237
2008-05-30,5.0002
2008-04-30,4.9627
2008-03-31,4.9324
2008-02-29,4.9065
2008-01-31,4.8799
2007-12-31,4.8584
2007-11-30,4.8362
2007-10-31,4.8050
2007-09-28,4.7714
2007-08-31,4.7253
2007-07-31,4.6713
2007-06-29,4.6160
2007-05-31,4.5530
2007-04-30,4.4921
2007-03-30,4.4334
2007-02-28,4.3770
2007-01-31,4.3209
2006-12-29,4.2493
2006-11-30,4.1821
2006-10-31,4.1192
2006-09-29,4.0550
2006-08-31,4.0001
2006-07-31,3.9494
2006-06-30,3.8999
2006-05-31,3.8541
2006-04-28,3.8095
2006-03-31,3.7675
2006-02-28,3.7376
2006-01-31,3.7056
2005-12-30,3.6707
2005-11-30,3.6403
2005-10-31,3.6085
2005-09-30,3.5726
2005-08-31,3.5323
2005-07-29,3.4881
2005-06-30,3.4434
2005-05-31,3.3984
2005-04-29,3.3490
2005-03-31,3.2994
2005-02-28,3.2449
2005-01-31,3.1933
2004-12-31,3.1419
2004-11-30,3.0871
2004-10-29,3.0401
2004-09-30,2.9941
2004-08-31,2.9510
2004-07-30,2.9075
2004-06-30,2.8657
2004-05-28,2.8215
2004-04-30,2.7748
2004-03-31,2.7244
2004-02-27,2.6771
2004-01-30,2.6263
2003-12-31,2.5642
2003-11-28,2.5048
2003-10-31,2.4480
2003-09-30,2.3846
2003-08-29,2.3286
2003-07-31,2.2747
2003-06-30,2.2184
2003-05-30,2.1624
2003-04-30,2.1062
2003-03-31,2.0445
2003-02-28,1.9908
2003-01-31,1.9350
2002-12-31,1.8853
2002-11-29,1.8431
2002-10-31,1.8007
2002-09-30,1.7580
2002-08-30,1.7203
