,MAMA_monthly_10
2022-04-04,121.3549
2022-03-31,119.8671
2022-02-28,118.4418
2022-01-31,117.3148
2021-12-31,116.0447
2021-11-30,114.9987
2021-10-29,114.2721
2021-09-30,113.5583
2021-08-31,112.8732
2021-07-30,111.9902
2021-06-30,111.0852
2021-05-28,110.1706
2021-04-30,109.1761
2021-03-31,108.0748
2021-02-26,106.9959
2021-01-29,105.9297
2020-12-31,104.6857
2020-11-30,103.3559
2020-10-30,102.0994
2020-09-30,101.0261
2020-08-31,99.2978
2020-07-31,97.4815
2020-06-30,95.7186
2020-05-29,93.7531
2020-04-30,91.7914
2020-03-31,90.1812
2020-02-28,88.6886
2020-01-31,87.3215
2019-12-31,85.9101
2019-11-29,84.5663
2019-10-31,83.1806
2019-09-30,82.0462
2019-08-30,81.1637
2019-07-31,80.1651
2019-06-28,79.2918
2019-05-31,78.2404
2019-04-30,77.3522
2019-03-29,76.4266
2019-02-28,75.3405
2019-01-31,74.1950
2018-12-31,73.0160
2018-11-30,72.0797
2018-10-31,70.9817
2018-09-28,69.9869
2018-08-31,68.7470
2018-07-31,67.5788
2018-06-29,66.4932
2018-05-31,65.4481
2018-04-30,64.5536
2018-03-29,63.6586
2018-02-28,62.6554
2018-01-31,61.6112
2017-12-29,60.5480
2017-11-30,59.6458
2017-10-31,58.7908
2017-09-29,57.9076
2017-08-31,56.9568
2017-07-31,55.9105
2017-06-30,54.9417
2017-05-31,54.1949
2017-04-28,53.4939
2017-03-31,52.8393
2017-02-28,52.2685
2017-01-31,51.8811
2016-12-30,51.5378
2016-11-30,51.3142
2016-10-31,51.0082
2016-09-30,50.7571
2016-08-31,50.3889
2016-07-29,49.9433
2016-06-30,49.4680
2016-05-31,49.0987
2016-04-29,48.6538
2016-03-31,48.2933
2016-02-29,47.9782
2016-01-29,47.5993
2015-12-31,47.1634
2015-11-30,46.3688
2015-10-30,45.5305
2015-09-30,44.7304
2015-08-31,44.1303
2015-07-31,43.2880
2015-06-30,42.3616
2015-05-29,41.5422
2015-04-30,40.6660
2015-03-31,39.8315
2015-02-27,39.0422
2015-01-30,38.2302
2014-12-31,37.5039
2014-11-28,36.6827
2014-10-31,35.8625
2014-09-30,35.0870
2014-08-29,34.3070
2014-07-31,33.7084
2014-06-30,33.1508
2014-05-30,32.5293
2014-04-30,32.1279
2014-03-31,31.7686
2014-02-28,31.3752
2014-01-31,30.8753
2013-12-31,30.3888
2013-11-29,29.9453
2013-10-31,29.5465
2013-09-30,29.1243
2013-08-30,28.6526
2013-07-31,28.1829
2013-06-28,27.6615
2013-05-31,27.1323
2013-04-30,26.5949
2013-03-28,26.0876
2013-02-28,25.7958
2013-01-31,25.5835
2012-12-31,25.3896
2012-11-30,25.2228
2012-10-31,25.0757
2012-09-28,24.8413
2012-08-31,24.5277
2012-07-31,24.2367
2012-06-29,23.9915
2012-05-31,23.6690
2012-04-30,23.3016
2012-03-30,23.1483
2012-02-29,22.9679
2012-01-31,22.8068
2011-12-30,22.6639
2011-11-30,22.5574
2011-10-31,22.4924
2011-09-30,22.3197
2011-08-31,22.0961
2011-07-29,21.8620
2011-06-30,21.5590
2011-05-31,21.2516
2011-04-29,20.9209
2011-03-31,20.5762
2011-02-28,20.2999
2011-01-31,20.0335
2010-12-31,19.8430
2010-11-30,19.6896
2010-10-29,19.5539
2010-09-30,19.3645
2010-08-31,19.2109
2010-07-30,19.0685
2010-06-30,18.9211
2010-05-28,18.7799
2010-04-30,18.6202
2010-03-31,18.4167
2010-02-26,18.1899
2010-01-29,17.9641
2009-12-31,17.7577
2009-11-30,17.5042
2009-10-30,17.2889
2009-09-30,17.1246
2009-08-31,16.9147
2009-07-31,16.7077
2009-06-30,16.5127
2009-05-29,16.3162
2009-04-30,16.1803
2009-03-31,16.0324
2009-02-27,15.9042
2009-01-30,15.7604
2008-12-31,15.5857
2008-11-28,15.4363
2008-10-31,15.3438
2008-09-30,15.2341
2008-08-29,15.0522
2008-07-31,14.9329
2008-06-30,14.7353
2008-05-30,14.5460
2008-04-30,14.4038
2008-03-31,14.2915
2008-02-29,14.1945
2008-01-31,14.1611
2007-12-31,14.0985
2007-11-30,14.0063
2007-10-31,13.8913
2007-09-28,13.7049
2007-08-31,13.4554
2007-07-31,13.1978
2007-06-29,13.0048
2007-05-31,12.8477
2007-04-30,12.6755
2007-03-30,12.4930
2007-02-28,12.3359
2007-01-31,12.1505
2006-12-29,11.9162
2006-11-30,11.6586
2006-10-31,11.3289
2006-09-29,11.0332
2006-08-31,10.8048
2006-07-31,10.5659
2006-06-30,10.3341
2006-05-31,10.0676
2006-04-28,9.8208
2006-03-31,9.5527
2006-02-28,9.2796
2006-01-31,8.9365
2005-12-30,8.6660
2005-11-30,8.4740
2005-10-31,8.3021
2005-09-30,8.1561
2005-08-31,8.0127
2005-07-29,7.9078
2005-06-30,7.8266
2005-05-31,7.7354
2005-04-29,7.6730
2005-03-31,7.6542
2005-02-28,7.6370
2005-01-31,7.5976
