,MAMA_monthly_10
2022-04-04,66.9698
2022-03-31,66.0790
2022-02-28,65.1696
2022-01-31,64.3509
2021-12-31,63.4894
2021-11-30,62.7645
2021-10-29,62.0981
2021-09-30,61.3574
2021-08-31,60.6085
2021-07-30,59.7203
2021-06-30,58.9239
2021-05-28,58.1796
2021-04-30,57.3074
2021-03-31,56.4363
2021-02-26,55.6857
2021-01-29,54.9611
2020-12-31,54.2053
2020-11-30,53.4083
2020-10-30,52.6897
2020-09-30,52.1139
2020-08-31,51.5849
2020-07-31,51.1335
2020-06-30,50.7267
2020-05-29,50.2804
2020-04-30,49.8218
2020-03-31,49.4040
2020-02-28,49.0755
2020-01-31,48.7164
2019-12-31,48.3052
2019-11-29,47.7366
2019-10-31,47.1706
2019-09-30,46.6217
2019-08-30,46.0988
2019-07-31,45.6291
2019-06-28,45.1511
2019-05-31,44.7208
2019-04-30,44.3510
2019-03-29,43.8844
2019-02-28,43.4111
2019-01-31,42.9749
2018-12-31,42.5460
2018-11-30,42.2121
2018-10-31,41.7510
2018-09-28,41.3397
2018-08-31,40.7620
2018-07-31,40.1833
2018-06-29,39.5719
2018-05-31,38.9643
2018-04-30,38.3060
2018-03-29,37.6573
2018-02-28,37.0288
2018-01-31,36.3413
2017-12-29,35.5897
2017-11-30,34.8758
2017-10-31,34.1774
2017-09-29,33.4927
2017-08-31,32.8152
2017-07-31,32.1563
2017-06-30,31.5165
2017-05-31,30.8535
2017-04-28,30.2704
2017-03-31,29.7110
2017-02-28,29.2087
2017-01-31,28.6998
2016-12-30,28.1878
2016-11-30,27.7347
2016-10-31,27.2829
2016-09-30,26.8460
2016-08-31,26.4155
2016-07-29,26.0086
2016-06-30,25.6314
2016-05-31,25.3169
2016-04-29,24.9929
2016-03-31,24.6941
2016-02-29,24.4303
2016-01-29,24.2691
2015-12-31,24.0866
2015-11-30,23.7994
2015-10-30,23.4727
2015-09-30,23.1388
2015-08-31,22.8707
2015-07-31,22.5466
2015-06-30,22.1888
2015-05-29,21.8960
2015-04-30,21.5495
2015-03-31,21.1994
2015-02-27,20.7719
2015-01-30,20.3066
2014-12-31,19.8937
2014-11-28,19.4587
2014-10-31,19.0531
2014-09-30,18.6613
2014-08-29,18.3325
2014-07-31,17.9697
2014-06-30,17.6179
2014-05-30,17.2197
2014-04-30,16.8394
2014-03-31,16.4755
2014-02-28,16.0779
2014-01-31,15.6594
2013-12-31,15.3027
2013-11-29,14.9529
2013-10-31,14.6188
