,MAMA_monthly_10
2022-04-04,85.4489
2022-03-31,84.6017
2022-02-28,83.7656
2022-01-31,82.9686
2021-12-31,82.0654
2021-11-30,81.1512
2021-10-29,80.3782
2021-09-30,79.5792
2021-08-31,78.8837
2021-07-30,78.1322
2021-06-30,77.3675
2021-05-28,76.6821
2021-04-30,76.0026
2021-03-31,75.3533
2021-02-26,74.7242
2021-01-29,74.2192
2020-12-31,73.6371
2020-11-30,72.9348
2020-10-30,72.2749
2020-09-30,71.7143
2020-08-31,71.0967
2020-07-31,70.4685
2020-06-30,69.8571
2020-05-29,69.2914
2020-04-30,68.7366
2020-03-31,68.1692
2020-02-28,67.7123
2020-01-31,67.1456
2019-12-31,66.4786
2019-11-29,65.8555
2019-10-31,65.2431
2019-09-30,64.6118
2019-08-30,63.9749
2019-07-31,63.3439
2019-06-28,62.7899
2019-05-31,62.1993
2019-04-30,61.6406
2019-03-29,61.0757
2019-02-28,60.5562
2019-01-31,60.0954
2018-12-31,59.6659
2018-11-30,59.2522
2018-10-31,58.7377
2018-09-28,58.3053
2018-08-31,57.8738
2018-07-31,57.4443
2018-06-29,56.9834
2018-05-31,56.5734
2018-04-30,56.2372
2018-03-29,55.8998
2018-02-28,55.4853
2018-01-31,55.0687
2017-12-29,54.5538
2017-11-30,54.0371
2017-10-31,53.5454
2017-09-29,53.1115
2017-08-31,52.6626
2017-07-31,52.1712
2017-06-30,51.6741
2017-05-31,51.1819
2017-04-28,50.6726
2017-03-31,50.1964
2017-02-28,49.7279
2017-01-31,49.2741
2016-12-30,48.8728
2016-11-30,48.4602
2016-10-31,48.0826
2016-09-30,47.6466
2016-08-31,47.1927
2016-07-29,46.7516
2016-06-30,46.2940
2016-05-31,45.8572
2016-04-29,45.4630
2016-03-31,45.0497
2016-02-29,44.6363
2016-01-29,44.2640
2015-12-31,43.8756
2015-11-30,43.4780
2015-10-30,43.0803
2015-09-30,42.6616
2015-08-31,42.3046
2015-07-31,41.9614
2015-06-30,41.5863
2015-05-29,41.2324
2015-04-30,40.8552
2015-03-31,40.4849
2015-02-27,40.1068
2015-01-30,39.7026
2014-12-31,39.3369
2014-11-28,38.9611
2014-10-31,38.5416
2014-09-30,38.1498
2014-08-29,37.7791
2014-07-31,37.4148
