,MAMA_monthly_10
2022-04-04,21.0406
2022-03-31,20.8322
2022-02-28,20.6079
2022-01-31,20.3361
2021-12-31,20.0937
2021-11-30,19.8597
2021-10-29,19.6403
2021-09-30,19.4050
2021-08-31,19.1781
2021-07-30,18.9873
2021-06-30,18.8199
2021-05-28,18.6317
2021-04-30,18.4058
2021-03-31,18.1934
2021-02-26,18.0092
2021-01-29,17.8526
2020-12-31,17.7506
2020-11-30,17.6609
2020-10-30,17.5945
2020-09-30,17.5479
2020-08-31,17.5218
2020-07-31,17.5017
2020-06-30,17.4890
2020-05-29,17.4818
2020-04-30,17.4760
2020-03-31,17.4768
2020-02-28,17.5137
2020-01-31,17.4650
2019-12-31,17.3783
2019-11-29,17.2696
2019-10-31,17.1671
2019-09-30,17.0737
2019-08-30,16.9950
2019-07-31,16.9261
2019-06-28,16.8270
2019-05-31,16.7433
2019-04-30,16.6735
2019-03-29,16.5821
2019-02-28,16.5222
2019-01-31,16.4426
2018-12-31,16.3689
2018-11-30,16.3240
2018-10-31,16.2415
2018-09-28,16.1666
2018-08-31,16.0827
2018-07-31,15.9862
2018-06-29,15.8873
2018-05-31,15.7953
2018-04-30,15.6875
2018-03-29,15.5559
2018-02-28,15.4355
2018-01-31,15.3039
2017-12-29,15.1705
2017-11-30,15.0598
2017-10-31,14.9479
2017-09-29,14.8488
2017-08-31,14.7566
2017-07-31,14.6809
2017-06-30,14.5994
2017-05-31,14.5235
2017-04-28,14.4671
2017-03-31,14.4042
2017-02-28,14.3323
2017-01-31,14.2436
2016-12-30,14.1654
2016-11-30,14.0789
2016-10-31,14.0009
2016-09-30,13.9581
2016-08-31,13.9258
2016-07-29,13.8969
2016-06-30,13.8776
2016-05-31,13.8698
2016-04-29,13.8524
2016-03-31,13.8395
2016-02-29,13.8399
2016-01-29,13.8533
2015-12-31,13.8624
2015-11-30,13.8359
2015-10-30,13.8055
2015-09-30,13.7882
2015-08-31,13.7718
2015-07-31,13.7481
2015-06-30,13.7148
2015-05-29,13.6831
2015-04-30,13.6569
2015-03-31,13.6324
2015-02-27,13.6169
2015-01-30,13.5983
2014-12-31,13.5960
2014-11-28,13.5690
2014-10-31,13.5447
2014-09-30,13.5212
2014-08-29,13.4973
2014-07-31,13.4711
2014-06-30,13.4440
2014-05-30,13.4097
2014-04-30,13.3813
2014-03-31,13.3532
2014-02-28,13.3064
2014-01-31,13.2699
2013-12-31,13.2383
2013-11-29,13.2064
2013-10-31,13.1807
2013-09-30,13.1647
2013-08-30,13.1564
2013-07-31,13.1469
2013-06-28,13.1301
2013-05-31,13.1223
2013-04-30,13.1141
2013-03-28,13.1150
2013-02-28,13.1214
2013-01-31,13.1324
2012-12-31,13.1399
2012-11-30,13.1560
2012-10-31,13.1772
2012-09-28,13.1996
2012-08-31,13.2146
2012-07-31,13.2334
2012-06-29,13.2624
2012-05-31,13.2948
2012-04-30,13.3285
2012-03-30,13.3561
2012-02-29,13.3852
2012-01-31,13.4185
2011-12-30,13.4566
2011-11-30,13.4973
2011-10-31,13.5437
2011-09-30,13.5911
2011-08-31,13.6533
2011-07-29,13.7128
2011-06-30,13.7579
2011-05-31,13.8028
2011-04-29,13.8462
2011-03-31,13.8886
2011-02-28,13.9268
2011-01-31,13.9607
2010-12-31,13.9929
2010-11-30,14.0269
2010-10-29,14.0812
2010-09-30,14.1316
2010-08-31,14.1864
2010-07-30,14.2491
2010-06-30,14.3002
2010-05-28,14.3548
2010-04-30,14.4049
2010-03-31,14.4416
2010-02-26,14.4885
2010-01-29,14.5457
2009-12-31,14.6019
2009-11-30,14.6783
2009-10-30,14.7531
2009-09-30,14.8370
2009-08-31,14.9131
2009-07-31,14.9841
2009-06-30,15.0663
2009-05-29,15.1668
2009-04-30,15.2698
2009-03-31,15.3943
2009-02-27,15.5285
2009-01-30,15.6701
2008-12-31,15.8111
