,MAMA_monthly_10
2022-04-04,32.4359
2022-03-31,31.9959
2022-02-28,31.5580
2022-01-31,31.1110
2021-12-31,30.6234
2021-11-30,30.0516
2021-10-29,29.5454
2021-09-30,29.0723
2021-08-31,28.6300
2021-07-30,28.1506
2021-06-30,27.7079
2021-05-28,27.3016
2021-04-30,26.9042
2021-03-31,26.5020
2021-02-26,26.1094
2021-01-29,25.7470
2020-12-31,25.3849
2020-11-30,24.9899
2020-10-30,24.5920
2020-09-30,24.2795
2020-08-31,23.9866
2020-07-31,23.6844
2020-06-30,23.3991
2020-05-29,23.1603
2020-04-30,22.9166
2020-03-31,22.7115
2020-02-28,22.5804
2020-01-31,22.3567
2019-12-31,22.0923
2019-11-29,21.7820
2019-10-31,21.4907
2019-09-30,21.2145
2019-08-30,20.9543
2019-07-31,20.7366
2019-06-28,20.4884
2019-05-31,20.2249
2019-04-30,20.0035
2019-03-29,19.7185
2019-02-28,19.4557
2019-01-31,19.1936
2018-12-31,18.9584
2018-11-30,18.7545
2018-10-31,18.5159
2018-09-28,18.2674
2018-08-31,17.9943
2018-07-31,17.7169
2018-06-29,17.4418
2018-05-31,17.1948
2018-04-30,16.9475
2018-03-29,16.7132
2018-02-28,16.4649
2018-01-31,16.1895
2017-12-29,15.9047
2017-11-30,15.6410
2017-10-31,15.3621
2017-09-29,15.0976
2017-08-31,14.8419
2017-07-31,14.6024
2017-06-30,14.3812
2017-05-31,14.1712
2017-04-28,13.9562
2017-03-31,13.7499
2017-02-28,13.5471
2017-01-31,13.3523
2016-12-30,13.1638
2016-11-30,12.9749
2016-10-31,12.7796
2016-09-30,12.5936
2016-08-31,12.4105
2016-07-29,12.2387
2016-06-30,12.0785
2016-05-31,11.9271
2016-04-29,11.7682
2016-03-31,11.6214
2016-02-29,11.4637
2016-01-29,11.3276
2015-12-31,11.2068
2015-11-30,11.0721
2015-10-30,10.9234
2015-09-30,10.7771
2015-08-31,10.6447
2015-07-31,10.5051
2015-06-30,10.3449
2015-05-29,10.1758
2015-04-30,10.0099
2015-03-31,9.8502
2015-02-27,9.6721
2015-01-30,9.5045
2014-12-31,9.3481
2014-11-28,9.1896
2014-10-31,9.0309
2014-09-30,8.8850
