,MAMA_monthly_10
2022-04-04,58.2198
2022-03-31,57.4461
2022-02-28,56.6918
2022-01-31,55.9497
2021-12-31,55.1098
2021-11-30,54.0585
2021-10-29,53.0847
2021-09-30,52.0347
2021-08-31,50.9757
2021-07-30,49.7256
2021-06-30,48.6865
2021-05-28,47.6934
2021-04-30,46.7875
2021-03-31,45.9176
2021-02-26,45.1061
2021-01-29,44.3372
2020-12-31,43.5797
2020-11-30,42.8333
2020-10-30,42.0952
2020-09-30,41.4980
2020-08-31,40.9081
2020-07-31,40.3174
2020-06-30,39.7616
2020-05-29,39.2798
2020-04-30,38.7973
2020-03-31,38.4244
2020-02-28,38.0980
2020-01-31,37.7158
2019-12-31,37.2751
2019-11-29,36.8027
2019-10-31,36.3723
2019-09-30,35.9874
2019-08-30,35.5899
2019-07-31,35.2448
2019-06-28,34.9129
2019-05-31,34.5273
2019-04-30,34.2130
2019-03-29,33.7824
2019-02-28,33.3304
2019-01-31,32.8831
2018-12-31,32.4648
2018-11-30,32.1270
2018-10-31,31.7393
2018-09-28,31.4221
2018-08-31,31.0466
2018-07-31,30.6967
2018-06-29,30.3580
2018-05-31,30.0587
2018-04-30,29.7555
2018-03-29,29.4118
2018-02-28,29.0549
2018-01-31,28.6777
2017-12-29,28.2495
2017-11-30,27.8801
2017-10-31,27.4862
2017-09-29,27.1002
2017-08-31,26.7489
2017-07-31,26.3891
2017-06-30,26.0735
2017-05-31,25.7595
2017-04-28,25.4336
2017-03-31,25.1557
2017-02-28,24.8963
2017-01-31,24.6507
2016-12-30,24.4252
2016-11-30,24.2304
2016-10-31,24.0503
2016-09-30,23.8723
2016-08-31,23.6584
2016-07-29,23.4446
2016-06-30,23.2178
2016-05-31,23.0247
2016-04-29,22.8162
2016-03-31,22.6533
2016-02-29,22.5001
2016-01-29,22.3693
2015-12-31,22.2344
2015-11-30,22.0582
2015-10-30,21.8812
2015-09-30,21.7413
2015-08-31,21.6327
2015-07-31,21.5051
2015-06-30,21.3320
2015-05-29,21.1798
2015-04-30,21.0021
2015-03-31,20.8209
2015-02-27,20.6361
2015-01-30,20.4442
2014-12-31,20.2925
2014-11-28,20.1101
2014-10-31,19.9088
2014-09-30,19.7325
2014-08-29,19.5427
2014-07-31,19.3507
2014-06-30,19.1641
2014-05-30,18.9664
2014-04-30,18.7709
2014-03-31,18.5932
2014-02-28,18.4019
2014-01-31,18.2017
2013-12-31,17.9913
2013-11-29,17.7852
2013-10-31,17.6025
2013-09-30,17.4369
2013-08-30,17.2663
2013-07-31,17.1259
2013-06-28,16.9970
2013-05-31,16.8801
2013-04-30,16.7447
2013-03-28,16.6350
2013-02-28,16.5205
2013-01-31,16.4090
2012-12-31,16.2742
2012-11-30,16.1638
2012-10-31,16.0708
2012-09-28,15.9922
2012-08-31,15.8963
2012-07-31,15.8087
2012-06-29,15.7127
2012-05-31,15.6094
2012-04-30,15.4963
2012-03-30,15.3719
2012-02-29,15.2307
2012-01-31,15.0946
2011-12-30,14.9649
2011-11-30,14.8839
2011-10-31,14.7850
2011-09-30,14.6880
2011-08-31,14.6287
2011-07-29,14.5315
2011-06-30,14.3981
2011-05-31,14.2039
2011-04-29,14.0159
2011-03-31,13.8258
2011-02-28,13.6679
2011-01-31,13.5263
2010-12-31,13.3850
2010-11-30,13.2448
2010-10-29,13.1459
2010-09-30,13.0474
2010-08-31,12.9575
2010-07-30,12.9091
2010-06-30,12.8539
2010-05-28,12.7948
2010-04-30,12.7090
2010-03-31,12.5964
2010-02-26,12.4951
2010-01-29,12.4122
2009-12-31,12.3513
2009-11-30,12.2696
2009-10-30,12.2014
2009-09-30,12.1602
2009-08-31,12.0981
2009-07-31,12.0496
2009-06-30,12.0171
2009-05-29,12.0035
2009-04-30,12.0036
2009-03-31,12.0035
2009-02-27,12.0226
2009-01-30,12.0518
2008-12-31,12.0534
2008-11-28,12.0713
2008-10-31,12.0681
2008-09-30,12.0425
2008-08-29,11.9671
2008-07-31,11.8570
2008-06-30,11.7371
2008-05-30,11.6195
2008-04-30,11.4884
2008-03-31,11.4036
2008-02-29,11.3206
2008-01-31,11.2315
2007-12-31,11.1200
2007-11-30,10.9881
2007-10-31,10.8477
2007-09-28,10.7124
2007-08-31,10.5755
2007-07-31,10.4404
2007-06-29,10.2924
2007-05-31,10.1409
2007-04-30,9.9897
2007-03-30,9.8622
2007-02-28,9.7379
2007-01-31,9.6253
2006-12-29,9.5098
2006-11-30,9.3743
2006-10-31,9.2574
2006-09-29,9.1143
2006-08-31,8.9891
2006-07-31,8.8662
2006-06-30,8.7668
2006-05-31,8.6456
2006-04-28,8.5011
2006-03-31,8.3316
2006-02-28,8.1662
2006-01-31,8.0095
2005-12-30,7.8650
2005-11-30,7.7232
2005-10-31,7.5643
2005-09-30,7.4280
2005-08-31,7.2854
2005-07-29,7.1452
2005-06-30,7.0430
2005-05-31,6.9612
2005-04-29,6.8719
2005-03-31,6.8035
2005-02-28,6.7246
2005-01-31,6.6331
2004-12-31,6.5531
2004-11-30,6.4592
2004-10-29,6.3723
2004-09-30,6.2701
2004-08-31,6.1901
2004-07-30,6.1164
2004-06-30,6.0200
2004-05-28,5.8862
2004-04-30,5.7749
2004-03-31,5.6537
2004-02-27,5.5006
2004-01-30,5.3290
2003-12-31,5.1378
2003-11-28,4.9954
2003-10-31,4.8580
2003-09-30,4.7414
2003-08-29,4.6424
2003-07-31,4.5277
2003-06-30,4.4290
2003-05-30,4.3438
2003-04-30,4.2672
2003-03-31,4.2038
2003-02-28,4.1589
2003-01-31,4.1132
2002-12-31,4.0452
2002-11-29,3.9667
2002-10-31,3.8778
2002-09-30,3.8256
2002-08-30,3.7775
