,MAMA_monthly_10
2022-04-04,9.2435
2022-03-31,9.1910
2022-02-28,9.1362
2022-01-31,9.0733
2021-12-31,9.0143
2021-11-30,8.9512
2021-10-29,8.8947
2021-09-30,8.8287
2021-08-31,8.7649
2021-07-30,8.7012
2021-06-30,8.6511
2021-05-28,8.5986
2021-04-30,8.5316
2021-03-31,8.4692
2021-02-26,8.4022
2021-01-29,8.3397
2020-12-31,8.2968
2020-11-30,8.2592
2020-10-30,8.2280
2020-09-30,8.2119
2020-08-31,8.2078
2020-07-31,8.2027
2020-06-30,8.1989
2020-05-29,8.1971
2020-04-30,8.1980
2020-03-31,8.1956
2020-02-28,8.2027
2020-01-31,8.1744
2019-12-31,8.1341
2019-11-29,8.0797
2019-10-31,8.0277
2019-09-30,7.9821
2019-08-30,7.9347
2019-07-31,7.8973
2019-06-28,7.8505
2019-05-31,7.8071
2019-04-30,7.7748
2019-03-29,7.7311
2019-02-28,7.6978
2019-01-31,7.6502
2018-12-31,7.6123
2018-11-30,7.5855
2018-10-31,7.5367
2018-09-28,7.4897
2018-08-31,7.4371
2018-07-31,7.3741
2018-06-29,7.3170
2018-05-31,7.2652
2018-04-30,7.2128
2018-03-29,7.1595
2018-02-28,7.1041
2018-01-31,7.0440
2017-12-29,6.9792
2017-11-30,6.9274
2017-10-31,6.8772
2017-09-29,6.8316
2017-08-31,6.7842
2017-07-31,6.7484
2017-06-30,6.7068
2017-05-31,6.6625
2017-04-28,6.6265
2017-03-31,6.5875
2017-02-28,6.5438
2017-01-31,6.4941
2016-12-30,6.4488
2016-11-30,6.4057
2016-10-31,6.3690
2016-09-30,6.3470
2016-08-31,6.3309
2016-07-29,6.3139
2016-06-30,6.3009
2016-05-31,6.2923
2016-04-29,6.2720
2016-03-31,6.2547
2016-02-29,6.2413
2016-01-29,6.2347
2015-12-31,6.2293
2015-11-30,6.2041
2015-10-30,6.1743
2015-09-30,6.1498
2015-08-31,6.1281
2015-07-31,6.1041
2015-06-30,6.0739
2015-05-29,6.0462
2015-04-30,6.0202
2015-03-31,5.9959
2015-02-27,5.9700
2015-01-30,5.9451
2014-12-31,5.9271
2014-11-28,5.9050
2014-10-31,5.8864
2014-09-30,5.8691
2014-08-29,5.8531
2014-07-31,5.8364
2014-06-30,5.8197
2014-05-30,5.8050
2014-04-30,5.7926
2014-03-31,5.7809
2014-02-28,5.7629
2014-01-31,5.7484
2013-12-31,5.7374
2013-11-29,5.7217
2013-10-31,5.7100
2013-09-30,5.7009
2013-08-30,5.6959
2013-07-31,5.6913
2013-06-28,5.6843
2013-05-31,5.6824
2013-04-30,5.6818
2013-03-28,5.6854
2013-02-28,5.6877
2013-01-31,5.6927
2012-12-31,5.6984
2012-11-30,5.7083
2012-10-31,5.7204
2012-09-28,5.7308
