,MAMA_monthly_10
2022-04-04,22.3628
2022-03-31,22.0084
2022-02-28,21.6513
2022-01-31,21.3972
2021-12-31,21.1751
2021-11-30,20.9339
2021-10-29,20.7278
2021-09-30,20.5367
2021-08-31,20.3397
2021-07-30,20.0846
2021-06-30,19.8822
2021-05-28,19.7016
2021-04-30,19.5325
2021-03-31,19.3677
2021-02-26,19.2068
2021-01-29,19.0816
2020-12-31,18.9344
2020-11-30,18.8127
2020-10-30,18.6775
2020-09-30,18.5505
2020-08-31,18.4056
2020-07-31,18.2419
2020-06-30,18.0870
2020-05-29,17.9396
2020-04-30,17.8028
2020-03-31,17.6760
2020-02-28,17.5623
2020-01-31,17.4668
2019-12-31,17.3841
2019-11-29,17.2800
2019-10-31,17.1908
2019-09-30,17.1282
2019-08-30,17.0539
2019-07-31,16.9991
2019-06-28,16.9693
2019-05-31,16.9340
2019-04-30,16.8879
2019-03-29,16.8143
2019-02-28,16.7512
2019-01-31,16.6427
2018-12-31,16.5438
2018-11-30,16.4518
2018-10-31,16.3385
2018-09-28,16.2244
2018-08-31,16.1152
2018-07-31,15.9825
2018-06-29,15.8731
2018-05-31,15.7678
2018-04-30,15.6999
2018-03-29,15.6245
2018-02-28,15.5599
2018-01-31,15.4651
2017-12-29,15.3405
2017-11-30,15.2416
2017-10-31,15.1563
2017-09-29,15.1190
2017-08-31,15.0872
2017-07-31,15.0385
2017-06-30,14.9661
2017-05-31,14.9039
2017-04-28,14.7820
2017-03-31,14.6611
2017-02-28,14.5404
2017-01-31,14.3975
2016-12-30,14.2346
2016-11-30,14.0650
2016-10-31,13.9138
2016-09-30,13.7741
2016-08-31,13.6447
2016-07-29,13.4931
2016-06-30,13.3212
2016-05-31,13.1242
2016-04-29,12.9344
2016-03-31,12.7471
2016-02-29,12.5321
2016-01-29,12.3000
2015-12-31,12.0765
2015-11-30,11.8237
2015-10-30,11.6056
2015-09-30,11.3851
2015-08-31,11.1778
2015-07-31,10.9824
2015-06-30,10.7437
2015-05-29,10.5291
2015-04-30,10.3111
2015-03-31,10.1091
2015-02-27,9.8705
2015-01-30,9.6540
2014-12-31,9.4455
2014-11-28,9.2563
2014-10-31,9.0845
2014-09-30,8.9301
2014-08-29,8.7906
2014-07-31,8.6541
2014-06-30,8.5258
2014-05-30,8.3943
2014-04-30,8.2688
2014-03-31,8.1503
2014-02-28,8.0411
2014-01-31,7.9383
2013-12-31,7.8607
2013-11-29,7.7675
2013-10-31,7.6635
2013-09-30,7.5545
2013-08-30,7.4553
2013-07-31,7.3713
2013-06-28,7.2755
2013-05-31,7.1993
2013-04-30,7.1260
2013-03-28,7.0496
2013-02-28,6.9778
2013-01-31,6.9222
2012-12-31,6.8732
2012-11-30,6.8309
2012-10-31,6.7872
2012-09-28,6.7482
2012-08-31,6.7159
2012-07-31,6.6886
2012-06-29,6.6621
2012-05-31,6.6309
2012-04-30,6.6044
2012-03-30,6.5728
2012-02-29,6.5368
2012-01-31,6.5024
2011-12-30,6.4682
2011-11-30,6.4317
2011-10-31,6.3992
2011-09-30,6.3669
2011-08-31,6.3393
2011-07-29,6.3048
2011-06-30,6.2649
2011-05-31,6.2249
2011-04-29,6.1845
2011-03-31,6.1461
2011-02-28,6.1088
2011-01-31,6.0756
2010-12-31,6.0486
2010-11-30,6.0174
2010-10-29,5.9810
2010-09-30,5.9511
2010-08-31,5.9222
2010-07-30,5.9010
2010-06-30,5.8739
2010-05-28,5.8527
2010-04-30,5.8295
2010-03-31,5.7978
2010-02-26,5.7682
2010-01-29,5.7364
2009-12-31,5.7075
2009-11-30,5.6819
2009-10-30,5.6471
2009-09-30,5.6107
2009-08-31,5.5840
2009-07-31,5.5532
2009-06-30,5.5234
2009-05-29,5.4905
2009-04-30,5.4542
2009-03-31,5.4228
2009-02-27,5.3926
2009-01-30,5.3643
2008-12-31,5.3287
2008-11-28,5.2772
2008-10-31,5.2202
2008-09-30,5.1638
2008-08-29,5.1068
2008-07-31,5.0486
2008-06-30,4.9875
2008-05-30,4.9235
2008-04-30,4.8637
2008-03-31,4.8052
2008-02-29,4.7534
2008-01-31,4.7057
2007-12-31,4.6530
2007-11-30,4.5948
2007-10-31,4.5280
2007-09-28,4.4583
2007-08-31,4.3914
2007-07-31,4.3313
2007-06-29,4.2734
2007-05-31,4.2064
2007-04-30,4.1302
2007-03-30,4.0567
2007-02-28,3.9873
2007-01-31,3.9274
2006-12-29,3.8674
2006-11-30,3.8166
2006-10-31,3.7715
2006-09-29,3.7222
2006-08-31,3.6699
2006-07-31,3.6145
2006-06-30,3.5622
2006-05-31,3.5135
2006-04-28,3.4711
2006-03-31,3.4280
2006-02-28,3.3840
2006-01-31,3.3408
2005-12-30,3.3035
2005-11-30,3.2640
2005-10-31,3.2218
2005-09-30,3.1776
2005-08-31,3.1302
2005-07-29,3.0856
2005-06-30,3.0401
2005-05-31,2.9974
2005-04-29,2.9629
2005-03-31,2.9319
2005-02-28,2.8997
2005-01-31,2.8595
2004-12-31,2.8224
2004-11-30,2.7832
2004-10-29,2.7488
2004-09-30,2.7182
2004-08-31,2.6858
2004-07-30,2.6491
2004-06-30,2.6148
2004-05-28,2.5710
2004-04-30,2.5325
2004-03-31,2.4905
2004-02-27,2.4515
2004-01-30,2.4020
2003-12-31,2.3547
2003-11-28,2.3071
2003-10-31,2.2576
2003-09-30,2.2128
2003-08-29,2.1662
2003-07-31,2.1139
2003-06-30,2.0698
2003-05-30,2.0263
2003-04-30,1.9849
2003-03-31,1.9497
2003-02-28,1.9186
2003-01-31,1.8870
2002-12-31,1.8478
2002-11-29,1.8068
2002-10-31,1.7643
2002-09-30,1.7250
2002-08-30,1.6880
