,MAMA_monthly_10
2022-04-04,23.7006
2022-03-31,23.6587
2022-02-28,23.6265
2022-01-31,23.6052
2021-12-31,23.6589
2021-11-30,23.7369
2021-10-29,23.8329
2021-09-30,23.9110
2021-08-31,23.9845
2021-07-30,24.0464
2021-06-30,24.0819
2021-05-28,24.1145
2021-04-30,24.1107
2021-03-31,24.1193
2021-02-26,24.1502
2021-01-29,24.1956
2020-12-31,24.2682
2020-11-30,24.3439
2020-10-30,24.4536
2020-09-30,24.6075
2020-08-31,24.7680
2020-07-31,24.9341
2020-06-30,25.0981
2020-05-29,25.2487
2020-04-30,25.4161
2020-03-31,25.5970
2020-02-28,25.7696
2020-01-31,25.8573
2019-12-31,25.9443
2019-11-29,25.9976
2019-10-31,26.0273
2019-09-30,26.0780
2019-08-30,26.1369
2019-07-31,26.2007
2019-06-28,26.2454
2019-05-31,26.2560
2019-04-30,26.3049
2019-03-29,26.3189
2019-02-28,26.3265
2019-01-31,26.3032
2018-12-31,26.2922
2018-11-30,26.3379
2018-10-31,26.3387
2018-09-28,26.3432
2018-08-31,26.3108
2018-07-31,26.3036
2018-06-29,26.2885
2018-05-31,26.3003
2018-04-30,26.2779
2018-03-29,26.2749
2018-02-28,26.3011
2018-01-31,26.3051
2017-12-29,26.2984
2017-11-30,26.3202
2017-10-31,26.3561
2017-09-29,26.3680
2017-08-31,26.3929
2017-07-31,26.4491
2017-06-30,26.5250
2017-05-31,26.6211
2017-04-28,26.7341
2017-03-31,26.8188
2017-02-28,26.9083
2017-01-31,26.9860
2016-12-30,27.0391
2016-11-30,27.1513
2016-10-31,27.2484
2016-09-30,27.3859
2016-08-31,27.4800
2016-07-29,27.5852
2016-06-30,27.6848
2016-05-31,27.8362
2016-04-29,27.9929
2016-03-31,28.1125
2016-02-29,28.2336
2016-01-29,28.3855
2015-12-31,28.5790
2015-11-30,28.7559
2015-10-30,28.9214
2015-09-30,29.0685
2015-08-31,29.2223
2015-07-31,29.3270
2015-06-30,29.4148
2015-05-29,29.4168
2015-04-30,29.3962
2015-03-31,29.3627
2015-02-27,29.3675
2015-01-30,29.3386
2014-12-31,29.3590
2014-11-28,29.3194
2014-10-31,29.2916
2014-09-30,29.2717
2014-08-29,29.2107
2014-07-31,29.1003
2014-06-30,29.0339
2014-05-30,28.8954
2014-04-30,28.7959
2014-03-31,28.6942
2014-02-28,28.6249
2014-01-31,28.6129
2013-12-31,28.6039
2013-11-29,28.5551
2013-10-31,28.5304
2013-09-30,28.5066
2013-08-30,28.5068
2013-07-31,28.5430
2013-06-28,28.5731
2013-05-31,28.6154
2013-04-30,28.6463
2013-03-28,28.6845
2013-02-28,28.6791
2013-01-31,28.6867
2012-12-31,28.6834
2012-11-30,28.6921
2012-10-31,28.7411
2012-09-28,28.7890
2012-08-31,28.7864
2012-07-31,28.8059
2012-06-29,28.8221
2012-05-31,28.8214
2012-04-30,28.8186
2012-03-30,28.7187
2012-02-29,28.6340
2012-01-31,28.5257
2011-12-30,28.4024
2011-11-30,28.2561
2011-10-31,28.0882
2011-09-30,27.9531
2011-08-31,27.9015
2011-07-29,27.7326
2011-06-30,27.4895
2011-05-31,27.1964
2011-04-29,26.8686
2011-03-31,26.4943
2011-02-28,26.1546
2011-01-31,25.8190
2010-12-31,25.4968
2010-11-30,25.2610
2010-10-29,25.0553
2010-09-30,24.8387
2010-08-31,24.6755
2010-07-30,24.5631
2010-06-30,24.3885
2010-05-28,24.2424
2010-04-30,24.0017
2010-03-31,23.7710
2010-02-26,23.5334
2010-01-29,23.3861
2009-12-31,23.2621
2009-11-30,23.1024
2009-10-30,23.0370
2009-09-30,22.9988
2009-08-31,22.9240
2009-07-31,22.8903
2009-06-30,22.8850
2009-05-29,22.8111
2009-04-30,22.7323
2009-03-31,22.6775
2009-02-27,22.7160
2009-01-30,22.7760
2008-12-31,22.8159
2008-11-28,22.8265
2008-10-31,22.8607
2008-09-30,22.8647
2008-08-29,22.8429
2008-07-31,22.6546
2008-06-30,22.4804
2008-05-30,22.2023
2008-04-30,21.7875
2008-03-31,21.4224
2008-02-29,21.0322
2008-01-31,20.5888
2007-12-31,20.2008
2007-11-30,19.6722
2007-10-31,19.0436
2007-09-28,18.3713
2007-08-31,17.6264
2007-07-31,16.9643
2007-06-29,16.2488
2007-05-31,15.5264
2007-04-30,14.7062
2007-03-30,13.9296
2007-02-28,13.1696
2007-01-31,12.4399
2006-12-29,11.6929
2006-11-30,11.0464
2006-10-31,10.4032
2006-09-29,9.8454
2006-08-31,9.4213
2006-07-31,9.0344
2006-06-30,8.5886
2006-05-31,8.0933
2006-04-28,7.6402
2006-03-31,7.1353
2006-02-28,6.6939
2006-01-31,6.3384
2005-12-30,5.9680
2005-11-30,5.7260
2005-10-31,5.5084
2005-09-30,5.3242
2005-08-31,5.1192
2005-07-29,4.9406
2005-06-30,4.7482
2005-05-31,4.6123
2005-04-29,4.4821
2005-03-31,4.3412
2005-02-28,4.1846
2005-01-31,4.0228
2004-12-31,3.8644
2004-11-30,3.7237
2004-10-29,3.5794
2004-09-30,3.4765
2004-08-31,3.3607
2004-07-30,3.2396
2004-06-30,3.1070
2004-05-28,2.9896
2004-04-30,2.9212
2004-03-31,2.8668
2004-02-27,2.7964
2004-01-30,2.7209
2003-12-31,2.6716
2003-11-28,2.5906
2003-10-31,2.5498
2003-09-30,2.5136
2003-08-29,2.4859
2003-07-31,2.4506
2003-06-30,2.4146
2003-05-30,2.3859
2003-04-30,2.3571
2003-03-31,2.3479
2003-02-28,2.3485
2003-01-31,2.3485
2002-12-31,2.3366
2002-11-29,2.3116
2002-10-31,2.2793
2002-09-30,2.2494
2002-08-30,2.2187
