,MAMA_monthly_10
2022-04-04,27.7027
2022-03-31,27.3961
2022-02-28,27.0933
2022-01-31,26.8128
2021-12-31,26.5095
2021-11-30,26.1750
2021-10-29,25.8699
2021-09-30,25.5738
2021-08-31,25.3039
2021-07-30,25.0208
2021-06-30,24.7253
2021-05-28,24.4900
2021-04-30,24.2658
2021-03-31,24.0509
2021-02-26,23.8631
2021-01-29,23.6998
2020-12-31,23.5616
2020-11-30,23.4258
2020-10-30,23.2882
2020-09-30,23.2196
2020-08-31,23.1401
2020-07-31,23.0386
2020-06-30,22.9227
2020-05-29,22.7978
2020-04-30,22.6755
2020-03-31,22.5473
2020-02-28,22.4298
2020-01-31,22.2315
2019-12-31,22.0034
2019-11-29,21.7878
2019-10-31,21.5573
2019-09-30,21.3039
2019-08-30,21.0677
2019-07-31,20.8319
2019-06-28,20.6135
2019-05-31,20.4068
2019-04-30,20.1990
2019-03-29,19.9876
2019-02-28,19.7725
2019-01-31,19.5647
2018-12-31,19.3610
2018-11-30,19.1961
2018-10-31,19.0022
2018-09-28,18.8376
2018-08-31,18.6630
2018-07-31,18.4907
2018-06-29,18.3302
2018-05-31,18.1794
2018-04-30,18.0367
2018-03-29,17.8954
2018-02-28,17.7602
2018-01-31,17.6415
2017-12-29,17.4957
2017-11-30,17.3337
2017-10-31,17.1629
2017-09-29,16.9951
2017-08-31,16.8350
2017-07-31,16.6664
2017-06-30,16.4937
2017-05-31,16.3231
2017-04-28,16.1539
2017-03-31,15.9940
2017-02-28,15.8444
2017-01-31,15.6913
2016-12-30,15.5500
2016-11-30,15.3966
2016-10-31,15.2624
2016-09-30,15.1190
2016-08-31,14.9681
2016-07-29,14.8140
2016-06-30,14.6495
2016-05-31,14.4885
2016-04-29,14.3333
2016-03-31,14.1859
2016-02-29,14.0092
2016-01-29,13.8656
2015-12-31,13.7101
2015-11-30,13.5390
2015-10-30,13.3715
2015-09-30,13.2226
2015-08-31,13.0742
2015-07-31,12.9422
2015-06-30,12.7964
2015-05-29,12.6659
2015-04-30,12.5299
2015-03-31,12.3907
2015-02-27,12.2422
2015-01-30,12.1091
2014-12-31,11.9639
2014-11-28,11.8390
2014-10-31,11.7131
2014-09-30,11.5903
2014-08-29,11.4920
2014-07-31,11.3717
2014-06-30,11.2568
2014-05-30,11.1463
2014-04-30,11.0434
2014-03-31,10.9524
2014-02-28,10.8628
2014-01-31,10.7725
2013-12-31,10.6926
2013-11-29,10.6214
2013-10-31,10.5501
2013-09-30,10.4663
2013-08-30,10.3920
2013-07-31,10.3253
2013-06-28,10.2393
2013-05-31,10.1509
2013-04-30,10.0700
2013-03-28,9.9866
2013-02-28,9.9071
2013-01-31,9.8293
2012-12-31,9.7504
2012-11-30,9.6732
2012-10-31,9.6008
2012-09-28,9.5185
2012-08-31,9.4329
2012-07-31,9.3432
2012-06-29,9.2428
2012-05-31,9.1485
2012-04-30,9.0528
2012-03-30,8.9531
2012-02-29,8.8511
2012-01-31,8.7604
2011-12-30,8.6615
2011-11-30,8.5698
2011-10-31,8.4886
2011-09-30,8.3963
2011-08-31,8.3245
2011-07-29,8.2196
2011-06-30,8.1164
2011-05-31,8.0260
2011-04-29,7.9241
2011-03-31,7.8224
2011-02-28,7.7316
2011-01-31,7.6403
2010-12-31,7.5539
2010-11-30,7.4676
2010-10-29,7.3889
2010-09-30,7.3082
2010-08-31,7.2373
2010-07-30,7.1693
2010-06-30,7.0971
2010-05-28,7.0389
2010-04-30,6.9719
2010-03-31,6.9044
2010-02-26,6.8555
2010-01-29,6.8118
2009-12-31,6.7759
2009-11-30,6.7351
2009-10-30,6.7036
2009-09-30,6.6756
2009-08-31,6.6396
2009-07-31,6.6226
2009-06-30,6.6208
2009-05-29,6.6211
2009-04-30,6.6170
2009-03-31,6.6189
2009-02-27,6.6322
2009-01-30,6.6500
2008-12-31,6.6443
2008-11-28,6.6257
2008-10-31,6.6061
2008-09-30,6.5599
2008-08-29,6.4796
2008-07-31,6.4062
2008-06-30,6.3278
2008-05-30,6.2682
2008-04-30,6.1949
2008-03-31,6.1179
2008-02-29,6.0462
2008-01-31,5.9855
2007-12-31,5.9216
2007-11-30,5.8751
2007-10-31,5.8165
2007-09-28,5.7481
2007-08-31,5.6776
2007-07-31,5.6022
2007-06-29,5.5368
2007-05-31,5.4554
2007-04-30,5.3519
2007-03-30,5.2491
2007-02-28,5.1440
2007-01-31,5.0273
2006-12-29,4.9087
2006-11-30,4.7957
2006-10-31,4.6725
2006-09-29,4.5541
2006-08-31,4.4472
2006-07-31,4.3376
2006-06-30,4.2404
2006-05-31,4.1430
2006-04-28,4.0496
2006-03-31,3.9544
2006-02-28,3.8530
2006-01-31,3.7595
2005-12-30,3.6717
2005-11-30,3.5941
2005-10-31,3.5209
2005-09-30,3.4482
2005-08-31,3.3687
2005-07-29,3.2885
2005-06-30,3.1990
2005-05-31,3.1167
2005-04-29,3.0384
2005-03-31,2.9635
2005-02-28,2.8954
2005-01-31,2.8208
2004-12-31,2.7449
2004-11-30,2.6576
2004-10-29,2.5779
2004-09-30,2.5062
2004-08-31,2.4409
2004-07-30,2.3685
2004-06-30,2.3038
2004-05-28,2.2381
2004-04-30,2.1709
2004-03-31,2.1120
2004-02-27,2.0465
2004-01-30,1.9836
2003-12-31,1.9218
2003-11-28,1.8574
2003-10-31,1.7958
2003-09-30,1.7378
2003-08-29,1.6767
2003-07-31,1.6150
2003-06-30,1.5539
2003-05-30,1.4968
2003-04-30,1.4397
2003-03-31,1.3837
2003-02-28,1.3313
2003-01-31,1.2800
2002-12-31,1.2265
2002-11-29,1.1721
2002-10-31,1.1206
2002-09-30,1.0730
2002-08-30,1.0202
