,MAMA_monthly_10
2022-04-04,4.0525
2022-03-31,4.0209
2022-02-28,3.9875
2022-01-31,3.9557
2021-12-31,3.9246
2021-11-30,3.8863
2021-10-29,3.8507
2021-09-30,3.8130
2021-08-31,3.7824
2021-07-30,3.7480
2021-06-30,3.7156
2021-05-28,3.6854
2021-04-30,3.6514
2021-03-31,3.6182
2021-02-26,3.5927
2021-01-29,3.5809
2020-12-31,3.5707
2020-11-30,3.5534
2020-10-30,3.5485
2020-09-30,3.5426
2020-08-31,3.5343
2020-07-31,3.5229
2020-06-30,3.5084
2020-05-29,3.4952
2020-04-30,3.4828
2020-03-31,3.4699
2020-02-28,3.4601
2020-01-31,3.4340
2019-12-31,3.4019
2019-11-29,3.3708
2019-10-31,3.3367
2019-09-30,3.3014
2019-08-30,3.2691
2019-07-31,3.2380
2019-06-28,3.2089
2019-05-31,3.1787
2019-04-30,3.1485
2019-03-29,3.1191
2019-02-28,3.0884
2019-01-31,3.0590
2018-12-31,3.0290
2018-11-30,3.0056
2018-10-31,2.9781
2018-09-28,2.9557
2018-08-31,2.9318
2018-07-31,2.9080
2018-06-29,2.8858
2018-05-31,2.8639
2018-04-30,2.8434
2018-03-29,2.8236
2018-02-28,2.8033
2018-01-31,2.7854
2017-12-29,2.7639
2017-11-30,2.7400
2017-10-31,2.7155
2017-09-29,2.6912
2017-08-31,2.6668
2017-07-31,2.6404
2017-06-30,2.6140
2017-05-31,2.5903
2017-04-28,2.5664
2017-03-31,2.5417
2017-02-28,2.5161
2017-01-31,2.4876
2016-12-30,2.4622
2016-11-30,2.4349
2016-10-31,2.4112
2016-09-30,2.3854
2016-08-31,2.3572
2016-07-29,2.3296
2016-06-30,2.3012
2016-05-31,2.2745
2016-04-29,2.2493
2016-03-31,2.2271
2016-02-29,2.2027
2016-01-29,2.1839
2015-12-31,2.1625
2015-11-30,2.1399
2015-10-30,2.1192
2015-09-30,2.0974
2015-08-31,2.0778
2015-07-31,2.0591
2015-06-30,2.0371
2015-05-29,2.0173
2015-04-30,1.9962
2015-03-31,1.9754
2015-02-27,1.9527
2015-01-30,1.9315
2014-12-31,1.9081
2014-11-28,1.8874
2014-10-31,1.8663
2014-09-30,1.8469
2014-08-29,1.8315
2014-07-31,1.8134
2014-06-30,1.7954
2014-05-30,1.7793
2014-04-30,1.7642
2014-03-31,1.7499
2014-02-28,1.7360
2014-01-31,1.7224
2013-12-31,1.7108
2013-11-29,1.7013
2013-10-31,1.6925
2013-09-30,1.6810
2013-08-30,1.6693
2013-07-31,1.6579
2013-06-28,1.6448
2013-05-31,1.6309
2013-04-30,1.6166
2013-03-28,1.6016
2013-02-28,1.5868
2013-01-31,1.5729
2012-12-31,1.5615
2012-11-30,1.5502
2012-10-31,1.5408
2012-09-28,1.5299
2012-08-31,1.5195
2012-07-31,1.5086
2012-06-29,1.4968
2012-05-31,1.4853
2012-04-30,1.4736
2012-03-30,1.4620
2012-02-29,1.4509
2012-01-31,1.4412
2011-12-30,1.4319
2011-11-30,1.4242
2011-10-31,1.4174
2011-09-30,1.4079
2011-08-31,1.4007
2011-07-29,1.3892
2011-06-30,1.3770
2011-05-31,1.3663
2011-04-29,1.3544
2011-03-31,1.3423
2011-02-28,1.3314
2011-01-31,1.3203
2010-12-31,1.3093
2010-11-30,1.2979
2010-10-29,1.2880
2010-09-30,1.2789
2010-08-31,1.2716
2010-07-30,1.2650
2010-06-30,1.2575
2010-05-28,1.2519
2010-04-30,1.2451
2010-03-31,1.2366
2010-02-26,1.2318
2010-01-29,1.2286
2009-12-31,1.2266
2009-11-30,1.2240
2009-10-30,1.2238
2009-09-30,1.2247
2009-08-31,1.2234
2009-07-31,1.2244
2009-06-30,1.2282
2009-05-29,1.2325
2009-04-30,1.2362
2009-03-31,1.2421
2009-02-27,1.2497
2009-01-30,1.2576
2008-12-31,1.2622
2008-11-28,1.2645
2008-10-31,1.2685
2008-09-30,1.2702
2008-08-29,1.2594
2008-07-31,1.2482
2008-06-30,1.2378
2008-05-30,1.2293
2008-04-30,1.2172
2008-03-31,1.2070
2008-02-29,1.1974
2008-01-31,1.1885
2007-12-31,1.1764
2007-11-30,1.1672
2007-10-31,1.1563
2007-09-28,1.1419
2007-08-31,1.1281
2007-07-31,1.1145
2007-06-29,1.1024
2007-05-31,1.0858
2007-04-30,1.0665
2007-03-30,1.0471
2007-02-28,1.0262
2007-01-31,1.0044
2006-12-29,0.9804
2006-11-30,0.9598
2006-10-31,0.9384
2006-09-29,0.9172
2006-08-31,0.8975
2006-07-31,0.8792
2006-06-30,0.8627
2006-05-31,0.8485
2006-04-28,0.8343
2006-03-31,0.8195
2006-02-28,0.8034
2006-01-31,0.7884
2005-12-30,0.7743
2005-11-30,0.7624
2005-10-31,0.7503
