,MAMA_monthly_10
2022-04-04,60.7629
2022-03-31,60.0197
2022-02-28,59.2668
2022-01-31,58.4893
2021-12-31,57.5880
2021-11-30,56.4900
2021-10-29,55.3582
2021-09-30,54.2345
2021-08-31,53.3213
2021-07-30,52.2027
2021-06-30,51.0477
2021-05-28,50.0118
2021-04-30,49.1465
2021-03-31,48.3137
2021-02-26,47.4698
2021-01-29,46.5984
2020-12-31,45.7328
2020-11-30,44.7797
2020-10-30,43.8874
2020-09-30,43.1320
2020-08-31,42.3145
2020-07-31,41.6250
2020-06-30,41.0732
2020-05-29,40.5114
2020-04-30,39.9387
2020-03-31,39.4759
2020-02-28,39.0525
2020-01-31,38.5589
2019-12-31,37.9942
2019-11-29,37.3741
2019-10-31,36.8252
2019-09-30,36.3122
2019-08-30,35.7507
2019-07-31,35.2767
2019-06-28,34.7851
2019-05-31,34.3089
2019-04-30,33.8951
2019-03-29,33.3741
2019-02-28,32.8835
2019-01-31,32.3751
2018-12-31,31.8994
2018-11-30,31.4947
2018-10-31,31.0763
2018-09-28,30.6566
2018-08-31,30.1380
2018-07-31,29.6389
2018-06-29,29.1882
2018-05-31,28.7060
2018-04-30,28.2977
2018-03-29,27.9184
2018-02-28,27.5542
2018-01-31,27.1827
2017-12-29,26.7958
2017-11-30,26.4599
2017-10-31,26.1433
2017-09-29,25.8760
2017-08-31,25.6363
2017-07-31,25.3849
2017-06-30,25.0726
2017-05-31,24.7577
2017-04-28,24.4991
2017-03-31,24.2148
2017-02-28,23.9245
2017-01-31,23.6193
2016-12-30,23.3517
2016-11-30,23.1012
2016-10-31,22.8572
2016-09-30,22.6096
2016-08-31,22.3360
2016-07-29,22.0136
2016-06-30,21.7083
2016-05-31,21.4027
2016-04-29,21.0954
2016-03-31,20.7497
2016-02-29,20.3765
2016-01-29,19.9999
2015-12-31,19.6156
2015-11-30,19.2228
2015-10-30,18.7930
2015-09-30,18.3649
2015-08-31,17.9704
2015-07-31,17.6262
2015-06-30,17.2622
2015-05-29,16.9284
2015-04-30,16.6210
2015-03-31,16.3252
2015-02-27,16.0194
2015-01-30,15.7255
2014-12-31,15.4528
2014-11-28,15.1591
2014-10-31,14.8491
2014-09-30,14.5654
2014-08-29,14.2964
2014-07-31,14.0744
2014-06-30,13.8579
2014-05-30,13.6372
2014-04-30,13.4173
2014-03-31,13.2146
2014-02-28,13.0057
2014-01-31,12.7741
2013-12-31,12.5664
2013-11-29,12.3299
2013-10-31,12.0898
2013-09-30,11.8629
2013-08-30,11.6480
2013-07-31,11.4763
2013-06-28,11.3032
2013-05-31,11.1250
2013-04-30,10.9542
2013-03-28,10.7738
2013-02-28,10.6125
2013-01-31,10.4705
2012-12-31,10.3298
2012-11-30,10.1989
2012-10-31,10.0802
2012-09-28,9.9742
2012-08-31,9.8590
2012-07-31,9.7372
2012-06-29,9.6240
2012-05-31,9.5222
2012-04-30,9.3732
2012-03-30,9.2152
2012-02-29,9.0634
2012-01-31,8.9119
2011-12-30,8.7678
2011-11-30,8.6394
2011-10-31,8.5110
2011-09-30,8.3808
2011-08-31,8.2737
2011-07-29,8.1636
2011-06-30,8.0446
2011-05-31,7.9248
2011-04-29,7.8168
2011-03-31,7.7125
2011-02-28,7.6219
2011-01-31,7.5013
2010-12-31,7.3941
2010-11-30,7.2793
2010-10-29,7.1624
2010-09-30,7.0547
2010-08-31,6.9487
2010-07-30,6.8647
2010-06-30,6.7719
2010-05-28,6.6915
2010-04-30,6.6002
2010-03-31,6.5003
2010-02-26,6.4046
2010-01-29,6.3215
2009-12-31,6.2460
2009-11-30,6.1647
2009-10-30,6.0857
2009-09-30,6.0118
2009-08-31,5.9317
2009-07-31,5.8716
2009-06-30,5.8082
2009-05-29,5.7546
2009-04-30,5.6897
2009-03-31,5.6340
2009-02-27,5.5897
2009-01-30,5.5571
2008-12-31,5.5162
2008-11-28,5.4626
2008-10-31,5.4042
2008-09-30,5.3358
2008-08-29,5.2469
2008-07-31,5.1711
2008-06-30,5.0986
2008-05-30,5.0234
2008-04-30,4.9293
2008-03-31,4.8376
2008-02-29,4.7424
2008-01-31,4.6632
2007-12-31,4.5809
2007-11-30,4.4916
2007-10-31,4.3989
2007-09-28,4.3040
2007-08-31,4.2241
2007-07-31,4.1486
2007-06-29,4.0722
2007-05-31,3.9912
2007-04-30,3.9129
2007-03-30,3.8399
2007-02-28,3.7677
2007-01-31,3.6971
2006-12-29,3.6316
2006-11-30,3.5652
2006-10-31,3.4986
2006-09-29,3.4387
2006-08-31,3.3825
2006-07-31,3.3333
2006-06-30,3.2854
2006-05-31,3.2349
2006-04-28,3.1849
2006-03-31,3.1329
2006-02-28,3.0770
2006-01-31,3.0191
2005-12-30,2.9666
2005-11-30,2.9076
2005-10-31,2.8498
2005-09-30,2.7927
2005-08-31,2.7375
2005-07-29,2.6848
2005-06-30,2.6266
2005-05-31,2.5649
2005-04-29,2.5074
2005-03-31,2.4547
2005-02-28,2.3949
2005-01-31,2.3311
2004-12-31,2.2669
