,MAMA_monthly_10
2022-04-04,113.5053
2022-03-31,112.8329
2022-02-28,112.1892
2022-01-31,111.5475
2021-12-31,110.7665
2021-11-30,109.5231
2021-10-29,108.4041
2021-09-30,107.2663
2021-08-31,106.2536
2021-07-30,105.0674
2021-06-30,103.9146
2021-05-28,102.8991
2021-04-30,101.7869
2021-03-31,100.5730
2021-02-26,99.4473
2021-01-29,98.3621
2020-12-31,97.3143
2020-11-30,96.1377
2020-10-30,94.8963
2020-09-30,94.0264
2020-08-31,92.9858
2020-07-31,91.9667
2020-06-30,91.0367
2020-05-29,89.9794
2020-04-30,88.7809
2020-03-31,87.7594
2020-02-28,87.1011
2020-01-31,86.1971
2019-12-31,85.1291
2019-11-29,84.0812
2019-10-31,83.0898
2019-09-30,82.0352
2019-08-30,80.9111
2019-07-31,79.6989
2019-06-28,78.5195
2019-05-31,77.3704
2019-04-30,76.3454
2019-03-29,75.3102
2019-02-28,74.3384
2019-01-31,73.4361
2018-12-31,72.6298
2018-11-30,71.9212
2018-10-31,71.0817
2018-09-28,70.3054
2018-08-31,69.4857
2018-07-31,68.7231
2018-06-29,68.0480
2018-05-31,67.3697
2018-04-30,66.6662
2018-03-29,65.9347
2018-02-28,65.2705
2018-01-31,64.6676
2017-12-29,63.9887
2017-11-30,63.3368
2017-10-31,62.6654
2017-09-29,62.0380
2017-08-31,61.4240
2017-07-31,60.7622
2017-06-30,60.1094
2017-05-31,59.4396
2017-04-28,58.7658
2017-03-31,58.1210
2017-02-28,57.5058
2017-01-31,56.9009
2016-12-30,56.3267
2016-11-30,55.7745
2016-10-31,55.2248
2016-09-30,54.6940
2016-08-31,54.0859
2016-07-29,53.4624
2016-06-30,52.8770
2016-05-31,52.2836
2016-04-29,51.7004
2016-03-31,51.1328
2016-02-29,50.5922
2016-01-29,50.1344
2015-12-31,49.6217
2015-11-30,49.0423
2015-10-30,48.4153
2015-09-30,47.7709
2015-08-31,47.2200
2015-07-31,46.6722
2015-06-30,46.0561
2015-05-29,45.4596
2015-04-30,44.8453
2015-03-31,44.2498
2015-02-27,43.6258
2015-01-30,42.9877
2014-12-31,42.4531
2014-11-28,41.9061
2014-10-31,41.3155
2014-09-30,40.6977
2014-08-29,40.0401
2014-07-31,39.3785
2014-06-30,38.7687
2014-05-30,38.1266
2014-04-30,37.5005
2014-03-31,36.9103
2014-02-28,36.2831
2014-01-31,35.6542
2013-12-31,35.0856
2013-11-29,34.4768
2013-10-31,33.8378
2013-09-30,33.2030
2013-08-30,32.6285
2013-07-31,32.1185
2013-06-28,31.5961
2013-05-31,31.1323
2013-04-30,30.6726
2013-03-28,30.2068
2013-02-28,29.7770
2013-01-31,29.3783
2012-12-31,29.0134
2012-11-30,28.6494
2012-10-31,28.2823
2012-09-28,27.9340
2012-08-31,27.6258
2012-07-31,27.3235
2012-06-29,27.0052
2012-05-31,26.6557
2012-04-30,26.3527
2012-03-30,26.0423
2012-02-29,25.7465
2012-01-31,25.4652
2011-12-30,25.1771
2011-11-30,24.9098
2011-10-31,24.6488
2011-09-30,24.4138
2011-08-31,24.2209
2011-07-29,23.9853
2011-06-30,23.7795
2011-05-31,23.5146
2011-04-29,23.2620
2011-03-31,23.0258
2011-02-28,22.8027
2011-01-31,22.6002
2010-12-31,22.3863
2010-11-30,22.1638
2010-10-29,21.9637
2010-09-30,21.7482
2010-08-31,21.5179
2010-07-30,21.3162
2010-06-30,21.0992
2010-05-28,20.9153
2010-04-30,20.7104
2010-03-31,20.4893
2010-02-26,20.3090
2010-01-29,20.1442
2009-12-31,19.9622
