,MAMA_monthly_10
2022-04-04,1.7367
2022-03-31,1.7541
2022-02-28,1.7718
2022-01-31,1.7896
2021-12-31,1.8076
2021-11-30,1.8258
2021-10-29,1.8441
2021-09-30,1.8626
2021-08-31,1.8813
2021-07-30,1.9001
2021-06-30,1.9191
2021-05-28,1.9382
2021-04-30,1.9576
2021-03-31,1.9770
2021-02-26,1.9967
2021-01-29,2.0164
2020-12-31,2.0363
2020-11-30,2.0566
2020-10-30,2.0772
2020-09-30,2.0978
2020-08-31,2.1187
2020-07-31,2.1397
2020-06-30,2.1610
2020-05-29,2.1824
2020-04-30,2.2040
2020-03-31,2.2257
2020-02-28,2.2477
2020-01-31,2.2699
2019-12-31,2.2920
2019-11-29,2.3149
2019-10-31,2.3379
2019-09-30,2.3611
2019-08-30,2.3846
2019-07-31,2.4083
2019-06-28,2.4322
2019-05-31,2.4563
2019-04-30,2.4807
2019-03-29,2.5054
2019-02-28,2.5303
2019-01-31,2.5554
2018-12-31,2.5807
2018-11-30,2.6061
2018-10-31,2.6319
2018-09-28,2.6580
2018-08-31,2.6842
2018-07-31,2.7105
2018-06-29,2.7369
2018-05-31,2.7635
2018-04-30,2.7894
2018-03-29,2.8155
2018-02-28,2.8418
2018-01-31,2.8683
2017-12-29,2.8934
2017-11-30,2.9194
2017-10-31,2.9432
2017-09-29,2.9527
2017-08-31,2.9704
2017-07-31,2.9759
2017-06-30,2.9758
2017-05-31,2.9352
2017-01-27,2.9143
2016-12-28,2.9437
2016-09-08,2.9734
2016-08-15,3.0032
2016-07-06,3.0335
2016-05-27,3.0640
2016-04-20,3.0948
2016-03-17,3.1259
2016-02-23,3.1574
2016-01-28,3.1891
2014-12-15,3.2211
2014-11-28,3.2054
2014-10-31,3.1897
2014-09-30,3.1746
2014-08-29,3.1572
2014-07-31,3.1456
2014-06-30,3.1349
2014-05-30,3.1200
2014-04-30,3.1060
2014-03-31,3.0897
2014-02-28,3.0726
2014-01-31,3.0538
2013-12-31,3.0386
2013-11-29,3.0183
2013-10-31,2.9993
2013-09-30,2.9816
2013-08-30,2.9614
2013-07-31,2.9439
2013-06-28,2.9232
2013-05-31,2.9068
2013-04-30,2.8868
2013-03-28,2.8632
2013-02-28,2.8372
2013-01-31,2.8148
2012-12-31,2.7922
2012-11-30,2.7726
2012-10-31,2.7595
2012-09-28,2.7493
2012-08-31,2.7336
2012-07-31,2.7173
2012-06-29,2.7043
2012-05-31,2.6907
2012-04-30,2.6783
2012-03-30,2.6670
2012-02-29,2.6536
2012-01-31,2.6407
2011-12-30,2.6330
2011-11-30,2.6230
2011-10-31,2.6132
2011-09-30,2.6024
2011-08-31,2.5950
2011-07-29,2.5840
2011-06-30,2.5677
2011-05-31,2.5507
2011-04-29,2.5317
2011-03-31,2.5074
2011-02-28,2.4820
2011-01-31,2.4575
2010-12-31,2.4352
2010-11-30,2.4085
2010-10-29,2.3876
2010-09-30,2.3677
2010-08-31,2.3541
2010-07-30,2.3464
2010-06-30,2.3341
2010-05-28,2.3226
2010-04-30,2.3101
2010-03-31,2.2956
2010-02-26,2.2818
2010-01-29,2.2719
2009-12-31,2.2615
2009-11-30,2.2526
2009-10-30,2.2448
2009-09-30,2.2365
2009-08-31,2.2268
2009-07-31,2.2176
2009-06-30,2.2078
2009-05-29,2.1999
2009-04-30,2.1886
2009-03-31,2.1778
2009-02-27,2.1709
2009-01-30,2.1668
2008-12-31,2.1601
2008-11-28,2.1523
2008-10-31,2.1461
2008-09-30,2.1397
2008-08-29,2.1187
2008-07-31,2.0899
2008-06-30,2.0626
2008-05-30,2.0415
2008-04-30,2.0174
2008-03-31,2.0046
2008-02-29,1.9926
2008-01-31,1.9777
2007-12-31,1.9603
2007-11-30,1.9411
2007-10-31,1.9244
2007-09-28,1.8998
2007-08-31,1.8838
2007-07-31,1.8671
2007-06-29,1.8450
2007-05-31,1.8115
2007-04-30,1.7798
2007-03-30,1.7544
2007-02-28,1.7304
2007-01-31,1.7077
2006-12-29,1.6855
2006-11-30,1.6659
2006-10-31,1.6458
2006-09-29,1.6271
2006-08-31,1.6093
2006-07-31,1.5921
2006-06-30,1.5775
2006-05-31,1.5640
2006-04-28,1.5474
2006-03-31,1.5293
2006-02-28,1.5103
2006-01-31,1.4895
2005-12-30,1.4682
2005-11-30,1.4436
2005-10-31,1.4176
2005-09-30,1.3964
2005-08-31,1.3687
2005-07-29,1.3430
2005-06-30,1.3195
2005-05-31,1.3012
2005-04-29,1.2842
2005-03-31,1.2710
2005-02-28,1.2522
2005-01-31,1.2351
2004-12-31,1.2173
2004-11-30,1.2014
2004-10-29,1.1882
2004-09-30,1.1747
2004-08-31,1.1639
2004-07-30,1.1558
2004-06-30,1.1457
2004-05-28,1.1283
2004-04-30,1.1050
2004-03-31,1.0826
2004-02-27,1.0610
2004-01-30,1.0372
2003-12-31,1.0124
2003-11-28,0.9961
2003-10-31,0.9811
2003-09-30,0.9663
2003-08-29,0.9525
2003-07-31,0.9356
2003-06-30,0.9226
2003-05-30,0.9068
2003-04-30,0.8898
2003-03-31,0.8796
2003-02-28,0.8735
2003-01-31,0.8661
2002-12-31,0.8595
2002-11-29,0.8471
2002-10-31,0.8316
2002-09-30,0.8187
2002-08-30,0.8136
