,MAMA_monthly_10
2022-04-04,20.7267
2022-03-31,20.5331
2022-02-28,20.3426
2022-01-31,20.1561
2021-12-31,20.0019
2021-11-30,19.8452
2021-10-29,19.7097
2021-09-30,19.5541
2021-08-31,19.3878
2021-07-30,19.2279
2021-06-30,19.0462
2021-05-28,18.8400
2021-04-30,18.6043
2021-03-31,18.3923
2021-02-26,18.1907
2021-01-29,18.0258
2020-12-31,17.8867
2020-11-30,17.7351
2020-10-30,17.5986
2020-09-30,17.4867
2020-08-31,17.3798
2020-07-31,17.2235
2020-06-30,17.0757
2020-05-29,16.9497
2020-04-30,16.8357
2020-03-31,16.7255
2020-02-28,16.6659
2020-01-31,16.6098
2019-12-31,16.5131
2019-11-29,16.3889
2019-10-31,16.2781
2019-09-30,16.1534
2019-08-30,16.0668
2019-07-31,16.0008
2019-06-28,15.8807
2019-05-31,15.7679
2019-04-30,15.6837
2019-03-29,15.5538
2019-02-28,15.4276
2019-01-31,15.2990
2018-12-31,15.0418
2018-11-30,14.8249
2018-10-31,14.5366
2018-09-28,14.2180
2018-08-31,13.8951
2018-07-31,13.5420
2018-06-29,13.1740
2018-05-31,12.7806
2018-04-30,12.4281
