,MAMA_monthly_10
2018-05-31,44.5558
2018-04-30,43.9106
2018-03-29,43.2005
2018-02-28,42.4810
2018-01-31,41.7472
2017-12-29,40.9221
2017-11-30,40.1717
2017-10-31,39.4486
2017-09-29,38.7796
2017-08-31,38.1182
2017-07-31,37.5073
2017-06-30,36.8496
2017-05-31,36.2246
2017-04-28,35.5875
2017-03-31,35.0059
2017-02-28,34.5273
2017-01-31,34.0599
2016-12-30,33.6288
2016-11-30,33.2197
2016-10-31,32.8494
2016-09-30,32.5400
2016-08-31,32.2129
2016-07-29,31.8489
2016-06-30,31.4837
2016-05-31,31.1129
2016-04-29,30.7754
2016-03-31,30.4051
2016-02-29,29.9785
2016-01-29,29.5868
2015-12-31,29.2668
2015-11-30,28.8696
2015-10-30,28.4373
2015-09-30,27.9531
2015-08-31,27.5536
2015-07-31,27.1066
2015-06-30,26.6022
2015-05-29,26.0984
2015-04-30,25.5612
2015-03-31,25.0179
2015-02-27,24.4216
2015-01-30,23.8138
2014-12-31,23.2716
2014-11-28,22.7056
2014-10-31,22.1563
2014-09-30,21.6577
2014-08-29,21.1206
2014-07-31,20.5811
2014-06-30,20.0892
2014-05-30,19.5909
2014-04-30,19.1041
2014-03-31,18.6395
2014-02-28,18.1528
2014-01-31,17.6675
2013-12-31,17.1952
2013-11-29,16.6929
2013-10-31,16.2036
2013-09-30,15.7632
2013-08-30,15.3677
2013-07-31,14.9829
2013-06-28,14.5701
2013-05-31,14.1991
2013-04-30,13.8163
2013-03-28,13.4145
2013-02-28,12.9689
2013-01-31,12.5596
2012-12-31,12.1861
2012-11-30,11.8319
2012-10-31,11.5111
2012-09-28,11.1774
2012-08-31,10.8218
2012-07-31,10.4656
2012-06-29,10.1088
2012-05-31,9.7421
2012-04-30,9.3979
2012-03-30,9.0475
2012-02-29,8.7275
2012-01-31,8.4284
2011-12-30,8.1636
2011-11-30,7.9131
2011-10-31,7.6809
2011-09-30,7.4635
2011-08-31,7.2890
2011-07-29,7.0780
2011-06-30,6.8480
2011-05-31,6.6238
2011-04-29,6.3872
2011-03-31,6.1514
2011-02-28,5.9374
2011-01-31,5.7272
2010-12-31,5.5421
2010-11-30,5.3393
2010-10-29,5.1449
2010-09-30,4.9495
2010-08-31,4.7632
2010-07-30,4.6118
2010-06-30,4.4399
2010-05-28,4.3124
2010-04-30,4.1540
2010-03-31,3.9678
2010-02-26,3.7888
2010-01-29,3.6324
2009-12-31,3.4913
2009-11-30,3.3557
2009-10-30,3.2324
2009-09-30,3.1209
2009-08-31,3.0145
2009-07-31,2.9169
2009-06-30,2.8288
2009-05-29,2.7552
2009-04-30,2.6836
