,MAMA_monthly_10
2022-04-04,31.9328
2022-03-31,31.9692
2022-02-28,32.0183
2022-01-31,32.1336
2021-12-31,32.2325
2021-11-30,32.3312
2021-10-29,32.4455
2021-09-30,32.4850
2021-08-31,32.5478
2021-07-30,32.5896
2021-06-30,32.5868
2021-05-28,32.5491
2021-04-30,32.5415
2021-03-31,32.5023
2021-02-26,32.4507
2021-01-29,32.4129
2020-12-31,32.3847
2020-11-30,32.3988
2020-10-30,32.4661
2020-09-30,32.6726
2020-08-31,32.8831
2020-07-31,33.0548
2020-06-30,33.2513
2020-05-29,33.4318
2020-04-30,33.6077
2020-03-31,33.7588
2020-02-28,33.9459
2020-01-31,33.9455
2019-12-31,33.9237
2019-11-29,33.8614
2019-10-31,33.8258
2019-09-30,33.8157
2019-08-30,33.8273
2019-07-31,33.8851
2019-06-28,33.9070
2019-05-31,33.9412
2019-04-30,33.9812
2019-03-29,33.9321
2019-02-28,33.8505
2019-01-31,33.7440
2018-12-31,33.6447
2018-11-30,33.5426
2018-10-31,33.3800
2018-09-28,33.0979
2018-08-31,32.8691
2018-07-31,32.6093
2018-06-29,32.4481
2018-05-31,32.2911
2018-04-30,32.1584
2018-03-29,32.0133
2018-02-28,31.8868
2018-01-31,31.7354
2017-12-29,31.6009
2017-11-30,31.4828
2017-10-31,31.3814
2017-09-29,31.3357
2017-08-31,31.2210
2017-07-31,31.1283
2017-06-30,31.0022
2017-05-31,30.8815
2017-04-28,30.8144
2017-03-31,30.6917
2017-02-28,30.5831
2017-01-31,30.4726
2016-12-30,30.3860
2016-11-30,30.2654
2016-10-31,30.0723
2016-09-30,29.9152
2016-08-31,29.7575
2016-07-29,29.6108
2016-06-30,29.5207
2016-05-31,29.4840
2016-04-29,29.4476
2016-03-31,29.2994
2016-02-29,29.0968
2016-01-29,28.9466
2015-12-31,28.8140
2015-11-30,28.6740
2015-10-30,28.4763
2015-09-30,28.2032
2015-08-31,27.9124
2015-07-31,27.6094
2015-06-30,27.2789
2015-05-29,26.9594
2015-04-30,26.6516
2015-03-31,26.3204
