,MAMA_monthly_10
2022-04-04,15.1000
2022-03-31,14.9985
2022-02-28,14.9007
2022-01-31,14.7448
2021-12-31,14.6259
2021-11-30,14.4844
2021-10-29,14.3603
2021-09-30,14.2124
2021-08-31,14.0944
2021-07-30,14.0233
2021-06-30,13.9786
2021-05-28,13.8818
2021-04-30,13.7810
2021-03-31,13.7491
2021-02-26,13.7285
2021-01-29,13.6854
2020-12-31,13.6636
2020-11-30,13.6333
2020-10-30,13.6459
2020-09-30,13.7022
2020-08-31,13.7300
2020-07-31,13.7581
2020-06-30,13.7991
2020-05-29,13.8501
2020-04-30,13.9062
2020-03-31,13.9718
2020-02-28,14.0538
2020-01-31,14.0939
2019-12-31,14.1070
2019-11-29,14.1061
2019-10-31,14.1064
2019-09-30,14.1238
2019-08-30,14.1322
2019-07-31,14.1617
2019-06-28,14.1807
2019-05-31,14.2035
2019-04-30,14.2261
2019-03-29,14.2360
2019-02-28,14.2609
2019-01-31,14.2495
2018-12-31,14.2460
2018-11-30,14.2580
2018-10-31,14.2469
2018-09-28,14.2258
2018-08-31,14.1938
2018-07-31,14.1500
2018-06-29,14.0702
2018-05-31,14.0076
2018-04-30,13.9294
2018-03-29,13.8230
2018-02-28,13.7290
2018-01-31,13.6377
2017-12-29,13.5232
2017-11-30,13.4297
2017-10-31,13.3267
2017-09-29,13.2588
2017-08-31,13.1812
2017-07-31,13.1388
2017-06-30,13.1091
2017-05-31,13.0854
2017-04-28,13.0678
2017-03-31,13.0124
2017-02-28,12.9439
2017-01-31,12.8487
2016-12-30,12.7575
2016-11-30,12.6728
2016-10-31,12.5868
2016-09-30,12.4756
2016-08-31,12.3992
2016-07-29,12.3350
2016-06-30,12.2877
2016-05-31,12.2577
2016-04-29,12.2272
2016-03-31,12.2095
2016-02-29,12.1843
2016-01-29,12.1884
2015-12-31,12.1950
2015-11-30,12.1880
2015-10-30,12.1861
2015-09-30,12.1802
2015-08-31,12.1815
2015-07-31,12.1696
2015-06-30,12.1371
2015-05-29,12.1203
2015-04-30,12.1007
2015-03-31,12.0631
2015-02-27,12.0483
2015-01-30,12.0308
2014-12-31,12.0203
2014-11-28,12.0071
2014-10-31,11.9964
2014-09-30,11.9906
2014-08-29,11.9809
2014-07-31,11.9721
2014-06-30,11.9626
2014-05-30,11.9609
2014-04-30,11.9858
2014-03-31,12.0109
2014-02-28,12.0247
2014-01-31,12.0315
2013-12-31,12.0435
2013-11-29,12.0273
2013-10-31,12.0168
2013-09-30,11.9963
2013-08-30,11.9747
2013-07-31,11.9538
2013-06-28,11.9359
2013-05-31,11.9309
2013-04-30,11.9179
2013-03-28,11.9117
2013-02-28,11.9087
2013-01-31,11.9105
2012-12-31,11.9166
2012-11-30,11.9316
2012-10-31,11.9495
2012-09-28,11.9752
2012-08-31,11.9993
2012-07-31,12.0300
2012-06-29,12.0681
2012-05-31,12.0741
2012-04-30,12.0911
2012-03-30,12.0990
2012-02-29,12.0980
2012-01-31,12.1105
2011-12-30,12.1164
2011-11-30,12.1131
2011-10-31,12.1112
2011-09-30,12.1055
2011-08-31,12.1219
2011-07-29,12.1337
2011-06-30,12.1215
2011-05-31,12.1164
2011-04-29,12.1142
2011-03-31,12.1088
2011-02-28,12.1138
2011-01-31,12.1177
2010-12-31,12.1166
2010-11-30,12.1116
2010-10-29,12.1229
2010-09-30,12.1335
2010-08-31,12.1525
2010-07-30,12.1709
2010-06-30,12.1849
2010-05-28,12.1958
2010-04-30,12.1797
2010-03-31,12.1526
2010-02-26,12.1439
2010-01-29,12.1420
2009-12-31,12.1345
2009-11-30,12.1239
2009-10-30,12.1127
2009-09-30,12.1089
2009-08-31,12.0792
2009-07-31,12.0537
2009-06-30,12.0361
2009-05-29,12.0455
2009-04-30,12.0452
2009-03-31,12.0800
2009-02-27,12.1373
2009-01-30,12.1983
2008-12-31,12.2475
2008-11-28,12.2882
2008-10-31,12.3384
2008-09-30,12.3665
2008-08-29,12.3729
2008-07-31,12.3511
2008-06-30,12.3272
2008-05-30,12.2806
2008-04-30,12.1615
2008-03-31,12.0474
2008-02-29,11.8948
2008-01-31,11.7080
2007-12-31,11.5361
2007-11-30,11.3540
2007-10-31,11.1728
2007-09-28,10.9901
2007-08-31,10.8099
2007-07-31,10.6613
2007-06-29,10.5304
2007-05-31,10.3694
