,MAMA_monthly_10
2022-04-04,78.9095
2022-03-31,78.1332
2022-02-28,77.3953
2022-01-31,76.7295
2021-12-31,75.9582
2021-11-30,74.7564
2021-10-29,73.5205
2021-09-30,72.1035
2021-08-31,70.8731
2021-07-30,69.3710
2021-06-30,68.0490
2021-05-28,66.7750
2021-04-30,65.5928
2021-03-31,64.5166
2021-02-26,63.5032
2021-01-29,62.5812
2020-12-31,61.7044
2020-11-30,60.8678
2020-10-30,60.1081
2020-09-30,59.5012
2020-08-31,58.8733
2020-07-31,58.1430
2020-06-30,57.4160
2020-05-29,56.8205
2020-04-30,56.2523
2020-03-31,55.7282
2020-02-28,55.3685
2020-01-31,54.8222
2019-12-31,54.1250
2019-11-29,53.5303
2019-10-31,52.9205
2019-09-30,52.3768
2019-08-30,51.8421
2019-07-31,51.3423
2019-06-28,50.8119
2019-05-31,50.3101
2019-04-30,49.8892
2019-03-29,49.4057
2019-02-28,48.9851
2019-01-31,48.5642
2018-12-31,48.2027
2018-11-30,47.8479
2018-10-31,47.4321
2018-09-28,47.0335
2018-08-31,46.5207
2018-07-31,45.9485
2018-06-29,45.3420
2018-05-31,44.7562
2018-04-30,44.1226
2018-03-29,43.5507
2018-02-28,43.0252
2018-01-31,42.4654
2017-12-29,41.9023
2017-11-30,41.3930
2017-10-31,40.9016
2017-09-29,40.4937
2017-08-31,40.1016
2017-07-31,39.7662
2017-06-30,39.4417
2017-05-31,39.1887
2017-04-28,38.9710
2017-03-31,38.7471
2017-02-28,38.5449
2017-01-31,38.3189
2016-12-30,38.1232
2016-11-30,37.8579
2016-10-31,37.6048
2016-09-30,37.4354
2016-08-31,37.2430
2016-07-29,37.0272
2016-06-30,36.7995
2016-05-31,36.5500
2016-04-29,36.2682
2016-03-31,35.9984
2016-02-29,35.7414
2016-01-29,35.5229
2015-12-31,35.2867
2015-11-30,35.0437
2015-10-30,34.7638
2015-09-30,34.4855
2015-08-31,34.2557
2015-07-31,34.0078
2015-06-30,33.7139
2015-05-29,33.4122
2015-04-30,33.0873
2015-03-31,32.7551
2015-02-27,32.4376
2015-01-30,32.1080
2014-12-31,31.8059
2014-11-28,31.4440
2014-10-31,31.1011
2014-09-30,30.7655
2014-08-29,30.4558
2014-07-31,30.1259
2014-06-30,29.8190
2014-05-30,29.4558
2014-04-30,29.1150
2014-03-31,28.7661
2014-02-28,28.4120
2014-01-31,28.0668
2013-12-31,27.7395
2013-11-29,27.3674
2013-10-31,27.0203
2013-09-30,26.6933
2013-08-30,26.4055
2013-07-31,26.1316
2013-06-28,25.8155
2013-05-31,25.5120
2013-04-30,25.1876
2013-03-28,24.8860
2013-02-28,24.5631
2013-01-31,24.2680
2012-12-31,23.9683
2012-11-30,23.7135
2012-10-31,23.4697
2012-09-28,23.2218
2012-08-31,22.9832
2012-07-31,22.7586
2012-06-29,22.5369
2012-05-31,22.2965
