,MAMA_monthly_10
2022-04-04,33.6662
2022-03-31,33.5518
2022-02-28,33.4405
2022-01-31,33.3241
2021-12-31,33.2150
2021-11-30,33.1152
2021-10-29,33.0457
2021-09-30,32.9793
2021-08-31,32.8972
2021-07-30,32.8151
2021-06-30,32.7124
2021-05-28,32.5937
2021-04-30,32.4436
2021-03-31,32.3010
2021-02-26,32.1359
2021-01-29,32.0159
2020-12-31,31.8689
2020-11-30,31.7219
2020-10-30,31.5571
2020-09-30,31.4232
2020-08-31,31.2748
2020-07-31,31.0840
2020-06-30,30.9207
2020-05-29,30.7584
2020-04-30,30.5815
2020-03-31,30.4124
2020-02-28,30.2815
2020-01-31,30.1591
2019-12-31,30.0044
2019-11-29,29.8418
2019-10-31,29.7044
2019-09-30,29.5681
2019-08-30,29.4279
2019-07-31,29.3043
2019-06-28,29.2136
2019-05-31,29.1371
2019-04-30,29.0947
2019-03-29,29.0298
2019-02-28,28.9725
2019-01-31,28.9341
2018-12-31,28.9007
2018-11-30,28.8925
2018-10-31,28.8278
2018-09-28,28.7787
2018-08-31,28.7393
2018-07-31,28.6740
2018-06-29,28.5951
2018-05-31,28.5217
2018-04-30,28.5092
2018-03-29,28.4327
2018-02-28,28.3360
2018-01-31,28.2407
2017-12-29,28.1134
2017-11-30,27.9740
2017-10-31,27.8229
2017-09-29,27.6871
2017-08-31,27.5580
2017-07-31,27.4329
2017-06-30,27.2487
2017-05-31,27.0717
2017-04-28,26.8452
2017-03-31,26.6173
2017-02-28,26.3928
2017-01-31,26.1479
2016-12-30,25.8756
2016-11-30,25.6189
2016-10-31,25.3902
2016-09-30,25.1810
2016-08-31,24.9697
2016-07-29,24.7049
2016-06-30,24.4243
2016-05-31,24.1073
2016-04-29,23.8375
2016-03-31,23.5554
2016-02-29,23.2554
2016-01-29,22.9696
2015-12-31,22.7259
2015-11-30,22.5150
2015-10-30,22.3046
2015-09-30,22.1042
2015-08-31,21.9053
2015-07-31,21.7268
2015-06-30,21.5354
2015-05-29,21.3586
2015-04-30,21.1743
2015-03-31,21.0182
2015-02-27,20.8478
2015-01-30,20.6754
2014-12-31,20.5083
2014-11-28,20.3562
2014-10-31,20.1921
2014-09-30,20.0355
2014-08-29,19.8915
2014-07-31,19.7292
2014-06-30,19.5914
2014-05-30,19.4205
2014-04-30,19.2471
2014-03-31,19.0753
2014-02-28,18.9093
2014-01-31,18.7540
2013-12-31,18.6140
2013-11-29,18.4586
2013-10-31,18.3377
2013-09-30,18.1851
2013-08-30,18.0482
2013-07-31,17.8905
2013-06-28,17.7026
2013-05-31,17.5310
2013-04-30,17.3732
2013-03-28,17.1856
2013-02-28,17.0043
2013-01-31,16.8540
2012-12-31,16.7370
2012-11-30,16.6331
2012-10-31,16.5182
2012-09-28,16.4136
2012-08-31,16.3135
2012-07-31,16.2100
2012-06-29,16.1210
2012-05-31,16.0311
2012-04-30,15.9531
2012-03-30,15.8582
2012-02-29,15.7644
2012-01-31,15.6736
2011-12-30,15.5940
2011-11-30,15.5021
2011-10-31,15.4162
2011-09-30,15.3245
2011-08-31,15.2406
2011-07-29,15.1596
2011-06-30,15.0690
2011-05-31,14.9686
2011-04-29,14.8657
2011-03-31,14.7703
2011-02-28,14.6795
2011-01-31,14.5838
2010-12-31,14.4836
2010-11-30,14.3781
2010-10-29,14.2796
2010-09-30,14.1633
2010-08-31,14.0514
2010-07-30,13.9276
2010-06-30,13.8122
2010-05-28,13.6981
2010-04-30,13.5830
2010-03-31,13.4664
2010-02-26,13.3522
2010-01-29,13.2530
2009-12-31,13.1543
2009-11-30,13.0498
2009-10-30,12.9380
2009-09-30,12.8475
2009-08-31,12.7517
2009-07-31,12.6637
2009-06-30,12.5771
2009-05-29,12.5024
2009-04-30,12.4387
2009-03-31,12.3880
2009-02-27,12.3272
2009-01-30,12.2698
2008-12-31,12.1873
2008-11-28,12.1065
2008-10-31,12.0129
2008-09-30,11.8786
2008-08-29,11.7402
2008-07-31,11.6124
2008-06-30,11.4862
2008-05-30,11.3797
2008-04-30,11.2719
2008-03-31,11.1544
2008-02-29,11.0427
2008-01-31,10.9409
2007-12-31,10.8429
2007-11-30,10.7163
2007-10-31,10.5834
2007-09-28,10.4475
2007-08-31,10.3115
2007-07-31,10.1693
2007-06-29,10.0316
2007-05-31,9.8809
2007-04-30,9.7229
2007-03-30,9.5673
2007-02-28,9.4123
2007-01-31,9.2434
2006-12-29,9.0882
2006-11-30,8.9288
2006-10-31,8.7744
2006-09-29,8.6228
2006-08-31,8.4766
2006-07-31,8.3221
2006-06-30,8.1717
2006-05-31,8.0182
2006-04-28,7.8753
2006-03-31,7.7504
2006-02-28,7.6237
2006-01-31,7.5038
2005-12-30,7.3903
2005-11-30,7.2766
2005-10-31,7.1601
2005-09-30,7.0495
2005-08-31,6.9348
2005-07-29,6.8211
2005-06-30,6.6972
2005-05-31,6.5736
2005-04-29,6.4471
2005-03-31,6.3274
2005-02-28,6.2121
2005-01-31,6.1037
2004-12-31,5.9842
2004-11-30,5.8600
2004-10-29,5.7439
2004-09-30,5.6370
2004-08-31,5.5335
2004-07-30,5.4309
2004-06-30,5.3296
2004-05-28,5.2203
2004-04-30,5.1183
2004-03-31,5.0023
2004-02-27,4.8883
2004-01-30,4.7690
2003-12-31,4.6584
2003-11-28,4.5438
2003-10-31,4.4361
2003-09-30,4.3254
2003-08-29,4.2111
2003-07-31,4.1094
2003-06-30,4.0069
2003-05-30,3.9022
2003-04-30,3.7938
2003-03-31,3.7016
2003-02-28,3.6155
2003-01-31,3.5301
2002-12-31,3.4248
2002-11-29,3.3213
2002-10-31,3.2138
2002-09-30,3.1231
2002-08-30,3.0266
