,MAMA_monthly_10
2022-04-04,45.1072
2022-03-31,44.6611
2022-02-28,44.1988
2022-01-31,43.6878
2021-12-31,43.1989
2021-11-30,42.7630
2021-10-29,42.3742
2021-09-30,41.9560
2021-08-31,41.5792
2021-07-30,41.2711
2021-06-30,41.0115
2021-05-28,40.7230
2021-04-30,40.3683
2021-03-31,40.0425
2021-02-26,39.7469
2021-01-29,39.4900
2020-12-31,39.3359
2020-11-30,39.1933
2020-10-30,39.1197
2020-09-30,39.0806
2020-08-31,39.1104
2020-07-31,39.1344
2020-06-30,39.1681
2020-05-29,39.2061
2020-04-30,39.2668
2020-03-31,39.3418
2020-02-28,39.4685
2020-01-31,39.3908
2019-12-31,39.2352
2019-11-29,38.9822
2019-10-31,38.7446
2019-09-30,38.5494
2019-08-30,38.3471
2019-07-31,38.1873
2019-06-28,37.9234
2019-05-31,37.6618
2019-04-30,37.4373
2019-03-29,37.1246
2019-02-28,36.8551
2019-01-31,36.4679
2018-12-31,36.1497
2018-11-30,35.9160
2018-10-31,35.5943
2018-09-28,35.2488
2018-08-31,34.8251
2018-07-31,34.3397
2018-06-29,33.8539
2018-05-31,33.4150
2018-04-30,32.9455
2018-03-29,32.4688
2018-02-28,31.9758
2018-01-31,31.4693
2017-12-29,30.9747
2017-11-30,30.5469
2017-10-31,30.1472
2017-09-29,29.7837
2017-08-31,29.4362
2017-07-31,29.1559
2017-06-30,28.8383
2017-05-31,28.5097
2017-04-28,28.2194
2017-03-31,27.9081
2017-02-28,27.6115
2017-01-31,27.2911
2016-12-30,26.9990
2016-11-30,26.6990
2016-10-31,26.4345
2016-09-30,26.2650
2016-08-31,26.1338
2016-07-29,26.0035
2016-06-30,25.8889
2016-05-31,25.8075
2016-04-29,25.6774
2016-03-31,25.5685
2016-02-29,25.5126
2016-01-29,25.4916
2015-12-31,25.4661
2015-11-30,25.3782
2015-10-30,25.2541
2015-09-30,25.1530
2015-08-31,25.0696
2015-07-31,24.9635
2015-06-30,24.8282
2015-05-29,24.6599
2015-04-30,24.5108
2015-03-31,24.3727
2015-02-27,24.2517
2015-01-30,24.1259
2014-12-31,24.0335
2014-11-28,23.8969
2014-10-31,23.7624
2014-09-30,23.6174
2014-08-29,23.4539
2014-07-31,23.2865
2014-06-30,23.1180
2014-05-30,22.9486
2014-04-30,22.7966
2014-03-31,22.6409
2014-02-28,22.4552
2014-01-31,22.2980
2013-12-31,22.1582
2013-11-29,22.0032
2013-10-31,21.8654
2013-09-30,21.7424
2013-08-30,21.6500
2013-07-31,21.5457
2013-06-28,21.4270
2013-05-31,21.3285
2013-04-30,21.2331
2013-03-28,21.1623
2013-02-28,21.0931
2013-01-31,21.0368
2012-12-31,20.9801
2012-11-30,20.9543
2012-10-31,20.9353
2012-09-28,20.9144
2012-08-31,20.8837
2012-07-31,20.8563
2012-06-29,20.8326
2012-05-31,20.8048
2012-04-30,20.7801
2012-03-30,20.7429
2012-02-29,20.7027
2012-01-31,20.6833
2011-12-30,20.6794
2011-11-30,20.6897
2011-10-31,20.7054
2011-09-30,20.7188
2011-08-31,20.7520
2011-07-29,20.7663
2011-06-30,20.7317
2011-05-31,20.6772
2011-04-29,20.6113
2011-03-31,20.5309
2011-02-28,20.4589
2011-01-31,20.3703
2010-12-31,20.2862
2010-11-30,20.1705
2010-10-29,20.0980
2010-09-30,20.0301
2010-08-31,19.9512
2010-07-30,19.8925
2010-06-30,19.8034
2010-05-28,19.7250
2010-04-30,19.6365
2010-03-31,19.5177
2010-02-26,19.4277
2010-01-29,19.3518
2009-12-31,19.2871
2009-11-30,19.2589
2009-10-30,19.2392
2009-09-30,19.2246
2009-08-31,19.1954
2009-07-31,19.1889
2009-06-30,19.2036
2009-05-29,19.2387
2009-04-30,19.2705
2009-03-31,19.3078
2009-02-27,19.3656
2009-01-30,19.4490
2008-12-31,19.5209
2008-11-28,19.5697
2008-10-31,19.6018
2008-09-30,19.5971
2008-08-29,19.5543
2008-07-31,19.5497
2008-06-30,19.5406
2008-05-30,19.5536
2008-04-30,19.4890
2008-03-31,19.4410
2008-02-29,19.3901
2008-01-31,19.3349
2007-12-31,19.2285
2007-11-30,19.1212
2007-10-31,19.0019
2007-09-28,18.8753
2007-08-31,18.7160
2007-07-31,18.5289
2007-06-29,18.3609
2007-05-31,18.1453
2007-04-30,17.9093
2007-03-30,17.6770
2007-02-28,17.4610
2007-01-31,17.2387
2006-12-29,17.0214
2006-11-30,16.8060
2006-10-31,16.5951
2006-09-29,16.3824
2006-08-31,16.1759
2006-07-31,15.9690
2006-06-30,15.7517
2006-05-31,15.5745
2006-04-28,15.3815
2006-03-31,15.1730
2006-02-28,14.9554
2006-01-31,14.7435
2005-12-30,14.5412
2005-11-30,14.3287
2005-10-31,14.1119
2005-09-30,13.8921
2005-08-31,13.6631
2005-07-29,13.4252
2005-06-30,13.1811
2005-05-31,12.9551
2005-04-29,12.7421
2005-03-31,12.5184
2005-02-28,12.3059
2005-01-31,12.0823
2004-12-31,11.8517
2004-11-30,11.5995
2004-10-29,11.3450
2004-09-30,11.0880
2004-08-31,10.8413
2004-07-30,10.5905
2004-06-30,10.3472
2004-05-28,10.1229
2004-04-30,9.8892
2004-03-31,9.6827
2004-02-27,9.4581
2004-01-30,9.2155
2003-12-31,8.9729
2003-11-28,8.7340
2003-10-31,8.5170
2003-09-30,8.3033
2003-08-29,8.1158
2003-07-31,7.9135
2003-06-30,7.7141
2003-05-30,7.5240
2003-04-30,7.3361
2003-03-31,7.1620
2003-02-28,7.0182
2003-01-31,6.8584
2002-12-31,6.6997
2002-11-29,6.5239
2002-10-31,6.3263
2002-09-30,6.1470
2002-08-30,5.9406
