,MAMA_monthly_10
2022-04-04,57.9616
2022-03-31,57.4179
2022-02-28,56.8700
2022-01-31,56.4302
2021-12-31,55.9495
2021-11-30,55.4655
2021-10-29,55.0555
2021-09-30,54.6012
2021-08-31,54.1861
2021-07-30,53.6967
2021-06-30,53.2076
2021-05-28,52.7763
2021-04-30,52.3258
2021-03-31,51.8754
2021-02-26,51.4608
2021-01-29,51.1485
2020-12-31,50.7609
2020-11-30,50.3928
2020-10-30,50.0104
2020-09-30,49.6385
2020-08-31,49.2965
2020-07-31,49.0294
2020-06-30,48.7271
2020-05-29,48.4673
2020-04-30,48.1508
2020-03-31,47.8494
2020-02-28,47.5800
2020-01-31,47.2073
2019-12-31,46.7841
2019-11-29,46.4158
2019-10-31,46.0718
2019-09-30,45.6774
2019-08-30,45.2645
2019-07-31,44.8758
2019-06-28,44.5464
2019-05-31,44.1999
2019-04-30,43.8737
2019-03-29,43.5032
2019-02-28,43.1390
2019-01-31,42.7741
2018-12-31,42.4305
2018-11-30,42.0965
2018-10-31,41.7391
2018-09-28,41.4384
2018-08-31,41.1574
2018-07-31,40.8629
2018-06-29,40.5701
2018-05-31,40.2963
2018-04-30,40.0364
2018-03-29,39.7561
2018-02-28,39.4960
2018-01-31,39.2514
2017-12-29,38.9851
2017-11-30,38.6687
2017-10-31,38.3064
2017-09-29,37.9551
2017-08-31,37.6369
2017-07-31,37.2873
2017-06-30,36.9597
2017-05-31,36.6413
2017-04-28,36.3025
2017-03-31,35.9936
2017-02-28,35.6855
2017-01-31,35.3699
2016-12-30,35.0910
2016-11-30,34.8168
2016-10-31,34.5710
2016-09-30,34.2795
2016-08-31,33.9849
2016-07-29,33.6903
2016-06-30,33.3522
2016-05-31,33.0091
2016-04-29,32.7225
2016-03-31,32.4353
2016-02-29,32.1302
2016-01-29,31.8723
2015-12-31,31.6100
2015-11-30,31.3753
2015-10-30,31.1664
2015-09-30,30.9334
2015-08-31,30.6944
2015-07-31,30.4608
2015-06-30,30.2057
2015-05-29,29.9753
2015-04-30,29.7038
2015-03-31,29.4219
2015-02-27,29.1430
2015-01-30,28.8480
2014-12-31,28.4919
2014-11-28,28.1589
2014-10-31,27.8422
2014-09-30,27.5191
2014-08-29,27.2469
2014-07-31,26.9778
2014-06-30,26.7255
2014-05-30,26.4556
2014-04-30,26.2057
2014-03-31,25.9343
2014-02-28,25.6837
2014-01-31,25.4330
2013-12-31,25.1871
2013-11-29,24.9503
2013-10-31,24.7043
2013-09-30,24.4487
2013-08-30,24.2255
2013-07-31,24.0083
2013-06-28,23.7564
2013-05-31,23.5264
2013-04-30,23.2981
2013-03-28,23.0153
2013-02-28,22.7477
2013-01-31,22.5003
2012-12-31,22.2592
2012-11-30,22.0493
2012-10-31,21.8372
2012-09-28,21.6157
2012-08-31,21.3981
2012-07-31,21.1783
2012-06-29,20.9413
2012-05-31,20.6926
2012-04-30,20.4629
2012-03-30,20.2468
2012-02-29,20.0368
2012-01-31,19.8265
2011-12-30,19.6113
2011-11-30,19.3806
2011-10-31,19.1699
2011-09-30,18.9703
2011-08-31,18.7769
2011-07-29,18.6025
2011-06-30,18.4373
2011-05-31,18.2661
2011-04-29,18.0947
2011-03-31,17.9280
2011-02-28,17.7689
2011-01-31,17.6112
2010-12-31,17.4585
2010-11-30,17.3056
2010-10-29,17.1560
2010-09-30,16.9971
2010-08-31,16.8458
2010-07-30,16.7026
2010-06-30,16.5638
2010-05-28,16.4434
2010-04-30,16.3225
2010-03-31,16.1899
2010-02-26,16.0642
2010-01-29,15.9366
2009-12-31,15.8089
2009-11-30,15.6680
2009-10-30,15.5349
2009-09-30,15.4196
2009-08-31,15.3044
2009-07-31,15.1924
2009-06-30,15.0836
2009-05-29,14.9887
2009-04-30,14.9003
2009-03-31,14.8207
2009-02-27,14.7317
2009-01-30,14.6561
2008-12-31,14.5554
2008-11-28,14.4561
2008-10-31,14.3467
2008-09-30,14.2268
2008-08-29,14.0887
2008-07-31,13.9490
2008-06-30,13.8092
2008-05-30,13.6713
2008-04-30,13.5144
2008-03-31,13.3620
2008-02-29,13.2154
2008-01-31,13.0722
2007-12-31,12.9135
2007-11-30,12.7295
2007-10-31,12.5496
2007-09-28,12.3809
2007-08-31,12.2179
2007-07-31,12.0586
2007-06-29,11.9211
2007-05-31,11.7629
2007-04-30,11.5841
2007-03-30,11.3919
2007-02-28,11.2011
2007-01-31,11.0177
2006-12-29,10.8353
2006-11-30,10.6576
2006-10-31,10.4910
2006-09-29,10.3261
2006-08-31,10.1719
2006-07-31,10.0179
2006-06-30,9.8623
2006-05-31,9.7132
2006-04-28,9.5724
2006-03-31,9.4251
2006-02-28,9.2761
2006-01-31,9.1319
2005-12-30,8.9892
2005-11-30,8.8526
2005-10-31,8.7194
2005-09-30,8.5907
2005-08-31,8.4386
2005-07-29,8.2864
2005-06-30,8.1309
2005-05-31,7.9722
2005-04-29,7.8301
2005-03-31,7.6751
2005-02-28,7.5280
2005-01-31,7.3876
2004-12-31,7.2495
2004-11-30,7.1217
2004-10-29,6.9930
2004-09-30,6.8710
2004-08-31,6.7606
2004-07-30,6.6551
2004-06-30,6.5555
2004-05-28,6.4643
2004-04-30,6.3749
2004-03-31,6.2783
2004-02-27,6.1689
2004-01-30,6.0633
2003-12-31,5.9604
2003-11-28,5.8662
2003-10-31,5.7892
2003-09-30,5.7128
2003-08-29,5.6381
2003-07-31,5.5680
2003-06-30,5.4959
2003-05-30,5.4055
2003-04-30,5.3183
2003-03-31,5.2453
2003-02-28,5.1936
2003-01-31,5.1488
2002-12-31,5.0806
2002-11-29,4.9939
2002-10-31,4.9050
2002-09-30,4.8120
2002-08-30,4.7246
