,MAMA_monthly_10
2022-04-04,71.6633
2022-03-31,71.0571
2022-02-28,70.4487
2022-01-31,69.6121
2021-12-31,68.8389
2021-11-30,68.0743
2021-10-29,67.3478
2021-09-30,66.5142
2021-08-31,65.5625
2021-07-30,64.5610
2021-06-30,63.6039
2021-05-28,62.7069
2021-04-30,61.7402
2021-03-31,60.8840
2021-02-26,60.2360
2021-01-29,59.6513
2020-12-31,59.2223
2020-11-30,58.8425
2020-10-30,58.5896
2020-09-30,58.4593
2020-08-31,58.3397
2020-07-31,58.2469
2020-06-30,58.2058
2020-05-29,58.1762
2020-04-30,58.0926
2020-03-31,58.0445
2020-02-28,58.1366
2020-01-31,57.8586
2019-12-31,57.4685
2019-11-29,57.0441
2019-10-31,56.6437
2019-09-30,56.3090
2019-08-30,55.9931
2019-07-31,55.7163
2019-06-28,55.3843
2019-05-31,55.0652
2019-04-30,54.7901
2019-03-29,54.4487
2019-02-28,54.2113
2019-01-31,53.9533
2018-12-31,53.7254
2018-11-30,53.5432
2018-10-31,53.2241
2018-09-28,52.9091
2018-08-31,52.5372
2018-07-31,52.1218
2018-06-29,51.7514
2018-05-31,51.4004
2018-04-30,51.0258
2018-03-29,50.6832
2018-02-28,50.2880
2018-01-31,49.8688
2017-12-29,49.3926
2017-11-30,48.9528
2017-10-31,48.5801
2017-09-29,48.2058
2017-08-31,47.8983
2017-07-31,47.6351
2017-06-30,47.3115
2017-05-31,47.0177
2017-04-28,46.7743
2017-03-31,46.4998
2017-02-28,46.1642
2017-01-31,45.7583
2016-12-30,45.4120
2016-11-30,45.0637
2016-10-31,44.7414
2016-09-30,44.5119
2016-08-31,44.3005
2016-07-29,44.0891
2016-06-30,43.9208
2016-05-31,43.7835
2016-04-29,43.5558
2016-03-31,43.3373
2016-02-29,43.1447
2016-01-29,42.9827
2015-12-31,42.8240
2015-11-30,42.6044
2015-10-30,42.3254
2015-09-30,42.0437
2015-08-31,41.8164
2015-07-31,41.5398
2015-06-30,41.2321
2015-05-29,40.8617
2015-04-30,40.5269
2015-03-31,40.2165
2015-02-27,39.9211
2015-01-30,39.6236
2014-12-31,39.3747
2014-11-28,39.0404
2014-10-31,38.6970
2014-09-30,38.3566
2014-08-29,38.0230
2014-07-31,37.6821
2014-06-30,37.3627
2014-05-30,37.0131
2014-04-30,36.6926
2014-03-31,36.4154
2014-02-28,36.1068
2014-01-31,35.8278
2013-12-31,35.5734
2013-11-29,35.2640
2013-10-31,34.9949
2013-09-30,34.7515
2013-08-30,34.5051
2013-07-31,34.2926
2013-06-28,34.0417
2013-05-31,33.8420
2013-04-30,33.6565
2013-03-28,33.4990
2013-02-28,33.3642
2013-01-31,33.2618
2012-12-31,33.1133
2012-11-30,32.9494
