,MAMA_monthly_10
2022-04-04,16.2877
2022-03-31,16.3743
2022-02-28,16.4614
2022-01-31,16.5585
2021-12-31,16.6602
2021-11-30,16.7687
2021-10-29,16.8808
2021-09-30,16.9769
2021-08-31,17.0723
2021-07-30,17.1778
2021-06-30,17.2784
2021-05-28,17.3615
2021-04-30,17.4501
2021-03-31,17.5516
2021-02-26,17.6509
2021-01-29,17.7462
2020-12-31,17.8451
2020-11-30,17.9547
2020-10-30,18.0736
2020-09-30,18.2146
2020-08-31,18.3512
2020-07-31,18.4786
2020-06-30,18.6049
2020-05-29,18.7415
2020-04-30,18.8752
2020-03-31,18.9989
2020-02-28,19.1401
2020-01-31,19.2242
2019-12-31,19.2968
2019-11-29,19.3338
2019-10-31,19.3904
2019-09-30,19.4419
2019-08-30,19.4617
2019-07-31,19.4766
2019-06-28,19.4729
2019-05-31,19.4809
2019-04-30,19.5263
2019-03-29,19.5457
2019-02-28,19.5729
2019-01-31,19.6102
2018-12-31,19.6431
2018-11-30,19.7007
2018-10-31,19.7335
2018-09-28,19.7447
2018-08-31,19.7204
2018-07-31,19.7004
2018-06-29,19.6675
2018-05-31,19.6401
2018-04-30,19.6166
2018-03-29,19.5808
2018-02-28,19.5696
2018-01-31,19.5636
2017-12-29,19.5319
2017-11-30,19.5080
2017-10-31,19.5027
2017-09-29,19.5071
2017-08-31,19.5078
2017-07-31,19.5233
2017-06-30,19.5198
2017-05-31,19.5257
2017-04-28,19.5194
2017-03-31,19.5047
2017-02-28,19.4733
2017-01-31,19.4427
2016-12-30,19.4027
2016-11-30,19.3489
2016-10-31,19.3035
2016-09-30,19.2716
2016-08-31,19.2576
2016-07-29,19.2539
2016-06-30,19.2699
2016-05-31,19.2770
2016-04-29,19.2803
2016-03-31,19.2607
2016-02-29,19.2628
2016-01-29,19.2850
2015-12-31,19.3029
2015-11-30,19.2939
2015-10-30,19.2496
2015-09-30,19.2062
2015-08-31,19.1823
2015-07-31,19.1315
2015-06-30,19.0944
2015-05-29,18.9955
2015-04-30,18.8936
2015-03-31,18.7744
2015-02-27,18.7038
2015-01-30,18.6120
2014-12-31,18.5365
2014-11-28,18.3944
2014-10-31,18.2443
2014-09-30,18.0346
2014-08-29,17.8349
2014-07-31,17.5802
2014-06-30,17.3303
2014-05-30,17.0760
2014-04-30,16.8403
2014-03-31,16.6117
2014-02-28,16.4119
2014-01-31,16.2244
2013-12-31,16.0407
2013-11-29,15.8356
2013-10-31,15.6574
2013-09-30,15.4601
2013-08-30,15.2266
2013-07-31,15.0034
2013-06-28,14.7802
2013-05-31,14.5380
2013-04-30,14.2935
2013-03-28,14.0561
2013-02-28,13.8156
2013-01-31,13.5902
2012-12-31,13.3946
2012-11-30,13.2287
2012-10-31,13.0751
2012-09-28,12.9196
2012-08-31,12.7245
2012-07-31,12.5237
2012-06-29,12.3330
2012-05-31,12.1817
2012-04-30,12.0219
2012-03-30,11.8128
2012-02-29,11.5777
2012-01-31,11.3400
2011-12-30,11.0952
2011-11-30,10.8401
2011-10-31,10.5814
2011-09-30,10.3732
2011-08-31,10.2136
2011-07-29,10.0042
2011-06-30,9.7846
2011-05-31,9.5685
2011-04-29,9.3514
2011-03-31,9.1190
2011-02-28,8.8790
2011-01-31,8.6381
2010-12-31,8.3949
2010-11-30,8.1671
2010-10-29,7.9535
2010-09-30,7.7803
2010-08-31,7.6188
2010-07-30,7.4784
2010-06-30,7.3314
2010-05-28,7.2204
2010-04-30,7.0889
2010-03-31,6.9225
2010-02-26,6.7652
2010-01-29,6.6361
2009-12-31,6.5162
2009-11-30,6.3787
2009-10-30,6.2517
2009-09-30,6.1299
2009-08-31,6.0082
2009-07-31,5.9012
2009-06-30,5.8078
2009-05-29,5.7344
2009-04-30,5.6460
2009-03-31,5.5827
2009-02-27,5.5288
2009-01-30,5.4915
2008-12-31,5.4430
2008-11-28,5.4142
2008-10-31,5.3723
2008-09-30,5.3036
2008-08-29,5.1935
2008-07-31,5.0577
2008-06-30,4.9026
2008-05-30,4.6954
2008-04-30,4.5031
2008-03-31,4.3244
2008-02-29,4.1783
2008-01-31,4.0314
2007-12-31,3.9114
2007-11-30,3.7618
2007-10-31,3.6143
2007-09-28,3.4485
2007-08-31,3.2910
2007-07-31,3.1662
2007-06-29,3.0455
2007-05-31,2.9441
2007-04-30,2.8477
2007-03-30,2.7582
2007-02-28,2.6697
2007-01-31,2.5869
2006-12-29,2.5097
2006-11-30,2.4323
2006-10-31,2.3567
2006-09-29,2.2797
2006-08-31,2.2131
2006-07-31,2.1374
2006-06-30,2.0538
2006-05-31,1.9620
2006-04-28,1.8705
2006-03-31,1.7983
2006-02-28,1.7310
2006-01-31,1.6702
2005-12-30,1.6007
2005-11-30,1.5452
2005-10-31,1.4923
2005-09-30,1.4465
2005-08-31,1.3909
2005-07-29,1.3379
2005-06-30,1.2909
2005-05-31,1.2506
2005-04-29,1.2106
2005-03-31,1.1722
2005-02-28,1.1287
2005-01-31,1.0825
2004-12-31,1.0423
2004-11-30,0.9991
2004-10-29,0.9544
2004-09-30,0.9136
2004-08-31,0.8671
2004-07-30,0.8246
2004-06-30,0.7829
2004-05-28,0.7428
2004-04-30,0.7053
2004-03-31,0.6669
