,MAMA_monthly_10
2022-04-04,82.6558
2022-03-31,81.3249
2022-02-28,80.0028
2022-01-31,78.7930
2021-12-31,77.3719
2021-11-30,75.8258
2021-10-29,74.1394
2021-09-30,72.2859
2021-08-31,70.7230
2021-07-30,68.9618
2021-06-30,67.0510
2021-05-28,65.3137
2021-04-30,63.7070
2021-03-31,62.2871
2021-02-26,60.9444
2021-01-29,59.7338
2020-12-31,58.5400
2020-11-30,57.3801
2020-10-30,56.1788
2020-09-30,55.2425
2020-08-31,54.2454
2020-07-31,53.2996
2020-06-30,52.6006
2020-05-29,51.9530
2020-04-30,51.2753
2020-03-31,50.7202
2020-02-28,50.3235
2020-01-31,49.8247
2019-12-31,49.2513
2019-11-29,48.5022
2019-10-31,47.7766
2019-09-30,47.2259
2019-08-30,46.6695
2019-07-31,46.1064
2019-06-28,45.7434
2019-05-31,45.3747
2019-04-30,45.0614
2019-03-29,44.7806
2019-02-28,44.4700
2019-01-31,44.2286
2018-12-31,43.9874
2018-11-30,43.8089
2018-10-31,43.5827
2018-09-28,43.2421
2018-08-31,42.8552
2018-07-31,42.4711
2018-06-29,42.1525
2018-05-31,41.8730
2018-04-30,41.6206
2018-03-29,41.3740
2018-02-28,41.1540
2018-01-31,40.8769
2017-12-29,40.6045
2017-11-30,40.4202
2017-10-31,40.2828
2017-09-29,40.1574
2017-08-31,40.0309
2017-07-31,39.9435
2017-06-30,39.8416
2017-05-31,39.7778
2017-04-28,39.6877
2017-03-31,39.5959
2017-02-28,39.5089
2017-01-31,39.3895
2016-12-30,39.2238
2016-11-30,38.9886
2016-10-31,38.7072
2016-09-30,38.5023
2016-08-31,38.2958
2016-07-29,38.0742
2016-06-30,37.8108
2016-05-31,37.5923
2016-04-29,37.3804
2016-03-31,37.0793
2016-02-29,36.7514
2016-01-29,36.4529
2015-12-31,36.2078
2015-11-30,35.9586
2015-10-30,35.7078
2015-09-30,35.4199
2015-08-31,35.1166
2015-07-31,34.8182
2015-06-30,34.4869
2015-05-29,34.1540
2015-04-30,33.8371
2015-03-31,33.5254
2015-02-27,33.1837
2015-01-30,32.8820
2014-12-31,32.6080
2014-11-28,32.3124
2014-10-31,32.0295
2014-09-30,31.8479
2014-08-29,31.6575
2014-07-31,31.4865
2014-06-30,31.3220
2014-05-30,31.1691
2014-04-30,31.0242
2014-03-31,30.8412
2014-02-28,30.6663
2014-01-31,30.4733
2013-12-31,30.3292
2013-11-29,30.1308
2013-10-31,29.9251
2013-09-30,29.7138
2013-08-30,29.5068
2013-07-31,29.3030
2013-06-28,29.0378
2013-05-31,28.7887
2013-04-30,28.5320
2013-03-28,28.2673
2013-02-28,28.0164
2013-01-31,27.8061
2012-12-31,27.6163
2012-11-30,27.4343
2012-10-31,27.2195
2012-09-28,27.0006
2012-08-31,26.7817
2012-07-31,26.5557
2012-06-29,26.3568
2012-05-31,26.1748
2012-04-30,25.9932
2012-03-30,25.8119
2012-02-29,25.6263
2012-01-31,25.4508
2011-12-30,25.3209
2011-11-30,25.1865
2011-10-31,25.0396
2011-09-30,24.8778
2011-08-31,24.7577
2011-07-29,24.6164
2011-06-30,24.4775
2011-05-31,24.3716
2011-04-29,24.2449
2011-03-31,24.1220
2011-02-28,23.9911
2011-01-31,23.8398
2010-12-31,23.6718
2010-11-30,23.4626
2010-10-29,23.2750
2010-09-30,23.1246
2010-08-31,22.9615
2010-07-30,22.8137
2010-06-30,22.6650
2010-05-28,22.5308
2010-04-30,22.3555
2010-03-31,22.1625
2010-02-26,21.9991
2010-01-29,21.8419
2009-12-31,21.6862
2009-11-30,21.5503
2009-10-30,21.4262
2009-09-30,21.2885
2009-08-31,21.1621
2009-07-31,21.0322
2009-06-30,20.9268
2009-05-29,20.8507
2009-04-30,20.7750
2009-03-31,20.6854
2009-02-27,20.6447
2009-01-30,20.6478
2008-12-31,20.6311
2008-11-28,20.5903
2008-10-31,20.5546
2008-09-30,20.4741
2008-08-29,20.3288
2008-07-31,20.1534
2008-06-30,20.0333
2008-05-30,19.9029
2008-04-30,19.7220
2008-03-31,19.5419
2008-02-29,19.3775
2008-01-31,19.1977
2007-12-31,18.9970
2007-11-30,18.8328
2007-10-31,18.5961
2007-09-28,18.3481
2007-08-31,18.0820
2007-07-31,17.7964
2007-06-29,17.5471
2007-05-31,17.2737
2007-04-30,17.0058
2007-03-30,16.7578
2007-02-28,16.5081
2007-01-31,16.2398
2006-12-29,15.9709
2006-11-30,15.7296
2006-10-31,15.4785
2006-09-29,15.2181
2006-08-31,14.9827
2006-07-31,14.7933
2006-06-30,14.6201
2006-05-31,14.4245
2006-04-28,14.2265
2006-03-31,13.9979
2006-02-28,13.7747
2006-01-31,13.5324
2005-12-30,13.2859
2005-11-30,13.0354
2005-10-31,12.7926
2005-09-30,12.5328
2005-08-31,12.2966
2005-07-29,12.0454
2005-06-30,11.7574
2005-05-31,11.4967
2005-04-29,11.2384
2005-03-31,11.0288
2005-02-28,10.7919
2005-01-31,10.5471
2004-12-31,10.3007
2004-11-30,10.0438
2004-10-29,9.7892
2004-09-30,9.5410
2004-08-31,9.3233
2004-07-30,9.1081
2004-06-30,8.8980
2004-05-28,8.6937
2004-04-30,8.4718
2004-03-31,8.2574
2004-02-27,8.0293
2004-01-30,7.8064
2003-12-31,7.6231
2003-11-28,7.4350
2003-10-31,7.2427
2003-09-30,7.0419
2003-08-29,6.8537
2003-07-31,6.6431
2003-06-30,6.4466
2003-05-30,6.2514
2003-04-30,6.0625
2003-03-31,5.8941
2003-02-28,5.7527
2003-01-31,5.6140
2002-12-31,5.4774
2002-11-29,5.3271
2002-10-31,5.1426
2002-09-30,4.9885
2002-08-30,4.8370
