,MAMA_monthly_10
2022-04-04,174.5115
2022-03-31,171.8988
2022-02-28,169.2498
2022-01-31,166.8575
2021-12-31,164.2900
2021-11-30,161.0502
2021-10-29,157.9534
2021-09-30,155.0820
2021-08-31,152.6758
2021-07-30,150.3918
2021-06-30,148.3233
2021-05-28,146.4515
2021-04-30,144.5733
2021-03-31,142.6658
2021-02-26,141.0158
2021-01-29,139.3961
2020-12-31,137.7835
2020-11-30,135.8534
2020-10-30,133.8912
2020-09-30,132.1888
2020-08-31,130.1864
2020-07-31,128.0090
2020-06-30,125.8581
2020-05-29,123.8627
2020-04-30,122.0556
2020-03-31,120.5605
2020-02-28,119.1924
2020-01-31,117.7577
2019-12-31,116.1163
2019-11-29,114.6346
2019-10-31,113.2234
2019-09-30,111.8656
2019-08-30,110.5981
2019-07-31,109.0305
2019-06-28,107.4029
2019-05-31,105.6677
2019-04-30,103.9973
2019-03-29,102.3399
2019-02-28,100.9368
2019-01-31,99.6480
2018-12-31,98.5144
2018-11-30,97.5504
2018-10-31,96.2404
2018-09-28,95.0281
2018-08-31,93.8041
2018-07-31,92.5123
2018-06-29,91.4866
2018-05-31,90.4823
2018-04-30,89.4395
2018-03-29,88.5078
2018-02-28,87.4667
2018-01-31,86.3786
2017-12-29,85.3090
2017-11-30,84.3053
2017-10-31,83.2226
2017-09-29,82.2309
2017-08-31,81.3235
2017-07-31,80.6281
2017-06-30,79.8347
2017-05-31,79.0432
2017-04-28,78.2484
2017-03-31,77.4744
2017-02-28,76.6768
2017-01-31,75.7466
2016-12-30,74.8581
2016-11-30,74.0524
2016-10-31,73.2699
2016-09-30,72.5360
2016-08-31,71.7245
2016-07-29,70.7530
2016-06-30,69.8341
2016-05-31,69.0061
2016-04-29,68.1920
2016-03-31,67.4532
2016-02-29,66.6997
2016-01-29,65.9483
2015-12-31,65.1915
2015-11-30,64.3150
2015-10-30,63.3640
2015-09-30,62.3548
2015-08-31,61.4796
2015-07-31,60.6133
2015-06-30,59.6697
2015-05-29,58.7462
2015-04-30,57.7884
2015-03-31,56.8978
2015-02-27,55.9813
2015-01-30,55.0897
2014-12-31,54.3045
2014-11-28,53.5379
2014-10-31,52.7980
2014-09-30,52.1066
2014-08-29,51.5006
2014-07-31,50.8338
2014-06-30,50.2314
2014-05-30,49.6215
2014-04-30,49.1275
2014-03-31,48.6380
2014-02-28,48.1315
2014-01-31,47.6432
2013-12-31,47.1488
2013-11-29,46.6234
2013-10-31,46.0520
2013-09-30,45.5154
2013-08-30,44.9719
2013-07-31,44.4849
2013-06-28,43.9336
2013-05-31,43.4431
2013-04-30,42.9819
2013-03-28,42.5570
2013-02-28,42.1412
2013-01-31,41.6783
2012-12-31,41.2571
2012-11-30,40.8721
2012-10-31,40.4439
2012-09-28,40.0309
2012-08-31,39.5604
2012-07-31,39.1228
2012-06-29,38.6774
2012-05-31,38.2276
2012-04-30,37.6604
2012-03-30,37.0953
2012-02-29,36.5770
2012-01-31,36.1584
2011-12-30,35.7296
2011-11-30,35.3059
2011-10-31,34.8245
2011-09-30,34.2851
2011-08-31,33.8340
2011-07-29,33.3880
2011-06-30,32.9024
2011-05-31,32.3205
2011-04-29,31.6564
2011-03-31,31.0010
2011-02-28,30.3807
2011-01-31,29.7528
2010-12-31,29.1570
2010-11-30,28.6177
2010-10-29,28.1183
2010-09-30,27.6237
2010-08-31,27.1831
2010-07-30,26.8053
2010-06-30,26.4128
2010-05-28,26.0872
2010-04-30,25.7490
2010-03-31,25.3462
2010-02-26,24.9557
2010-01-29,24.6244
2009-12-31,24.3196
2009-11-30,23.9865
2009-10-30,23.5932
2009-09-30,23.2703
2009-08-31,22.9249
2009-07-31,22.6743
2009-06-30,22.4083
2009-05-29,22.1992
2009-04-30,21.9616
2009-03-31,21.7173
2009-02-27,21.5018
2009-01-30,21.3838
2008-12-31,21.2552
2008-11-28,21.0868
2008-10-31,20.9534
2008-09-30,20.8308
2008-08-29,20.5909
2008-07-31,20.2585
2008-06-30,19.9675
2008-05-30,19.6849
2008-04-30,19.3277
2008-03-31,19.0085
2008-02-29,18.7389
2008-01-31,18.4771
2007-12-31,18.1846
2007-11-30,17.8921
2007-10-31,17.5369
2007-09-28,17.1123
2007-08-31,16.7001
2007-07-31,16.3574
2007-06-29,15.9607
2007-05-31,15.5398
2007-04-30,15.1532
2007-03-30,14.7835
2007-02-28,14.3986
2007-01-31,14.0268
2006-12-29,13.6753
2006-11-30,13.3338
2006-10-31,13.0195
2006-09-29,12.7192
2006-08-31,12.4358
2006-07-31,12.1873
2006-06-30,11.9386
2006-05-31,11.6585
2006-04-28,11.3959
2006-03-31,11.1376
2006-02-28,10.8749
2006-01-31,10.6536
2005-12-30,10.4243
2005-11-30,10.1818
2005-10-31,9.9575
2005-09-30,9.7622
2005-08-31,9.5635
2005-07-29,9.3647
2005-06-30,9.1503
2005-05-31,8.9407
2005-04-29,8.7614
2005-03-31,8.6163
2005-02-28,8.4257
2005-01-31,8.2333
2004-12-31,8.0174
2004-11-30,7.7712
2004-10-29,7.5604
2004-09-30,7.3581
2004-08-31,7.1629
2004-07-30,6.9862
2004-06-30,6.8159
2004-05-28,6.6208
2004-04-30,6.4436
2004-03-31,6.2871
2004-02-27,6.1133
2004-01-30,5.9698
2003-12-31,5.8183
2003-11-28,5.6644
2003-10-31,5.4909
2003-09-30,5.3039
2003-08-29,5.1110
2003-07-31,4.8928
2003-06-30,4.6869
2003-05-30,4.4897
2003-04-30,4.3214
2003-03-31,4.1722
2003-02-28,4.0345
2003-01-31,3.9334
2002-12-31,3.8228
2002-11-29,3.7050
2002-10-31,3.5716
2002-09-30,3.4566
2002-08-30,3.3450
