,MAMA_monthly_10
2022-04-04,91.7334
2022-03-31,91.3886
2022-02-28,91.0198
2022-01-31,90.6943
2021-12-31,90.4063
2021-11-30,90.0760
2021-10-29,89.8174
2021-09-30,89.3264
2021-08-31,88.7987
2021-07-30,88.2282
2021-06-30,87.5254
2021-05-28,86.8408
2021-04-30,86.0785
2021-03-31,85.2224
2021-02-26,84.5241
2021-01-29,83.7920
2020-12-31,83.1438
2020-11-30,82.4851
2020-10-30,81.8703
2020-09-30,81.4146
2020-08-31,80.9151
2020-07-31,80.3669
2020-06-30,79.8716
2020-05-29,79.5215
2020-04-30,79.1027
2020-03-31,78.7439
2020-02-28,78.5617
2020-01-31,78.0414
2019-12-31,77.4026
2019-11-29,76.7401
2019-10-31,76.1156
2019-09-30,75.5528
2019-08-30,74.9935
2019-07-31,74.4123
2019-06-28,73.8644
2019-05-31,73.4782
2019-04-30,73.1271
2019-03-29,72.6838
2019-02-28,72.1925
2019-01-31,71.7328
2018-12-31,71.4079
2018-11-30,71.1357
2018-10-31,70.7359
2018-09-28,70.3650
2018-08-31,69.8194
2018-07-31,69.3454
2018-06-29,68.8485
2018-05-31,68.4810
2018-04-30,68.1114
2018-03-29,67.7032
2018-02-28,67.3492
2018-01-31,66.9255
2017-12-29,66.3942
2017-11-30,65.9189
2017-10-31,65.4748
2017-09-29,64.9835
2017-08-31,64.5300
2017-07-31,64.1011
2017-06-30,63.6011
2017-05-31,63.0291
2017-04-28,62.5404
2017-03-31,62.0425
2017-02-28,61.5164
2017-01-31,61.0347
2016-12-30,60.5363
2016-11-30,60.1754
2016-10-31,59.8258
2016-09-30,59.4393
2016-08-31,58.8175
2016-07-29,58.1956
2016-06-30,57.5530
2016-05-31,57.0049
2016-04-29,56.4374
2016-03-31,55.9234
2016-02-29,55.4899
2016-01-29,55.1460
2015-12-31,54.7757
2015-11-30,54.3706
2015-10-30,53.9781
2015-09-30,53.5486
2015-08-31,53.2138
2015-07-31,52.7882
2015-06-30,52.3536
2015-05-29,51.8665
2015-04-30,51.3294
2015-03-31,50.8283
2015-02-27,50.2510
2015-01-30,49.6432
2014-12-31,49.1060
2014-11-28,48.5513
2014-10-31,48.0034
2014-09-30,47.4596
2014-08-29,47.0092
2014-07-31,46.5677
2014-06-30,46.1147
2014-05-30,45.6222
2014-04-30,45.1222
2014-03-31,44.6866
2014-02-28,44.2671
2014-01-31,43.8522
2013-12-31,43.4319
2013-11-29,43.0146
2013-10-31,42.6111
2013-09-30,42.2398
2013-08-30,41.9135
2013-07-31,41.6136
2013-06-28,41.2706
2013-05-31,41.0022
2013-04-30,40.7004
2013-03-28,40.4143
2013-02-28,40.1365
2013-01-31,39.8602
2012-12-31,39.5843
2012-11-30,39.3779
2012-10-31,39.1772
2012-09-28,38.9905
2012-08-31,38.7709
2012-07-31,38.6037
2012-06-29,38.4605
2012-05-31,38.2667
2012-04-30,38.1062
2012-03-30,37.9235
2012-02-29,37.7267
2012-01-31,37.5613
2011-12-30,37.3943
2011-11-30,37.2915
2011-10-31,37.2135
2011-09-30,37.1160
2011-08-31,37.0099
2011-07-29,36.8720
2011-06-30,36.7046
2011-05-31,36.5069
2011-04-29,36.2661
2011-03-31,36.0456
2011-02-28,35.8652
2011-01-31,35.6667
2010-12-31,35.4949
2010-11-30,35.3706
2010-10-29,35.2848
2010-09-30,35.2145
2010-08-31,35.0995
2010-07-30,35.0297
2010-06-30,34.9069
2010-05-28,34.7733
2010-04-30,34.6215
2010-03-31,34.4233
2010-02-26,34.2386
2010-01-29,34.0687
2009-12-31,33.9063
2009-11-30,33.7171
2009-10-30,33.5254
2009-09-30,33.3912
2009-08-31,33.2477
2009-07-31,33.1577
2009-06-30,33.0734
2009-05-29,33.0243
2009-04-30,32.9572
2009-03-31,32.8944
2009-02-27,32.8984
2009-01-30,32.9157
2008-12-31,32.9207
2008-11-28,32.8897
2008-10-31,32.8862
2008-09-30,32.8008
2008-08-29,32.5514
2008-07-31,32.2291
2008-06-30,31.9348
2008-05-30,31.6453
2008-04-30,31.3101
2008-03-31,30.9593
2008-02-29,30.5717
2008-01-31,30.2033
2007-12-31,29.8055
2007-11-30,29.5116
2007-10-31,29.2274
2007-09-28,28.8976
2007-08-31,28.4610
2007-07-31,28.0439
2007-06-29,27.6278
2007-05-31,27.1433
2007-04-30,26.6253
2007-03-30,26.0804
2007-02-28,25.5756
2007-01-31,25.0760
2006-12-29,24.5717
2006-11-30,24.1149
2006-10-31,23.7022
2006-09-29,23.2939
2006-08-31,22.9221
2006-07-31,22.5420
2006-06-30,22.2008
2006-05-31,21.9149
2006-04-28,21.5916
2006-03-31,21.2439
2006-02-28,20.8505
2006-01-31,20.4388
2005-12-30,20.0251
2005-11-30,19.6208
2005-10-31,19.2552
2005-09-30,18.8761
2005-08-31,18.4471
2005-07-29,17.8944
2005-06-30,17.3343
2005-05-31,16.8243
2005-04-29,16.3054
2005-03-31,15.7377
2005-02-28,15.1968
2005-01-31,14.5777
2004-12-31,14.0157
2004-11-30,13.4366
2004-10-29,12.8383
2004-09-30,12.2701
2004-08-31,11.6831
2004-07-30,11.1598
2004-06-30,10.5861
2004-05-28,9.8997
2004-04-30,9.2320
