,MAMA_monthly_10
2022-04-04,9.4756
2022-03-31,9.3446
2022-02-28,9.2115
2022-01-31,9.0790
2021-12-31,8.9471
2021-11-30,8.8113
2021-10-29,8.6836
2021-09-30,8.5445
2021-08-31,8.3973
2021-07-30,8.2616
2021-06-30,8.1098
2021-05-28,7.9480
2021-04-30,7.7712
2021-03-31,7.6064
2021-02-26,7.4485
2021-01-29,7.2953
2020-12-31,7.1808
2020-11-30,7.0762
2020-10-30,6.9701
2020-09-30,6.9108
2020-08-31,6.8412
2020-07-31,6.7611
2020-06-30,6.7030
2020-05-29,6.6524
2020-04-30,6.5982
2020-03-31,6.5636
2020-02-28,6.5409
2020-01-31,6.4849
2019-12-31,6.4133
2019-11-29,6.3356
2019-10-31,6.2704
2019-09-30,6.1951
2019-08-30,6.1174
2019-07-31,6.0411
2019-06-28,5.9709
2019-05-31,5.8952
2019-04-30,5.8412
2019-03-29,5.7784
2019-02-28,5.7150
2019-01-31,5.6440
2018-12-31,5.5759
2018-11-30,5.5205
2018-10-31,5.4466
2018-09-28,5.3726
2018-08-31,5.2953
2018-07-31,5.2182
2018-06-29,5.1240
2018-05-31,5.0236
2018-04-30,4.9260
2018-03-29,4.8198
2018-02-28,4.7139
2018-01-31,4.6050
2017-12-29,4.4850
2017-11-30,4.3718
2017-10-31,4.2595
2017-09-29,4.1699
2017-08-31,4.0817
2017-07-31,3.9932
2017-06-30,3.8943
2017-05-31,3.7996
2017-04-28,3.7082
2017-03-31,3.6225
2017-02-28,3.5312
2017-01-31,3.4428
2016-12-30,3.3587
2016-11-30,3.2817
2016-10-31,3.2025
2016-09-30,3.1184
2016-08-31,3.0162
2016-07-29,2.9120
2016-06-30,2.8160
2016-05-31,2.7355
2016-04-29,2.6479
2016-03-31,2.5537
