,MAMA_monthly_10
2022-04-04,30.2359
2022-03-31,30.0496
2022-02-28,29.8552
2022-01-31,29.6518
2021-12-31,29.5439
2021-11-30,29.4133
2021-10-29,29.2718
2021-09-30,28.9962
2021-08-31,28.7098
2021-07-30,28.4474
2021-06-30,28.2331
2021-05-28,28.0135
2021-04-30,27.8130
2021-03-31,27.5942
2021-02-26,27.4836
2021-01-29,27.3562
2020-12-31,27.3608
2020-11-30,27.4102
2020-10-30,27.4656
2020-09-30,27.5574
2020-08-31,27.6065
2020-07-31,27.6394
2020-06-30,27.7065
2020-05-29,27.7762
2020-04-30,27.8405
2020-03-31,27.8734
2020-02-28,27.9480
2020-01-31,28.0288
2019-12-31,28.0661
2019-11-29,28.0792
2019-10-31,28.0945
2019-09-30,28.0760
2019-08-30,28.0465
2019-07-31,28.0179
2019-06-28,27.9311
2019-05-31,27.8511
2019-04-30,27.7855
2019-03-29,27.6069
2019-02-28,27.4448
2019-01-31,27.2335
2018-12-31,27.0603
2018-11-30,26.9461
2018-10-31,26.8382
2018-09-28,26.7416
2018-08-31,26.6308
2018-07-31,26.4810
2018-06-29,26.3617
2018-05-31,26.2224
2018-04-30,26.0845
2018-03-29,25.9347
2018-02-28,25.7959
2018-01-31,25.6846
2017-12-29,25.5349
2017-11-30,25.4044
2017-10-31,25.2771
2017-09-29,25.1945
2017-08-31,25.1077
2017-07-31,25.0389
2017-06-30,24.9704
2017-05-31,24.9247
2017-04-28,24.9011
2017-03-31,24.8579
2017-02-28,24.7947
2017-01-31,24.7310
2016-12-30,24.6842
2016-11-30,24.6591
2016-10-31,24.6370
2016-09-30,24.6135
2016-08-31,24.5490
2016-07-29,24.4765
2016-06-30,24.4370
2016-05-31,24.4306
2016-04-29,24.3911
2016-03-31,24.3820
2016-02-29,24.3632
2016-01-29,24.3573
2015-12-31,24.3574
2015-11-30,24.3366
2015-10-30,24.2803
2015-09-30,24.2416
2015-08-31,24.1940
2015-07-31,24.1431
2015-06-30,24.0121
2015-05-29,23.8809
2015-04-30,23.7288
2015-03-31,23.5242
2015-02-27,23.3159
2015-01-30,23.1017
2014-12-31,22.8850
2014-11-28,22.6749
2014-10-31,22.4480
2014-09-30,22.2473
2014-08-29,22.0486
2014-07-31,21.8100
2014-06-30,21.6189
2014-05-30,21.4451
2014-04-30,21.2520
2014-03-31,21.0232
2014-02-28,20.7556
2014-01-31,20.5373
2013-12-31,20.3616
2013-11-29,20.1434
2013-10-31,19.9215
2013-09-30,19.7121
2013-08-30,19.3945
2013-07-31,19.0447
2013-06-28,18.6862
2013-05-31,18.4068
2013-04-30,18.0733
2013-03-28,17.7799
2013-02-28,17.4142
2013-01-31,17.0491
2012-12-31,16.6001
2012-11-30,16.1911
2012-10-31,15.8003
2012-09-28,15.3234
2012-08-31,14.7754
2012-07-31,14.2129
2012-06-29,13.7263
2012-05-31,13.1939
2012-04-30,12.7077
2012-03-30,12.1858
2012-02-29,11.6738
2012-01-31,11.1715
2011-12-30,10.7852
2011-11-30,10.4421
2011-10-31,10.0422
2011-09-30,9.5877
2011-08-31,9.1857
2011-07-29,8.7906
2011-06-30,8.3672
2011-05-31,7.8907
2011-04-29,7.4506
2011-03-31,7.0047
2011-02-28,6.6030
2011-01-31,6.2241
2010-12-31,5.8863
2010-11-30,5.5622
2010-10-29,5.2355
2010-09-30,4.9216
2010-08-31,4.6120
2010-07-30,4.3535
