,MAMA_monthly_10
2022-04-04,121.6120
2022-03-31,120.3933
2022-02-28,119.1891
2022-01-31,118.0029
2021-12-31,116.8783
2021-11-30,115.7507
2021-10-29,115.0002
2021-09-30,114.0250
2021-08-31,113.1745
2021-07-30,112.2102
2021-06-30,111.0585
2021-05-28,109.8197
2021-04-30,108.3618
2021-03-31,106.9869
2021-02-26,105.6701
2021-01-29,104.6646
2020-12-31,103.5783
2020-11-30,102.5687
2020-10-30,101.5393
2020-09-30,100.9161
2020-08-31,100.2624
2020-07-31,99.5235
2020-06-30,98.8234
2020-05-29,97.9684
2020-04-30,97.0093
2020-03-31,96.0558
2020-02-28,95.2763
2020-01-31,94.4324
2019-12-31,93.4868
2019-11-29,92.4121
2019-10-31,91.3717
2019-09-30,90.5326
2019-08-30,89.9484
2019-07-31,89.3367
2019-06-28,88.5614
2019-05-31,87.9004
2019-04-30,87.3268
2019-03-29,86.6406
2019-02-28,85.9279
2019-01-31,85.0740
2018-12-31,83.9610
2018-11-30,82.9344
2018-10-31,81.5671
2018-09-28,80.2805
2018-08-31,79.0358
2018-07-31,77.9750
2018-06-29,76.9916
2018-05-31,76.0917
2018-04-30,75.1884
2018-03-29,74.2519
2018-02-28,73.3461
2018-01-31,72.1538
2017-12-29,70.8265
2017-11-30,69.5376
2017-10-31,68.1505
2017-09-29,66.8926
2017-08-31,65.7234
2017-07-31,64.5906
2017-06-30,63.5302
2017-05-31,62.5200
2017-04-28,61.5604
2017-03-31,60.6390
2017-02-28,59.8058
2017-01-31,58.9409
2016-12-30,58.0936
2016-11-30,57.3644
2016-10-31,56.6144
2016-09-30,56.0139
2016-08-31,55.2939
2016-07-29,54.5870
2016-06-30,53.8661
2016-05-31,53.1474
2016-04-29,52.4203
2016-03-31,51.5829
2016-02-29,50.7499
2016-01-29,49.8855
2015-12-31,49.0717
2015-11-30,48.1241
2015-10-30,47.2788
2015-09-30,46.4343
2015-08-31,45.5716
2015-07-31,44.6432
2015-06-30,43.6733
2015-05-29,42.5165
2015-04-30,41.5570
2015-03-31,40.7474
2015-02-27,39.8822
2015-01-30,39.0858
2014-12-31,38.4273
2014-11-28,37.8007
2014-10-31,37.1680
2014-09-30,36.5617
2014-08-29,36.0368
2014-07-31,35.4681
2014-06-30,34.9385
2014-05-30,34.3846
2014-04-30,33.8467
2014-03-31,33.3994
2014-02-28,32.9112
2014-01-31,32.4592
2013-12-31,31.9365
2013-11-29,31.3970
2013-10-31,30.8523
2013-09-30,30.4053
2013-08-30,29.9549
2013-07-31,29.4820
2013-06-28,29.0128
2013-05-31,28.5915
2013-04-30,28.2111
2013-03-28,27.8439
2013-02-28,27.5105
2013-01-31,27.2127
2012-12-31,26.9130
2012-11-30,26.6583
2012-10-31,26.4128
2012-09-28,26.1774
2012-08-31,25.9772
2012-07-31,25.7889
2012-06-29,25.6526
2012-05-31,25.4784
2012-04-30,25.3033
2012-03-30,25.1036
2012-02-29,24.8722
2012-01-31,24.6894
2011-12-30,24.4977
2011-11-30,24.3318
2011-10-31,24.1424
2011-09-30,23.9500
2011-08-31,23.7792
2011-07-29,23.5595
2011-06-30,23.3078
2011-05-31,23.0372
2011-04-29,22.7790
2011-03-31,22.5483
2011-02-28,22.3403
2011-01-31,22.1524
2010-12-31,21.9631
2010-11-30,21.8246
2010-10-29,21.6831
2010-09-30,21.5565
2010-08-31,21.4225
2010-07-30,21.3222
2010-06-30,21.2352
2010-05-28,21.1443
2010-04-30,21.0289
2010-03-31,20.9261
2010-02-26,20.7779
2010-01-29,20.6513
2009-12-31,20.5283
2009-11-30,20.3894
2009-10-30,20.2803
2009-09-30,20.2118
2009-08-31,20.1402
