,MAMA_monthly_10
2022-04-04,60.7203
2022-03-31,60.1930
2022-02-28,59.6453
2022-01-31,59.0630
2021-12-31,58.4672
2021-11-30,57.7459
2021-10-29,57.0321
2021-09-30,56.2858
2021-08-31,55.6129
2021-07-30,54.9103
2021-06-30,54.2821
2021-05-28,53.6418
2021-04-30,53.0724
2021-03-31,52.5704
2021-02-26,52.1198
2021-01-29,51.6620
2020-12-31,51.2753
2020-11-30,50.8709
2020-10-30,50.4802
2020-09-30,50.1887
2020-08-31,49.8305
2020-07-31,49.4289
2020-06-30,49.0674
2020-05-29,48.6475
2020-04-30,48.0940
2020-03-31,47.6078
2020-02-28,47.2158
2020-01-31,46.5777
2019-12-31,45.8468
2019-11-29,45.1399
2019-10-31,44.4366
2019-09-30,43.7662
2019-08-30,43.0913
2019-07-31,42.3682
2019-06-28,41.7368
2019-05-31,41.1541
2019-04-30,40.5180
2019-03-29,39.9454
2019-02-28,39.4266
2019-01-31,38.8981
2018-12-31,38.3926
2018-11-30,37.8381
2018-10-31,37.1837
2018-09-28,36.4755
2018-08-31,35.9223
2018-07-31,35.3171
2018-06-29,34.7438
2018-05-31,34.0984
2018-04-30,33.5087
2018-03-29,32.8276
2018-02-28,32.0698
2018-01-31,31.3268
2017-12-29,30.3631
2017-11-30,29.4831
2017-10-31,28.6052
2017-09-29,27.8196
2017-08-31,27.0777
2017-07-31,26.3923
2017-06-30,25.7629
2017-05-31,25.1567
2017-04-28,24.5922
2017-03-31,24.0617
2017-02-28,23.5385
2017-01-31,23.0409
2016-12-30,22.5235
2016-11-30,22.0548
2016-10-31,21.6285
2016-09-30,21.2535
2016-08-31,20.8594
2016-07-29,20.4253
2016-06-30,19.9881
2016-05-31,19.5668
2016-04-29,19.1713
2016-03-31,18.7875
2016-02-29,18.3684
2016-01-29,17.9736
2015-12-31,17.5365
2015-11-30,17.1110
2015-10-30,16.6155
2015-09-30,16.1629
2015-08-31,15.7053
2015-07-31,15.2805
2015-06-30,14.8633
2015-05-29,14.4858
2015-04-30,14.0924
2015-03-31,13.7177
2015-02-27,13.3287
2015-01-30,12.9118
2014-12-31,12.4518
2014-11-28,11.9968
2014-10-31,11.5693
2014-09-30,11.1483
2014-08-29,10.7724
2014-07-31,10.3974
2014-06-30,10.0618
2014-05-30,9.7162
2014-04-30,9.3536
2014-03-31,8.9648
2014-02-28,8.5427
2014-01-31,8.1396
2013-12-31,7.7523
2013-11-29,7.3615
2013-10-31,6.9684
2013-09-30,6.6073
2013-08-30,6.2710
2013-07-31,5.9254
2013-06-28,5.5405
2013-05-31,5.1824
2013-04-30,4.8785
2013-03-28,4.5958
