,MAMA_monthly_10
2022-04-04,50.4292
2022-03-31,49.2506
2022-02-28,48.0869
2022-01-31,47.0430
2021-12-31,45.9814
2021-11-30,44.5635
2021-10-29,43.2211
2021-09-30,41.9091
2021-08-31,40.8028
2021-07-30,39.5636
2021-06-30,38.4718
2021-05-28,37.4784
2021-04-30,36.5742
2021-03-31,35.6127
2021-02-26,34.5887
2021-01-29,33.5129
2020-12-31,32.5343
2020-11-30,31.4849
2020-10-30,30.6282
2020-09-30,29.8328
2020-08-31,29.0571
2020-07-31,28.2303
2020-06-30,27.4119
2020-05-29,26.7195
2020-04-30,26.0672
2020-03-31,25.5111
2020-02-28,25.1017
2020-01-31,24.6871
2019-12-31,24.2081
2019-11-29,23.7520
2019-10-31,23.2824
2019-09-30,22.8574
2019-08-30,22.4209
2019-07-31,21.9556
2019-06-28,21.4308
2019-05-31,20.9320
2019-04-30,20.5014
2019-03-29,20.0076
2019-02-28,19.5682
2019-01-31,19.1876
2018-12-31,18.8963
2018-11-30,18.6479
2018-10-31,18.3813
2018-09-28,18.1168
2018-08-31,17.8420
2018-07-31,17.5471
2018-06-29,17.2790
2018-05-31,17.0161
2018-04-30,16.7591
2018-03-29,16.5238
2018-02-28,16.3193
2018-01-31,16.0925
2017-12-29,15.8019
2017-11-30,15.5391
2017-10-31,15.2525
2017-09-29,14.9706
2017-08-31,14.7232
2017-07-31,14.4750
2017-06-30,14.2485
2017-05-31,14.0542
2017-04-28,13.8412
2017-03-31,13.6520
2017-02-28,13.4727
2017-01-31,13.2967
2016-12-30,13.1681
2016-11-30,13.0463
2016-10-31,12.9126
2016-09-30,12.7847
2016-08-31,12.6560
2016-07-29,12.5268
2016-06-30,12.4104
2016-05-31,12.2903
2016-04-29,12.1648
2016-03-31,12.0534
2016-02-29,11.9370
2016-01-29,11.8399
2015-12-31,11.7619
2015-11-30,11.6705
2015-10-30,11.5631
2015-09-30,11.4555
2015-08-31,11.3623
2015-07-31,11.2749
2015-06-30,11.1769
2015-05-29,11.0912
2015-04-30,11.0034
2015-03-31,10.9261
2015-02-27,10.8502
2015-01-30,10.7744
2014-12-31,10.7015
2014-11-28,10.6180
2014-10-31,10.5347
2014-09-30,10.4598
2014-08-29,10.3916
2014-07-31,10.3185
2014-06-30,10.2527
2014-05-30,10.1796
2014-04-30,10.1138
2014-03-31,10.0588
2014-02-28,10.0035
2014-01-31,9.9497
2013-12-31,9.9075
2013-11-29,9.8660
2013-10-31,9.8318
2013-09-30,9.8002
2013-08-30,9.7627
2013-07-31,9.7252
2013-06-28,9.6762
2013-05-31,9.6277
2013-04-30,9.5721
2013-03-28,9.5294
2013-02-28,9.4849
2013-01-31,9.4377
2012-12-31,9.3923
2012-11-30,9.3508
2012-10-31,9.3164
2012-09-28,9.2827
2012-08-31,9.2466
2012-07-31,9.2066
2012-06-29,9.1762
2012-05-31,9.1579
2012-04-30,9.1473
2012-03-30,9.1219
2012-02-29,9.0944
2012-01-31,9.0674
2011-12-30,9.0523
2011-11-30,9.0387
2011-10-31,9.0195
2011-09-30,8.9988
2011-08-31,8.9963
2011-07-29,8.9939
2011-06-30,8.9804
2011-05-31,8.9644
2011-04-29,8.9470
2011-03-31,8.9325
2011-02-28,8.9243
2011-01-31,8.9139
2010-12-31,8.9163
2010-11-30,8.9229
2010-10-29,8.9336
2010-09-30,8.9383
2010-08-31,8.9515
2010-07-30,8.9734
2010-06-30,8.9937
2010-05-28,9.0261
2010-04-30,9.0495
2010-03-31,9.0657
2010-02-26,9.0899
2010-01-29,9.1241
2009-12-31,9.1576
2009-11-30,9.1896
2009-10-30,9.2218
2009-09-30,9.2532
2009-08-31,9.2726
2009-07-31,9.3029
2009-06-30,9.3373
2009-05-29,9.3720
2009-04-30,9.4096
2009-03-31,9.4483
2009-02-27,9.5013
2009-01-30,9.5548
2008-12-31,9.6132
2008-11-28,9.6733
2008-10-31,9.7320
2008-09-30,9.7892
2008-08-29,9.8198
2008-07-31,9.8383
2008-06-30,9.8630
2008-05-30,9.8606
2008-04-30,9.8428
2008-03-31,9.8298
2008-02-29,9.8213
2008-01-31,9.8132
2007-12-31,9.8098
2007-11-30,9.7371
2007-10-31,9.6677
2007-09-28,9.5674
2007-08-31,9.4399
2007-07-31,9.3159
2007-06-29,9.1938
2007-05-31,9.0649
2007-04-30,8.9270
2007-03-30,8.7930
2007-02-28,8.6690
2007-01-31,8.5552
2006-12-29,8.4505
2006-11-30,8.3550
2006-10-31,8.2537
2006-09-29,8.1567
2006-08-31,8.0677
2006-07-31,7.9832
2006-06-30,7.9004
2006-05-31,7.8072
2006-04-28,7.7039
2006-03-31,7.5905
2006-02-28,7.4804
2006-01-31,7.3767
