,MAMA_monthly_10
2022-04-04,193.9314
2022-03-31,191.6749
2022-02-28,189.3930
2022-01-31,187.1745
2021-12-31,185.0419
2021-11-30,182.6796
2021-10-29,180.7224
2021-09-30,178.3369
2021-08-31,175.9638
2021-07-30,173.1889
2021-06-30,170.6783
2021-05-28,168.4002
2021-04-30,166.1276
2021-03-31,163.6559
2021-02-26,161.4298
2021-01-29,159.1607
2020-12-31,157.0918
2020-11-30,155.0095
2020-10-30,153.1900
2020-09-30,151.5154
2020-08-31,149.6414
2020-07-31,147.9781
2020-06-30,146.6156
2020-05-29,145.2324
2020-04-30,143.4987
2020-03-31,142.0532
2020-02-28,140.7044
2020-01-31,138.8483
2019-12-31,136.7480
2019-11-29,134.8853
2019-10-31,133.0866
2019-09-30,131.4927
2019-08-30,129.8222
2019-07-31,128.0060
2019-06-28,125.8924
2019-05-31,123.7628
2019-04-30,122.0065
2019-03-29,120.3119
2019-02-28,118.5370
2019-01-31,116.8471
2018-12-31,115.2130
2018-11-30,113.8077
2018-10-31,112.1425
2018-09-28,110.6677
2018-08-31,108.9878
2018-07-31,107.5066
2018-06-29,105.9629
2018-05-31,104.6567
2018-04-30,103.4295
2018-03-29,102.1658
2018-02-28,100.8882
2018-01-31,99.5805
2017-12-29,98.1168
2017-11-30,96.9090
2017-10-31,95.4538
2017-09-29,93.9932
2017-08-31,92.5497
2017-07-31,90.9531
2017-06-30,89.4106
2017-05-31,87.8977
2017-04-28,86.5781
2017-03-31,85.4311
2017-02-28,84.2769
2017-01-31,83.1187
2016-12-30,82.0953
2016-11-30,81.1596
2016-10-31,80.3198
2016-09-30,79.3550
2016-08-31,78.3479
2016-07-29,77.2635
2016-06-30,76.2029
2016-05-31,75.2418
2016-04-29,74.3595
2016-03-31,73.5663
2016-02-29,72.7562
2016-01-29,72.0490
2015-12-31,71.4538
2015-11-30,70.8221
2015-10-30,70.0625
2015-09-30,69.2336
2015-08-31,68.4316
2015-07-31,67.4848
2015-06-30,66.3813
2015-05-29,65.2573
2015-04-30,64.0836
2015-03-31,62.9353
2015-02-27,61.6811
2015-01-30,60.6508
2014-12-31,59.6737
2014-11-28,58.6424
2014-10-31,57.5319
2014-09-30,56.4607
2014-08-29,55.4607
2014-07-31,54.3773
2014-06-30,53.3046
2014-05-30,52.4770
2014-04-30,51.7066
2014-03-31,50.8992
2014-02-28,50.0288
2014-01-31,49.2418
2013-12-31,48.4865
2013-11-29,47.7283
2013-10-31,46.8828
2013-09-30,46.0543
2013-08-30,45.2125
2013-07-31,44.3530
2013-06-28,43.5177
2013-05-31,42.7578
