,MAMA_monthly_10
2022-04-04,33.8761
2022-03-31,33.5052
2022-02-28,33.1372
2022-01-31,32.8253
2021-12-31,32.5114
2021-11-30,32.1875
2021-10-29,31.9225
2021-09-30,31.6442
2021-08-31,31.3692
2021-07-30,31.0477
2021-06-30,30.7503
2021-05-28,30.4768
2021-04-30,30.1644
2021-03-31,29.8367
2021-02-26,29.5369
2021-01-29,29.3038
2020-12-31,29.0455
2020-11-30,28.7442
2020-10-30,28.4348
2020-09-30,28.1087
2020-08-31,27.7979
2020-07-31,27.4928
2020-06-30,27.1530
2020-05-29,26.8652
2020-04-30,26.5729
2020-03-31,26.2962
2020-02-28,26.0007
2020-01-31,25.6864
2019-12-31,25.2955
2019-11-29,24.9545
2019-10-31,24.6247
2019-09-30,24.2667
2019-08-30,23.9084
2019-07-31,23.5549
2019-06-28,23.2470
2019-05-31,22.9389
2019-04-30,22.6446
2019-03-29,22.3562
2019-02-28,22.0649
2019-01-31,21.7814
2018-12-31,21.5160
2018-11-30,21.2744
2018-10-31,21.0079
2018-09-28,20.7658
2018-08-31,20.5260
2018-07-31,20.2815
2018-06-29,20.0462
2018-05-31,19.8181
2018-04-30,19.5982
2018-03-29,19.3697
2018-02-28,19.1561
2018-01-31,18.9660
2017-12-29,18.7564
2017-11-30,18.5219
2017-10-31,18.2617
2017-09-29,18.0156
2017-08-31,17.7852
2017-07-31,17.5327
2017-06-30,17.3011
2017-05-31,17.0670
2017-04-28,16.8204
2017-03-31,16.5919
2017-02-28,16.3669
2017-01-31,16.1416
2016-12-30,15.9338
2016-11-30,15.7324
2016-10-31,15.5412
2016-09-30,15.3340
2016-08-31,15.1259
2016-07-29,14.9161
2016-06-30,14.6791
2016-05-31,14.4339
2016-04-29,14.2209
2016-03-31,14.0181
2016-02-29,13.7983
2016-01-29,13.6008
2015-12-31,13.4097
2015-11-30,13.2403
2015-10-30,13.0781
2015-09-30,12.9079
2015-08-31,12.7422
2015-07-31,12.5962
2015-06-30,12.4387
2015-05-29,12.2998
2015-04-30,12.1403
