,MAMA_monthly_10
2022-04-04,87.6704
2022-03-31,86.1488
2022-02-28,84.6329
2022-01-31,83.2500
2021-12-31,81.7357
2021-11-30,80.1706
2021-10-29,78.7146
2021-09-30,77.0789
2021-08-31,75.5253
2021-07-30,74.0815
2021-06-30,72.7694
2021-05-28,71.2047
2021-04-30,69.3109
2021-03-31,67.4300
2021-02-26,65.8291
2021-01-29,64.3008
2020-12-31,62.9330
2020-11-30,61.4744
2020-10-30,60.0330
2020-09-30,58.8317
2020-08-31,57.3574
2020-07-31,55.9073
2020-06-30,54.3984
2020-05-29,53.0032
2020-04-30,51.5422
2020-03-31,50.3086
2020-02-28,49.1456
2020-01-31,47.7872
2019-12-31,46.1991
2019-11-29,44.6866
2019-10-31,43.2189
2019-09-30,41.8296
2019-08-30,40.3670
2019-07-31,38.8472
2019-06-28,37.3388
2019-05-31,35.8511
2019-04-30,34.5103
2019-03-29,33.0703
2019-02-28,31.7000
2019-01-31,30.3573
2018-12-31,29.0902
2018-11-30,27.9160
2018-10-31,26.6626
