,MAMA_monthly_10
2022-04-04,25.6352
2022-03-31,25.2279
2022-02-28,24.8101
2022-01-31,24.4535
2021-12-31,24.1323
2021-11-30,23.8221
2021-10-29,23.5546
2021-09-30,23.2649
2021-08-31,23.0148
2021-07-30,22.7489
2021-06-30,22.4945
2021-05-28,22.2292
2021-04-30,21.9421
2021-03-31,21.6407
2021-02-26,21.3649
2021-01-29,21.1265
2020-12-31,20.9329
2020-11-30,20.7093
2020-10-30,20.4926
2020-09-30,20.3065
2020-08-31,20.1118
2020-07-31,19.9100
2020-06-30,19.7082
2020-05-29,19.5334
2020-04-30,19.3533
2020-03-31,19.1971
2020-02-28,19.0513
2020-01-31,18.8072
2019-12-31,18.5191
2019-11-29,18.2570
2019-10-31,17.9993
2019-09-30,17.7324
2019-08-30,17.4478
2019-07-31,17.1674
2019-06-28,16.8960
2019-05-31,16.6440
2019-04-30,16.4172
2019-03-29,16.1937
2019-02-28,15.9986
2019-01-31,15.8067
2018-12-31,15.6415
2018-11-30,15.4871
2018-10-31,15.3106
2018-09-28,15.1472
2018-08-31,14.9653
2018-07-31,14.7911
2018-06-29,14.6254
2018-05-31,14.4722
2018-04-30,14.3032
2018-03-29,14.1403
2018-02-28,13.9835
2018-01-31,13.8434
2017-12-29,13.6830
2017-11-30,13.5265
2017-10-31,13.3787
2017-09-29,13.2343
2017-08-31,13.0960
2017-07-31,12.9573
2017-06-30,12.8076
2017-05-31,12.6557
2017-04-28,12.5055
2017-03-31,12.3579
2017-02-28,12.1981
2017-01-31,12.0357
2016-12-30,11.8869
2016-11-30,11.7394
2016-10-31,11.6095
2016-09-30,11.4995
2016-08-31,11.3859
2016-07-29,11.2673
2016-06-30,11.1521
2016-05-31,11.0290
2016-04-29,10.9165
2016-03-31,10.8069
2016-02-29,10.6954
2016-01-29,10.6017
2015-12-31,10.5124
2015-11-30,10.4041
2015-10-30,10.2912
2015-09-30,10.1769
2015-08-31,10.0672
2015-07-31,9.9572
2015-06-30,9.8405
2015-05-29,9.7374
2015-04-30,9.6451
2015-03-31,9.5519
2015-02-27,9.4519
2015-01-30,9.3536
2014-12-31,9.2578
2014-11-28,9.1523
2014-10-31,9.0459
2014-09-30,8.9415
2014-08-29,8.8503
2014-07-31,8.7564
2014-06-30,8.6758
2014-05-30,8.5880
2014-04-30,8.5062
2014-03-31,8.4249
2014-02-28,8.3526
2014-01-31,8.2814
2013-12-31,8.2189
2013-11-29,8.1383
2013-10-31,8.0553
2013-09-30,7.9715
2013-08-30,7.8907
2013-07-31,7.8161
2013-06-28,7.7360
2013-05-31,7.6607
2013-04-30,7.5847
2013-03-28,7.4987
2013-02-28,7.4083
2013-01-31,7.3281
2012-12-31,7.2482
2012-11-30,7.1804
2012-10-31,7.1081
2012-09-28,7.0385
2012-08-31,6.9733
2012-07-31,6.9081
2012-06-29,6.8451
2012-05-31,6.7730
2012-04-30,6.7028
2012-03-30,6.6342
2012-02-29,6.5705
2012-01-31,6.5078
2011-12-30,6.4498
2011-11-30,6.3908
2011-10-31,6.3325
2011-09-30,6.2711
2011-08-31,6.2275
2011-07-29,6.1795
2011-06-30,6.1313
2011-05-31,6.0767
2011-04-29,6.0194
2011-03-31,5.9634
2011-02-28,5.9082
2011-01-31,5.8608
2010-12-31,5.8190
2010-11-30,5.7799
2010-10-29,5.7431
2010-09-30,5.7030
2010-08-31,5.6641
2010-07-30,5.6276
2010-06-30,5.5884
2010-05-28,5.5507
2010-04-30,5.5101
2010-03-31,5.4700
2010-02-26,5.4327
2010-01-29,5.3965
2009-12-31,5.3649
2009-11-30,5.3319
2009-10-30,5.2985
2009-09-30,5.2648
2009-08-31,5.2287
2009-07-31,5.1915
2009-06-30,5.1621
2009-05-29,5.1387
2009-04-30,5.1144
2009-03-31,5.0820
2009-02-27,5.0542
2009-01-30,5.0323
2008-12-31,4.9904
2008-11-28,4.9322
2008-10-31,4.8826
2008-09-30,4.8401
2008-08-29,4.8067
2008-07-31,4.7731
2008-06-30,4.7389
2008-05-30,4.7026
2008-04-30,4.6558
2008-03-31,4.6135
2008-02-29,4.5638
2008-01-31,4.5099
2007-12-31,4.4506
2007-11-30,4.3921
2007-10-31,4.3304
2007-09-28,4.2699
2007-08-31,4.2103
2007-07-31,4.1493
2007-06-29,4.0894
2007-05-31,4.0181
2007-04-30,3.9449
2007-03-30,3.8725
2007-02-28,3.7971
2007-01-31,3.7230
2006-12-29,3.6465
2006-11-30,3.5642
2006-10-31,3.4792
2006-09-29,3.3874
2006-08-31,3.2996
2006-07-31,3.2125
2006-06-30,3.1210
2006-05-31,3.0350
2006-04-28,2.9475
2006-03-31,2.8487
2006-02-28,2.7444
2006-01-31,2.6394
2005-12-30,2.5529
2005-11-30,2.4695
2005-10-31,2.3877
2005-09-30,2.3118
2005-08-31,2.2447
2005-07-29,2.1863
2005-06-30,2.1228
2005-05-31,2.0626
2005-04-29,2.0025
2005-03-31,1.9485
2005-02-28,1.8927
2005-01-31,1.8337
2004-12-31,1.7796
2004-11-30,1.7258
2004-10-29,1.6743
2004-09-30,1.6262
2004-08-31,1.5786
2004-07-30,1.5333
2004-06-30,1.4866
2004-05-28,1.4365
2004-04-30,1.3879
2004-03-31,1.3406
2004-02-27,1.2937
2004-01-30,1.2437
2003-12-31,1.1979
2003-11-28,1.1571
2003-10-31,1.1171
2003-09-30,1.0766
2003-08-29,1.0357
2003-07-31,0.9962
2003-06-30,0.9547
2003-05-30,0.9114
2003-04-30,0.8711
2003-03-31,0.8333
2003-02-28,0.7987
2003-01-31,0.7660
2002-12-31,0.7344
2002-11-29,0.7021
2002-10-31,0.6696
2002-09-30,0.6392
2002-08-30,0.6116
