,TEMA_monthly_10
2022-04-04,120.6830
2022-03-31,124.3788
2022-02-28,130.3988
2022-01-31,139.3920
2021-12-31,152.6646
2021-11-30,140.6799
2021-10-29,129.5028
2021-09-30,122.4581
2021-08-31,131.1880
2021-07-30,135.3440
2021-06-30,137.0818
2021-05-28,134.0921
2021-04-30,129.7886
2021-03-31,127.3672
2021-02-26,125.0138
2021-01-29,115.8221
2020-12-31,111.3864
2020-11-30,99.5917
2020-10-30,87.7639
2020-09-30,84.7767
2020-08-31,85.4112
2020-07-31,82.1329
2020-06-30,74.0480
2020-05-29,64.6287
2020-04-30,62.0999
2020-03-31,61.2085
2020-02-28,65.2303
2020-01-31,67.7674
2019-12-31,66.3082
2019-11-29,62.2033
2019-10-31,59.4074
2019-09-30,55.8278
2019-08-30,52.3656
2019-07-31,50.2669
2019-06-28,45.0625
2019-05-31,42.3655
2019-04-30,42.0711
2019-03-29,37.0627
2019-02-28,35.7061
2019-01-31,33.1011
2018-12-31,32.6199
2018-11-30,35.0867
2018-10-31,35.9915
2018-09-28,38.2705
2018-08-31,39.9882
2018-07-31,39.7844
2018-06-29,38.0950
2018-05-31,38.9805
2018-04-30,40.3516
2018-03-29,45.8305
2018-02-28,45.0666
2018-01-31,43.8564
2017-12-29,41.5562
2017-11-30,40.4821
2017-10-31,39.5397
2017-09-29,36.3447
2017-08-31,35.0465
2017-07-31,34.0534
2017-06-30,33.0345
2017-05-31,34.2704
2017-04-28,32.2368
2017-03-31,29.2081
2017-02-28,27.2381
2017-01-31,25.8851
2016-12-30,23.8233
2016-11-30,22.5974
2016-10-31,21.3625
2016-09-30,20.2212
2016-08-31,19.6047
2016-07-29,19.0483
2016-06-30,19.0617
2016-05-31,19.1115
2016-04-29,19.0965
2016-03-31,19.6756
2016-02-29,18.7834
2016-01-29,19.0633
2015-12-31,19.2713
2015-11-30,18.7587
2015-10-30,17.9153
2015-09-30,17.5158
2015-08-31,17.9034
2015-07-31,18.5008
2015-06-30,18.5976
2015-05-29,18.7054
2015-04-30,17.6645
2015-03-31,18.0059
2015-02-27,18.1258
2015-01-30,17.9964
2014-12-31,18.6037
2014-11-28,18.4072
2014-10-31,18.0921
2014-09-30,18.5174
2014-08-29,18.4861
2014-07-31,17.6834
2014-06-30,17.9605
2014-05-30,17.4696
