,TEMA_monthly_10
2022-04-04,0.2896
2022-03-31,0.3082
2022-02-28,0.3307
2022-01-31,0.3571
2021-12-31,0.3699
2021-11-30,0.4035
2021-10-29,0.4060
2021-09-30,0.4230
2021-08-31,0.4350
2021-07-30,0.4505
2021-06-30,0.4281
2021-05-28,0.4081
2021-04-30,0.3484
2021-03-31,0.3553
2021-02-26,0.3209
2021-01-29,0.2903
2020-12-31,0.2589
2020-11-30,0.4564
2020-10-30,0.7902
2020-09-30,1.4285
2020-08-31,1.8860
2020-07-31,2.2296
2020-06-30,2.3811
2020-05-29,2.3950
2020-04-30,2.4301
2020-03-31,1.7827
2020-02-28,2.3850
2020-01-31,1.9201
2019-12-31,1.2524
2019-11-29,1.2807
2019-10-31,1.4557
2019-09-30,2.4813
2019-08-30,4.8743
2019-07-31,8.6444
2019-06-28,11.6895
2019-05-31,14.8512
2019-04-30,20.0340
2019-03-29,23.2318
2019-02-28,23.7507
2019-01-31,22.3517
2018-12-31,22.3860
2018-11-30,26.5172
2018-10-31,27.2123
2018-09-28,27.3047
2018-08-31,24.5210
2018-07-31,16.9832
2018-06-29,13.4489
2018-05-31,11.8167
2018-04-30,11.1112
2018-03-29,13.2264
2018-02-28,15.9686
2018-01-31,19.1608
2017-12-29,23.5558
2017-11-30,27.5989
2017-10-31,34.5766
2017-09-29,38.6877
2017-08-31,41.2767
2017-07-31,42.9228
2017-06-30,42.5045
2017-05-31,42.9100
2017-04-28,45.0320
2017-03-31,46.0340
2017-02-28,49.5073
2017-01-31,49.7822
2016-12-30,53.0842
2016-11-30,57.6254
2016-10-31,62.7224
2016-09-30,66.0821
2016-08-31,64.1770
2016-07-29,58.4362
2016-06-30,55.2226
2016-05-31,55.4645
2016-04-29,54.7787
2016-03-31,55.1123
2016-02-29,57.3020
2016-01-29,58.9403
2015-12-31,66.9499
2015-11-30,68.5693
2015-10-30,76.3181
