,TEMA_monthly_10
2022-03-07,3.4200
2022-02-28,3.2322
2022-01-31,3.2211
2021-12-31,3.1994
2021-11-30,3.0453
2021-10-29,2.4122
2021-09-30,2.0671
2021-08-31,1.9190
2021-07-30,1.9755
2021-06-30,1.9949
2021-05-28,1.9020
2021-04-30,1.4933
2021-03-31,1.0168
2021-02-26,0.4823
2021-01-29,0.4360
2020-12-31,0.4083
2020-11-30,0.3915
2020-10-30,0.3758
2020-09-30,0.3349
2020-08-31,0.2910
2020-07-31,0.2068
2020-06-30,0.1421
2020-05-29,0.1078
2020-04-30,0.1197
2020-03-31,0.1495
2020-02-28,0.1832
2020-01-31,0.1792
2019-12-31,0.1817
2019-11-29,0.1992
2019-10-31,0.2259
2019-09-30,0.2527
2019-08-30,0.2841
2019-07-31,0.2621
2019-06-28,0.2449
2019-05-31,0.2166
2019-04-30,0.2199
2019-03-29,0.1644
2019-02-28,0.1504
2019-01-31,0.1715
2018-12-27,0.2304
2018-11-30,0.2635
2018-10-31,0.2642
2018-09-28,0.2702
2018-08-31,0.2702
2018-07-31,0.2679
2018-06-29,0.2284
2018-05-31,0.2151
2018-04-30,0.1806
2018-03-29,0.1620
2018-02-28,0.1743
2018-01-31,0.1916
2017-12-29,0.1622
2017-11-30,0.1596
2017-10-31,0.1402
2017-09-29,0.1114
2017-08-31,0.0627
2017-07-31,0.0862
2017-06-30,0.1192
2017-05-31,0.1519
2017-04-28,0.1999
2017-03-31,0.2225
2017-02-28,0.2532
2017-01-31,0.2282
2016-12-30,0.1296
2016-11-30,0.1034
2016-10-31,0.0965
2016-09-30,0.0997
2016-08-31,0.1044
2016-07-29,0.0960
2016-06-30,0.0925
2016-05-31,0.0743
2016-04-29,0.0492
2016-03-31,0.0601
2016-02-29,0.0648
2016-01-29,0.0738
2015-12-31,0.0889
2015-11-30,0.0998
2015-10-30,0.1042
2015-09-30,0.1126
2015-08-31,0.1162
2015-07-31,0.1341
2015-06-30,0.1621
2015-05-29,0.2012
2015-04-30,0.2156
2015-03-31,0.2230
2015-02-27,0.2267
2015-01-30,0.1781
2014-12-31,0.1202
2014-11-28,0.1507
2014-10-31,0.1973
2014-09-30,0.2365
2014-08-29,0.2904
2014-07-31,0.3343
2014-06-30,0.3287
2014-05-30,0.3180
2014-04-30,0.3145
2014-03-31,0.3135
2014-02-28,0.1071
2014-01-31,0.0602
2013-12-31,0.0768
2013-11-29,0.1035
2013-10-31,0.1312
2013-09-30,0.1300
2013-08-30,0.1298
2013-07-31,0.1349
2013-06-28,0.1433
2013-05-31,0.1660
2013-04-30,0.1857
2013-03-28,0.2166
2013-02-28,0.1998
2013-01-31,0.2174
2012-12-31,0.2056
2012-11-30,0.2076
2012-10-31,0.2382
2012-09-28,0.2470
2012-08-31,0.2640
2012-07-31,0.2934
2012-06-29,0.3328
2012-05-31,0.2829
2012-04-30,0.2554
2012-03-30,0.2830
2012-02-29,0.2401
2012-01-31,0.2681
2011-12-30,0.3453
2011-11-30,0.4465
2011-10-31,0.4060
2011-09-30,0.3592
2011-08-31,0.3784
2011-07-29,0.3446
2011-06-30,0.4359
2011-05-31,0.4719
2011-04-29,0.5797
2011-03-31,0.5692
2011-02-28,0.6593
2011-01-31,0.6578
2010-12-31,0.8765
2010-11-30,1.4321
2010-10-29,2.0227
2010-09-30,2.4883
2010-08-31,2.5146
2010-07-30,2.2897
2010-06-30,2.2981
2010-05-28,2.2470
2010-04-30,2.7066
2010-03-31,2.5420
2010-02-26,2.1768
2010-01-29,1.6818
2009-12-31,1.0453
2009-11-30,0.9041
2009-10-30,0.7199
2009-09-30,0.6050
2009-08-31,0.6752
2009-07-31,0.6965
2009-06-30,0.7250
2009-05-29,0.6830
2009-04-30,0.6983
2009-03-31,0.4375
2009-02-27,0.3375
2009-01-30,0.2783
2008-12-31,0.2024
2008-11-28,0.3138
2008-10-31,0.4443
2008-09-30,0.4731
2008-08-29,0.5449
2008-07-31,0.6642
2008-06-30,0.7716
2008-05-30,0.9401
2008-04-30,0.9952
2008-03-31,0.9629
2008-02-29,0.8916
2008-01-31,0.9103
2007-12-31,0.8710
2007-11-30,0.7491
2007-10-31,0.9115
2007-09-28,0.9308
2007-08-31,0.9815
2007-07-31,1.1195
2007-06-29,1.3053
2007-05-31,1.5185
2007-04-30,1.8482
2007-03-30,2.1815
2007-02-28,2.0313
2007-01-31,2.0523
2006-12-29,1.8454
2006-11-30,1.8684
2006-10-31,2.2307
2006-09-29,2.9630
