,TEMA_monthly_10
2022-04-04,214.0802
2022-03-31,219.9512
2022-02-28,228.3232
2022-01-31,236.6054
2021-12-31,236.6182
2021-11-30,227.4717
2021-10-29,224.0104
2021-09-30,221.3059
2021-08-31,230.9110
2021-07-30,227.8650
2021-06-30,226.6346
2021-05-28,225.9791
2021-04-30,219.4194
2021-03-31,209.6666
2021-02-26,200.3513
2021-01-29,199.2980
2020-12-31,202.2525
2020-11-30,199.4783
2020-10-30,190.5909
2020-09-30,186.5678
2020-08-31,181.6365
2020-07-31,171.6359
2020-06-30,164.4836
2020-05-29,160.1219
2020-04-30,155.6700
2020-03-31,155.3055
2020-02-28,167.5938
2020-01-31,169.5710
2019-12-31,167.2243
2019-11-29,160.0961
2019-10-31,152.9895
2019-09-30,145.6583
2019-08-30,142.1424
2019-07-31,141.5240
2019-06-28,137.6118
2019-05-31,133.7951
2019-04-30,135.6340
2019-03-29,128.2523
2019-02-28,124.9171
2019-01-31,120.4164
2018-12-31,118.2393
2018-11-30,121.9562
2018-10-31,120.8065
2018-09-28,126.5081
2018-08-31,126.8685
2018-07-31,129.6167
2018-06-29,131.1556
2018-05-31,136.4879
2018-04-30,141.7032
2018-03-29,150.2355
2018-02-28,153.5113
2018-01-31,155.3164
2017-12-29,149.8551
2017-11-30,145.1831
2017-10-31,136.6454
2017-09-29,131.1483
2017-08-31,127.7250
2017-07-31,128.9570
2017-06-30,128.3650
2017-05-31,125.4213
2017-04-28,122.1159
2017-03-31,118.5648
2017-02-28,116.1563
2017-01-31,112.7595
2016-12-30,110.1155
2016-11-30,108.5520
2016-10-31,104.5563
2016-09-30,105.0490
2016-08-31,101.6030
2016-07-29,97.0194
2016-06-30,91.8899
2016-05-31,90.5993
2016-04-29,87.6596
2016-03-31,83.9682
2016-02-29,79.5778
2016-01-29,78.1034
2015-12-31,78.3286
2015-11-30,77.1313
2015-10-30,74.9364
2015-09-30,72.9377
2015-08-31,75.6429
2015-07-31,78.7449
2015-06-30,80.4714
2015-05-29,81.6009
2015-04-30,82.2361
2015-03-31,83.1247
2015-02-27,82.1715
2015-01-30,79.8172
2014-12-31,79.3773
2014-11-28,77.5780
2014-10-31,74.8380
2014-09-30,72.7961
2014-08-29,73.3575
2014-07-31,72.1480
2014-06-30,73.4383
2014-05-30,72.1931
2014-04-30,70.8974
2014-03-31,69.4677
2014-02-28,69.2773
2014-01-31,68.3078
2013-12-31,68.5922
2013-11-29,65.7936
2013-10-31,64.0681
2013-09-30,61.6627
2013-08-30,59.2360
2013-07-31,58.2779
2013-06-28,56.3194
2013-05-31,54.7918
2013-04-30,52.0344
2013-03-28,50.8587
2013-02-28,50.9692
2013-01-31,50.8888
2012-12-31,49.8878
2012-11-30,49.3458
2012-10-31,48.3886
2012-09-28,46.9483
2012-08-31,45.6812
2012-07-31,43.9959
2012-06-29,44.0514
2012-05-31,44.8041
2012-04-30,44.2591
2012-03-30,42.6740
2012-02-29,40.3692
2012-01-31,37.8585
2011-12-30,35.5651
2011-11-30,35.5742
2011-10-31,36.5272
2011-09-30,36.3496
2011-08-31,39.8199
2011-07-29,42.5606
2011-06-30,44.8248
2011-05-31,44.5394
2011-04-29,43.6760
2011-03-31,41.6483
2011-02-28,40.8940
2011-01-31,39.5959
2010-12-31,37.8456
2010-11-30,35.1967
2010-10-29,34.3262
2010-09-30,33.9942
2010-08-31,32.7987
2010-07-30,34.0958
2010-06-30,34.8451
2010-05-28,36.9944
2010-04-30,37.6043
2010-03-31,36.0001
2010-02-26,35.3448
2010-01-29,35.2904
2009-12-31,35.9958
2009-11-30,34.6501
2009-10-30,32.3047
2009-09-30,30.0400
2009-08-31,28.1875
2009-07-31,25.9967
2009-06-30,23.4062
2009-05-29,21.2566
2009-04-30,20.8642
2009-03-31,20.2593
2009-02-27,20.5796
2009-01-30,22.9514
2008-12-31,24.3799
2008-11-28,25.5926
2008-10-31,28.2236
2008-09-30,32.6491
2008-08-29,34.0134
2008-07-31,33.7998
2008-06-30,34.8641
2008-05-30,36.1757
2008-04-30,35.3604
2008-03-31,34.8650
2008-02-29,36.1018
2008-01-31,37.6954
2007-12-31,39.4011
2007-11-30,40.3919
2007-10-31,40.9628
2007-09-28,40.8458
2007-08-31,39.4114
2007-07-31,37.9698
2007-06-29,37.1718
2007-05-31,36.2876
2007-04-30,35.6626
2007-03-30,35.3024
2007-02-28,34.5497
2007-01-31,33.4405
2006-12-29,32.0474
2006-11-30,32.1695
2006-10-31,31.9542
2006-09-29,31.2759
2006-08-31,31.6446
2006-07-31,32.7099
2006-06-30,33.3876
2006-05-31,33.4926
2006-04-28,32.6451
2006-03-31,30.5334
2006-02-28,28.8220
2006-01-31,28.7351
2005-12-30,28.9603
2005-11-30,28.4563
2005-10-31,27.7350
2005-09-30,27.4934
2005-08-31,27.7268
2005-07-29,27.7518
2005-06-30,27.5265
2005-05-31,28.5834
2005-04-29,29.1720
2005-03-31,30.1867
2005-02-28,30.3902
2005-01-31,30.6731
2004-12-31,31.6591
2004-11-30,31.7626
2004-10-29,31.5336
2004-09-30,31.5196
2004-08-31,31.1781
2004-07-30,31.0213
2004-06-30,30.8152
2004-05-28,29.1674
2004-04-30,27.9841
2004-03-31,26.9346
2004-02-27,26.8268
2004-01-30,26.5500
2003-12-31,26.3403
2003-11-28,24.6342
2003-10-31,23.3569
2003-09-30,22.4108
2003-08-29,22.5731
2003-07-31,21.5001
2003-06-30,20.4721
2003-05-30,19.7912
2003-04-30,19.6893
2003-03-31,19.1520
2003-02-28,19.6796
2003-01-31,20.2407
2002-12-31,20.8277
2002-11-29,20.8344
2002-10-31,20.2361
2002-09-30,20.8119
2002-08-30,22.3451
2002-07-31,22.4399
2002-06-28,23.0947
2002-05-31,23.5102
2002-04-30,23.5123
2002-03-28,23.2030
