,TEMA_monthly_10
2022-04-04,37.2405
2022-03-31,36.7705
2022-02-28,36.1333
2022-01-31,36.4698
2021-12-31,35.1835
2021-11-30,32.4605
2021-10-29,30.0317
2021-09-30,29.6035
2021-08-31,30.8183
2021-07-30,31.0153
2021-06-30,31.6853
2021-05-28,31.5760
2021-04-30,31.9004
2021-03-31,28.9054
2021-02-26,25.7673
2021-01-29,22.8724
2020-12-31,21.4594
2020-11-30,19.1096
2020-10-30,17.4286
2020-09-30,17.4860
2020-08-31,16.9063
2020-07-31,15.8177
2020-06-30,15.5081
2020-05-29,15.2085
2020-04-30,16.3926
2020-03-31,17.9588
2020-02-28,19.1198
2020-01-31,18.7747
2019-12-31,17.9257
2019-11-29,17.1667
2019-10-31,16.4865
2019-09-30,17.2179
2019-08-30,17.3890
2019-07-31,18.1736
2019-06-28,17.6805
2019-05-31,17.1567
2019-04-30,17.8371
2019-03-29,18.1277
2019-02-28,18.9268
2019-01-31,20.0590
2018-12-31,20.3498
2018-11-30,21.7185
2018-10-31,22.2579
2018-09-28,22.3001
2018-08-31,21.3049
2018-07-31,20.5228
2018-06-29,20.2484
2018-05-31,20.0209
2018-04-30,20.0972
2018-03-29,20.4602
2018-02-28,20.6514
2018-01-31,20.0375
2017-12-29,19.0680
2017-11-30,18.9032
2017-10-31,18.3851
2017-09-29,17.4647
2017-08-31,16.9506
2017-07-31,16.7002
2017-06-30,16.2345
2017-05-31,16.4039
2017-04-28,15.8941
2017-03-31,15.0121
2017-02-28,14.1702
2017-01-31,13.2307
2016-12-30,13.1215
2016-11-30,13.0294
2016-10-31,12.5931
2016-09-30,12.4176
2016-08-31,11.5231
2016-07-29,10.9041
2016-06-30,10.1837
2016-05-31,9.9523
2016-04-29,9.2367
2016-03-31,8.8438
2016-02-29,8.2999
2016-01-29,8.5559
2015-12-31,9.5627
2015-11-30,9.9483
2015-10-30,10.2712
2015-09-30,10.5326
2015-08-31,11.3419
2015-07-31,11.9889
2015-06-30,12.3364
2015-05-29,13.0131
2015-04-30,13.1831
2015-03-31,13.5540
2015-02-27,14.5688
2015-01-30,15.1141
2014-12-31,15.5254
2014-11-28,15.0156
2014-10-31,14.5079
2014-09-30,14.5091
2014-08-29,14.5350
2014-07-31,13.8679
2014-06-30,13.4121
2014-05-30,13.1512
2014-04-30,12.7646
2014-03-31,12.2182
2014-02-28,11.5077
2014-01-31,11.0579
2013-12-31,10.5491
2013-11-29,9.9956
2013-10-31,9.3226
2013-09-30,9.0447
2013-08-30,9.4540
2013-07-31,9.6992
2013-06-28,9.1548
2013-05-31,8.5179
2013-04-30,7.6688
2013-03-28,7.3523
2013-02-28,6.0642
2013-01-31,5.1502
2012-12-31,4.7660
2012-11-30,4.8432
2012-10-31,5.3918
2012-09-28,6.0775
2012-08-31,6.3794
2012-07-31,6.9848
2012-06-29,7.6241
2012-05-31,8.1814
2012-04-30,8.4751
2012-03-30,8.4706
2012-02-29,8.7681
2012-01-31,8.9587
2011-12-30,8.6813
2011-11-30,8.9166
2011-10-31,8.8787
2011-09-30,9.2768
2011-08-31,11.0014
2011-07-29,12.8178
2011-06-30,13.3692
2011-05-31,13.9409
2011-04-29,14.6233
2011-03-31,14.9441
2011-02-28,15.2963
2011-01-31,15.2154
2010-12-31,14.6245
2010-11-30,14.6464
2010-10-29,14.7802
2010-09-30,14.9936
2010-08-31,15.3414
2010-07-30,16.7675
2010-06-30,17.0644
2010-05-28,18.1408
2010-04-30,19.0479
2010-03-31,18.8892
2010-02-26,18.2850
2010-01-29,17.8864
2009-12-31,18.0943
2009-11-30,17.2511
2009-10-30,16.5183
2009-09-30,15.7402
2009-08-31,14.5912
2009-07-31,13.4303
2009-06-30,12.0917
2009-05-29,11.2528
2009-04-30,11.1158
2009-03-31,10.6132
2009-02-27,10.9021
2009-01-30,12.1748
2008-12-31,12.7994
2008-11-28,13.4406
2008-10-31,14.7131
2008-09-30,15.9293
2008-08-29,15.8713
2008-07-31,15.6583
2008-06-30,15.8580
2008-05-30,16.3042
2008-04-30,16.3160
2008-03-31,16.4980
2008-02-29,16.9189
2008-01-31,17.0430
2007-12-31,18.1359
2007-11-30,18.1039
2007-10-31,17.8366
2007-09-28,17.2381
2007-08-31,16.7166
2007-07-31,15.9947
2007-06-29,15.6370
2007-05-31,15.3745
2007-04-30,14.6894
2007-03-30,14.4530
2007-02-28,14.5132
2007-01-31,14.7387
2006-12-29,14.0829
2006-11-30,13.5271
2006-10-31,13.0598
2006-09-29,12.4757
2006-08-31,12.0344
2006-07-31,11.3851
2006-06-30,11.4623
2006-05-31,11.5859
2006-04-28,11.5734
2006-03-31,11.4735
2006-02-28,11.1614
2006-01-31,10.6740
2005-12-30,10.2681
2005-11-30,10.1966
2005-10-31,9.8092
2005-09-30,9.5515
2005-08-31,8.8481
2005-07-29,8.1131
2005-06-30,7.7152
2005-05-31,7.3604
2005-04-29,7.0690
2005-03-31,7.0961
2005-02-28,6.7948
2005-01-31,6.6282
2004-12-31,6.6612
2004-11-30,6.4027
2004-10-29,6.2710
2004-09-30,6.3967
2004-08-31,6.5779
2004-07-30,7.0685
2004-06-30,7.2842
2004-05-28,7.3815
2004-04-30,7.4992
2004-03-31,7.9994
2004-02-27,8.0009
2004-01-30,8.0120
2003-12-31,7.7438
2003-11-28,7.4895
2003-10-31,7.3494
2003-09-30,6.9770
2003-08-29,7.0520
2003-07-31,7.0157
2003-06-30,6.6467
2003-05-30,6.0404
2003-04-30,5.5434
2003-03-31,5.5126
2003-02-28,5.6301
2003-01-31,5.7495
2002-12-31,5.5759
2002-11-29,5.3307
2002-10-31,4.5308
2002-09-30,4.1934
2002-08-30,4.6534
2002-07-31,5.0085
2002-06-28,5.4230
2002-05-31,5.8320
2002-04-30,5.6646
2002-03-28,5.9034
