,TEMA_monthly_10
2022-04-04,444.6466
2022-03-31,445.9300
2022-02-28,445.6394
2022-01-31,462.1664
2021-12-31,474.0639
2021-11-30,445.7528
2021-10-29,412.8602
2021-09-30,379.1593
2021-08-31,360.6624
2021-07-30,341.9810
2021-06-30,329.5048
2021-05-28,325.0546
2021-04-30,318.9602
2021-03-31,309.0427
2021-02-26,312.6784
2021-01-29,320.9817
2020-12-31,334.3371
2020-11-30,333.2135
2020-10-30,329.6961
2020-09-30,341.8864
2020-08-31,339.5859
2020-07-31,324.2354
2020-06-30,303.2722
2020-05-29,282.9618
2020-04-30,266.1153
2020-03-31,262.8116
2020-02-28,267.0931
2020-01-31,269.5272
2019-12-31,259.8819
2019-11-29,256.9483
2019-10-31,257.9457
2019-09-30,263.4505
2019-08-30,277.7717
2019-07-31,278.7227
2019-06-28,275.8192
2019-05-31,264.0292
2019-04-30,250.7336
2019-03-29,231.9773
2019-02-28,221.4781
2019-01-31,213.9622
2018-12-31,213.6003
2018-11-30,224.5825
2018-10-31,217.7410
2018-09-28,214.2412
2018-08-31,208.3718
2018-07-31,195.3890
2018-06-29,194.2981
2018-05-31,194.3770
2018-04-30,192.1525
2018-03-29,196.4282
2018-02-28,195.4585
2018-01-31,190.8899
2017-12-29,185.4098
2017-11-30,181.7764
2017-10-31,171.2794
2017-09-29,162.1825
2017-08-31,154.8524
2017-07-31,158.7101
2017-06-30,158.3297
2017-05-31,158.3741
2017-04-28,158.6822
2017-03-31,160.9436
2017-02-28,163.0576
2017-01-31,157.6925
2016-12-30,153.0063
2016-11-30,152.1360
2016-10-31,152.8944
2016-09-30,157.7061
2016-08-31,159.9558
2016-07-29,152.9544
2016-06-30,146.6147
2016-05-31,143.9022
2016-04-29,141.4745
2016-03-31,143.5822
2016-02-29,146.3158
2016-01-29,151.0277
2015-12-31,157.9954
2015-11-30,160.5122
2015-10-30,159.3940
2015-09-30,154.0108
2015-08-31,155.1359
2015-07-31,157.4069
2015-06-30,155.5128
2015-05-29,153.9132
2015-04-30,149.0869
2015-03-31,146.2627
2015-02-27,140.1668
2015-01-30,132.6954
2014-12-31,128.6748
2014-11-28,123.9139
2014-10-31,118.6482
2014-09-30,114.1444
2014-08-29,113.2358
2014-07-31,107.9000
2014-06-30,104.4496
2014-05-30,99.0544
2014-04-30,99.0692
2014-03-31,99.6154
2014-02-28,99.4816
2014-01-31,100.6674
2013-12-31,102.1233
2013-11-29,102.2696
2013-10-31,99.4623
2013-09-30,97.7065
2013-08-30,94.7432
2013-07-31,94.2461
2013-06-28,89.3500
2013-05-31,86.3877
2013-04-30,84.2364
2013-03-28,83.7631
2013-02-28,83.9683
2013-01-31,81.4556
2012-12-31,80.8911
2012-11-30,82.8506
2012-10-31,83.2022
2012-09-28,85.0679
2012-08-31,84.3117
2012-07-31,85.7109
2012-06-29,87.5327
2012-05-31,90.1573
2012-04-30,86.4084
2012-03-30,81.3264
2012-02-29,77.3599
2012-01-31,78.6202
2011-12-30,80.2469
2011-11-30,83.3822
2011-10-31,84.5064
2011-09-30,82.6597
2011-08-31,86.1562
2011-07-29,91.8681
2011-06-30,97.7116
2011-05-31,99.8084
2011-04-29,97.2463
2011-03-31,93.8598
2011-02-28,91.0086
2011-01-31,86.1059
2010-12-31,80.8646
2010-11-30,76.8027
2010-10-29,73.3915
2010-09-30,68.6501
2010-08-31,65.2778
2010-07-30,64.5286
2010-06-30,62.4852
2010-05-28,63.9503
2010-04-30,65.2211
2010-03-31,62.7154
2010-02-26,59.7814
2010-01-29,59.3555
2009-12-31,60.4051
2009-11-30,59.9251
2009-10-30,55.0669
2009-09-30,52.5237
2009-08-31,47.2528
2009-07-31,45.8320
2009-06-30,42.7953
2009-05-29,42.2368
2009-04-30,39.6675
2009-03-31,35.6775
2009-02-27,32.0743
2009-01-30,33.6829
2008-12-31,35.7758
2008-11-28,36.6470
2008-10-31,40.6915
2008-09-30,47.7085
2008-08-29,50.4755
2008-07-31,48.6106
2008-06-30,48.8814
2008-05-30,50.0806
2008-04-30,47.1378
2008-03-31,45.6641
2008-02-29,47.1411
2008-01-31,50.1506
2007-12-31,52.7916
2007-11-30,56.8568
2007-10-31,58.7607
2007-09-28,56.9876
2007-08-31,55.2704
2007-07-31,57.3991
2007-06-29,56.9134
2007-05-31,54.5550
2007-04-30,53.3285
2007-03-30,52.5937
2007-02-28,50.4437
2007-01-31,48.0964
2006-12-29,45.9621
2006-11-30,43.4741
2006-10-31,41.6264
2006-09-29,39.8741
2006-08-31,38.4521
2006-07-31,38.7362
2006-06-30,39.1514
2006-05-31,37.6802
2006-04-28,36.6837
2006-03-31,35.5200
2006-02-28,33.5432
2006-01-31,33.4273
2005-12-30,32.7598
2005-11-30,30.9487
2005-10-31,29.5643
2005-09-30,29.5390
2005-08-31,29.3547
2005-07-29,29.1612
2005-06-30,27.9114
2005-05-31,26.5057
2005-04-29,26.5685
2005-03-31,29.0497
2005-02-28,29.7171
2005-01-31,30.6056
2004-12-31,30.3489
2004-11-30,27.9474
2004-10-29,26.8061
2004-09-30,25.7251
2004-08-31,24.6638
2004-07-30,24.4013
2004-06-30,24.4953
2004-05-28,23.0517
2004-04-30,22.2054
2004-03-31,22.4253
2004-02-27,21.6982
2004-01-30,22.7307
2003-12-31,23.7888
2003-11-28,25.2139
2003-10-31,25.9948
2003-09-30,26.1943
2003-08-29,26.0296
2003-07-31,24.0281
2003-06-30,21.8483
2003-05-30,19.2061
2003-04-30,17.2625
2003-03-31,15.7395
2003-02-28,14.3621
2003-01-31,14.8914
2002-12-31,15.1479
2002-11-29,15.1716
2002-10-31,14.2913
2002-09-30,14.3833
2002-08-30,14.8939
2002-07-31,16.3628
2002-06-28,18.1291
2002-05-31,19.3845
2002-04-30,20.1655
2002-03-28,20.4571
