,TEMA_monthly_10
2022-04-04,307.7811
2022-03-31,310.0591
2022-02-28,310.2697
2022-01-31,309.4956
2021-12-31,304.4010
2021-11-30,296.8946
2021-10-29,292.0520
2021-09-30,275.4280
2021-08-31,274.4023
2021-07-30,265.1852
2021-06-30,260.6050
2021-05-28,257.5772
2021-04-30,243.7167
2021-03-31,222.9085
2021-02-26,207.5703
2021-01-29,190.8572
2020-12-31,181.0311
2020-11-30,167.8497
2020-10-30,153.6100
2020-09-30,148.7821
2020-08-31,145.6970
2020-07-31,139.1215
2020-06-30,132.0082
2020-05-29,123.9087
2020-04-30,118.7152
2020-03-31,128.3954
2020-02-28,150.9011
2020-01-31,158.8794
2019-12-31,155.1363
2019-11-29,148.2444
2019-10-31,139.3039
2019-09-30,134.6822
2019-08-30,130.0604
2019-07-31,134.6062
2019-06-28,131.2751
2019-05-31,126.4158
2019-04-30,123.5572
2019-03-29,114.6208
2019-02-28,113.3926
2019-01-31,109.7593
2018-12-31,108.6227
2018-11-30,121.3293
2018-10-31,124.6616
2018-09-28,131.9284
2018-08-31,130.1379
2018-07-31,131.0996
2018-06-29,130.8737
2018-05-31,134.1461
2018-04-30,139.6982
2018-03-29,147.2657
2018-02-28,153.2426
2018-01-31,156.1551
2017-12-29,152.6097
2017-11-30,145.9658
2017-10-31,139.0546
2017-09-29,132.5967
2017-08-31,127.1872
2017-07-31,124.5723
2017-06-30,116.7315
2017-05-31,115.1713
2017-04-28,116.2289
2017-03-31,113.4443
2017-02-28,107.6413
2017-01-31,97.4948
2016-12-30,94.0750
2016-11-30,89.6189
2016-10-31,81.0360
2016-09-30,84.2138
2016-08-31,82.3387
2016-07-29,78.9754
2016-06-30,77.8168
2016-05-31,79.9493
2016-04-29,76.5893
2016-03-31,75.9242
2016-02-29,76.6099
2016-01-29,84.0366
2015-12-31,92.0419
2015-11-30,95.1433
2015-10-30,96.2278
2015-09-30,96.6808
2015-08-31,101.4984
2015-07-31,106.7040
2015-06-30,106.9640
2015-05-29,108.0782
2015-04-30,109.7980
2015-03-31,111.7514
2015-02-27,111.5993
2015-01-30,109.4785
2014-12-31,111.2138
2014-11-28,109.2599
2014-10-31,106.2135
2014-09-30,104.7572
2014-08-29,103.7304
2014-07-31,100.4239
2014-06-30,98.8650
2014-05-30,95.8820
2014-04-30,95.1305
2014-03-31,94.3935
2014-02-28,93.6234
2014-01-31,92.4840
2013-12-31,92.2808
2013-11-29,86.0898
2013-10-31,80.0412
2013-09-30,75.0765
2013-08-30,72.4289
2013-07-31,70.7384
2013-06-28,66.4783
2013-05-31,64.1721
2013-04-30,60.0079
2013-03-28,57.5940
2013-02-28,54.1860
2013-01-31,51.6005
2012-12-31,49.0518
2012-11-30,47.0924
2012-10-31,45.1116
2012-09-28,43.5549
2012-08-31,42.0846
2012-07-31,40.8287
2012-06-29,40.8550
2012-05-31,40.6058
2012-04-30,42.5280
2012-03-30,42.1758
2012-02-29,40.0738
2012-01-31,37.6933
2011-12-30,35.5538
2011-11-30,34.5756
2011-10-31,35.2579
2011-09-30,36.1639
2011-08-31,41.4614
2011-07-29,46.0085
2011-06-30,48.3707
2011-05-31,49.8019
2011-04-29,49.8030
2011-03-31,49.1815
2011-02-28,48.4273
2011-01-31,45.7983
2010-12-31,42.5381
2010-11-30,39.5496
2010-10-29,37.8375
2010-09-30,35.2651
2010-08-31,33.5345
2010-07-30,32.7617
2010-06-30,32.1872
2010-05-28,34.3910
2010-04-30,35.5609
2010-03-31,33.7578
2010-02-26,31.3491
2010-01-29,30.2831
2009-12-31,29.4950
2009-11-30,27.8329
2009-10-30,25.5565
2009-09-30,23.8126
2009-08-31,20.4051
2009-07-31,18.5557
2009-06-30,17.0226
2009-05-29,16.7436
2009-04-30,13.5405
2009-03-31,11.0311
2009-02-27,10.7296
2009-01-30,13.0137
2008-12-31,14.8413
2008-11-28,16.4312
2008-10-31,21.6734
2008-09-30,28.3334
2008-08-29,30.2963
2008-07-31,30.1158
2008-06-30,31.3792
2008-05-30,34.3761
2008-04-30,35.7746
2008-03-31,37.8878
2008-02-29,39.0806
2008-01-31,41.5184
