,TEMA_monthly_10
2022-04-04,37.4188
2022-03-31,40.1089
2022-02-28,44.6687
2022-01-31,46.0338
2021-12-31,48.2171
2021-11-30,48.7366
2021-10-29,50.3422
2021-09-30,51.3052
2021-08-31,50.8917
2021-07-30,49.2956
2021-06-30,48.3261
2021-05-28,45.6109
2021-04-30,41.9175
2021-03-31,38.5217
2021-02-26,35.3666
2021-01-29,31.7599
2020-12-31,29.6894
2020-11-30,25.8178
2020-10-30,22.8380
2020-09-30,22.0466
2020-08-31,20.3717
2020-07-31,18.9334
2020-06-30,18.7577
2020-05-29,18.8705
2020-04-30,20.4568
2020-03-31,23.5782
2020-02-28,30.7153
2020-01-31,33.0471
2019-12-31,34.4784
2019-11-29,34.2299
2019-10-31,32.8772
2019-09-30,32.2133
2019-08-30,31.9573
2019-07-31,32.7737
2019-06-28,31.6221
2019-05-31,30.5845
2019-04-30,29.6303
2019-03-29,27.6631
2019-02-28,26.4726
2019-01-31,24.3239
2018-12-31,22.9787
2018-11-30,25.1794
2018-10-31,27.0046
2018-09-28,28.1433
2018-08-31,28.5442
2018-07-31,28.8267
2018-06-29,31.0644
2018-05-31,31.6746
2018-04-30,31.7828
2018-03-29,32.8631
2018-02-28,34.1515
2018-01-31,34.1995
2017-12-29,32.2343
2017-11-30,29.8567
2017-10-31,27.9108
2017-09-29,27.0667
2017-08-31,26.7635
2017-07-31,26.4891
2017-06-30,26.4816
2017-05-31,26.7967
2017-04-28,29.0400
2017-03-31,31.8192
2017-02-28,31.9642
2017-01-31,30.8885
2016-12-30,29.4927
2016-11-30,27.0627
