,TEMA_monthly_10
2022-04-04,471.7904
2022-03-31,464.2578
2022-02-28,459.2968
2022-01-31,467.7673
2021-12-31,487.1029
2021-11-30,478.4395
2021-10-29,482.9894
2021-09-30,472.5158
2021-08-31,483.9025
2021-07-30,474.1876
2021-06-30,452.7255
2021-05-28,434.0961
2021-04-30,418.9889
2021-03-31,398.3459
2021-02-26,396.6256
2021-01-29,410.8724
2020-12-31,421.0087
2020-11-30,409.8795
2020-10-30,395.1917
2020-09-30,409.6613
2020-08-31,414.3564
2020-07-31,398.5266
2020-06-30,370.4212
2020-05-29,357.8825
2020-04-30,335.3721
2020-03-31,337.2345
2020-02-28,359.7683
2020-01-31,366.1965
2019-12-31,355.1437
2019-11-29,356.6553
2019-10-31,354.1023
2019-09-30,364.9482
2019-08-30,367.0938
2019-07-31,362.0960
2019-06-28,355.2239
2019-05-31,342.1148
2019-04-30,336.0620
2019-03-29,315.3865
2019-02-28,295.8633
2019-01-31,278.5460
2018-12-31,279.3637
2018-11-30,291.6503
2018-10-31,288.8372
2018-09-28,293.6817
2018-08-31,291.5217
2018-07-31,285.9935
2018-06-29,274.6285
2018-05-31,274.4086
2018-04-30,273.3410
2018-03-29,278.4148
2018-02-28,274.2055
2018-01-31,270.3920
2017-12-29,259.8692
2017-11-30,257.4859
2017-10-31,247.3478
2017-09-29,237.1202
2017-08-31,230.8512
2017-07-31,228.9110
2017-06-30,223.8356
2017-05-31,216.1461
2017-04-28,206.6756
2017-03-31,197.4408
2017-02-28,191.3558
2017-01-31,180.1171
2016-12-30,174.5306
2016-11-30,172.0750
2016-10-31,169.6596
2016-09-30,171.1269
2016-08-31,167.5027
2016-07-29,165.3633
2016-06-30,166.9352
2016-05-31,169.3634
2016-04-29,172.5733
2016-03-31,173.9344
2016-02-29,171.6227
2016-01-29,177.5694
2015-12-31,180.9653
2015-11-30,176.5395
2015-10-30,167.1391
2015-09-30,157.5677
2015-08-31,162.5736
2015-07-31,166.2684
2015-06-30,168.0147
2015-05-29,166.9331
2015-04-30,163.2079
2015-03-31,161.5637
2015-02-27,156.3307
2015-01-30,151.0073
2014-12-31,151.2656
2014-11-28,150.1195
2014-10-31,147.0586
2014-09-30,141.8348
2014-08-29,141.6106
2014-07-31,138.2082
2014-06-30,137.0227
2014-05-30,133.8513
2014-04-30,131.6601
2014-03-31,129.9175
2014-02-28,130.6971
2014-01-31,130.2048
2013-12-31,128.1159
2013-11-29,123.9257
2013-10-31,123.1942
2013-09-30,123.6783
