,TEMA_monthly_10
2022-04-04,255.3991
2022-03-31,252.9640
2022-02-28,250.1049
2022-01-31,252.3143
2021-12-31,250.5210
2021-11-30,240.9001
2021-10-29,235.4582
2021-09-30,227.5173
2021-08-31,225.4460
2021-07-30,215.7976
2021-06-30,201.4268
2021-05-28,191.7313
2021-04-30,178.7417
2021-03-31,168.7167
2021-02-26,158.4643
2021-01-29,149.9328
2020-12-31,145.3217
2020-11-30,140.9730
2020-10-30,132.2141
2020-09-30,137.6728
2020-08-31,140.0477
2020-07-31,139.9341
2020-06-30,143.8546
2020-05-29,149.6509
2020-04-30,159.2587
2020-03-31,169.8263
2020-02-28,195.7414
2020-01-31,201.6983
2019-12-31,200.1037
2019-11-29,201.6091
2019-10-31,201.3118
2019-09-30,198.2388
2019-08-30,194.4949
2019-07-31,190.9719
2019-06-28,187.4735
2019-05-31,185.1536
2019-04-30,182.1781
2019-03-29,178.4752
2019-02-28,172.6007
2019-01-31,168.0754
2018-12-31,162.0774
2018-11-30,164.3252
2018-10-31,158.3888
2018-09-28,158.4886
2018-08-31,155.0069
2018-07-31,149.3764
2018-06-29,144.9054
2018-05-31,141.4080
2018-04-30,141.1188
2018-03-29,142.5136
2018-02-28,144.0503
2018-01-31,152.3818
2017-12-29,156.4473
2017-11-30,157.8016
2017-10-31,158.8898
2017-09-29,160.4043
2017-08-31,164.1567
2017-07-31,164.9013
2017-06-30,163.0143
2017-05-31,159.9923
2017-04-28,156.5658
2017-03-31,152.0674
2017-02-28,148.8270
2017-01-31,144.6809
2016-12-30,144.4915
2016-11-30,142.1034
2016-10-31,146.5204
2016-09-30,149.2957
2016-08-31,149.5760
2016-07-29,152.1570
2016-06-30,149.8464
2016-05-31,149.1509
2016-04-29,148.9444
2016-03-31,150.0938
2016-02-29,144.1111
2016-01-29,145.9591
2015-12-31,148.4889
2015-11-30,144.9336
2015-10-30,141.2835
2015-09-30,139.3785
2015-08-31,136.2933
2015-07-31,137.4559
2015-06-30,134.9465
2015-05-29,137.6626
2015-04-30,138.3763
2015-03-31,140.0857
2015-02-27,136.7057
2015-01-30,134.9163
2014-12-31,129.1906
2014-11-28,125.2943
2014-10-31,121.0182
2014-09-30,116.8845
2014-08-29,118.2426
2014-07-31,113.5462
2014-06-30,109.3899
2014-05-30,106.0387
2014-04-30,101.6503
2014-03-31,97.7869
2014-02-28,94.7653
2014-01-31,92.1731
2013-12-31,91.2941
2013-11-29,92.8804
2013-10-31,95.7456
2013-09-30,96.7579
2013-08-30,97.2790
2013-07-31,100.2394
2013-06-28,98.8109
2013-05-31,96.9317
2013-04-30,95.8845
2013-03-28,94.2498
2013-02-28,95.1804
2013-01-31,98.1340
2012-12-31,100.0929
2012-11-30,100.1118
2012-10-31,102.4873
2012-09-28,104.0542
2012-08-31,106.0087
2012-07-31,106.4354
2012-06-29,104.0649
2012-05-31,103.0637
2012-04-30,102.6556
2012-03-30,99.0240
2012-02-29,95.4122
2012-01-31,96.0420
2011-12-30,93.7124
2011-11-30,92.7176
2011-10-31,94.2620
2011-09-30,92.0580
2011-08-31,97.9848
2011-07-29,96.0849
2011-06-30,93.8749
2011-05-31,92.9175
2011-04-29,89.2396
2011-03-31,86.4171
2011-02-28,84.9072
2011-01-31,82.2136
2010-12-31,80.1995
2010-11-30,78.3800
2010-10-29,76.7019
2010-09-30,75.6438
2010-08-31,74.7074
2010-07-30,72.6246
2010-06-30,69.0891
2010-05-28,68.7883
2010-04-30,66.0525
2010-03-31,58.7654
2010-02-26,55.7263
2010-01-29,53.5497
2009-12-31,52.2178
2009-11-30,47.4812
2009-10-30,45.1242
2009-09-30,43.0752
2009-08-31,38.2219
2009-07-31,35.2099
2009-06-30,33.7067
2009-05-29,32.7513
2009-04-30,29.6593
2009-03-31,27.6044
2009-02-27,29.4124
2009-01-30,35.0875
2008-12-31,39.9933
2008-11-28,43.9542
2008-10-31,51.3191
2008-09-30,58.2067
2008-08-29,57.6504
2008-07-31,56.2933
2008-06-30,54.5648
2008-05-30,56.4973
2008-04-30,55.0997
2008-03-31,53.8859
2008-02-29,53.7224
2008-01-31,55.8384
2007-12-31,58.7874
2007-11-30,63.3090
2007-10-31,68.4487
2007-09-28,67.0169
2007-08-31,66.8380
2007-07-31,68.4806
2007-06-29,73.5032
2007-05-31,76.6244
2007-04-30,76.9552
2007-03-30,80.4007
2007-02-28,82.1711
2007-01-31,81.8775
2006-12-29,76.7476
2006-11-30,75.8248
2006-10-31,73.1971
2006-09-29,69.6953
2006-08-31,68.2466
2006-07-31,65.8187
2006-06-30,63.4442
2006-05-31,62.0104
2006-04-28,61.4993
2006-03-31,59.8614
