,TEMA_monthly_10
2022-04-04,301.8543
2022-03-31,297.9946
2022-02-28,288.4212
2022-01-31,276.4855
2021-12-31,267.9006
2021-11-30,260.8556
2021-10-29,261.5370
2021-09-30,259.5248
2021-08-31,262.9266
2021-07-30,257.7440
2021-06-30,258.1482
2021-05-28,258.3058
2021-04-30,252.2277
2021-03-31,232.1810
2021-02-26,221.0272
2021-01-29,209.1325
2020-12-31,211.4928
2020-11-30,200.0140
2020-10-30,188.7293
2020-09-30,192.1978
2020-08-31,197.6459
2020-07-31,192.7323
2020-06-30,187.0765
2020-05-29,187.7993
2020-04-30,194.9556
2020-03-31,223.5110
2020-02-28,253.6745
2020-01-31,263.4247
2019-12-31,258.7887
2019-11-29,250.8529
2019-10-31,242.8396
2019-09-30,239.2095
2019-08-30,227.5558
2019-07-31,229.7284
2019-06-28,225.7076
2019-05-31,218.9715
2019-04-30,208.4121
2019-03-29,201.1918
2019-02-28,202.7870
2019-01-31,199.8471
2018-12-31,200.0713
2018-11-30,201.4284
2018-10-31,200.9905
2018-09-28,204.0612
2018-08-31,202.2921
2018-07-31,204.0632
2018-06-29,209.7341
2018-05-31,210.7982
2018-04-30,215.5576
2018-03-29,218.7930
2018-02-28,208.7456
2018-01-31,204.7069
2017-12-29,205.1543
2017-11-30,211.0562
2017-10-31,220.6827
2017-09-29,224.5814
2017-08-31,235.1703
2017-07-31,236.1688
2017-06-30,230.6085
2017-05-31,225.9145
2017-04-28,217.8107
2017-03-31,207.2985
2017-02-28,201.4961
2017-01-31,192.0587
2016-12-30,186.4217
2016-11-30,179.5922
2016-10-31,172.4918
2016-09-30,166.5442
2016-08-31,165.4996
2016-07-29,162.4351
2016-06-30,160.3150
2016-05-31,160.7693
2016-04-29,163.3677
2016-03-31,164.2770
2016-02-29,158.0726
2016-01-29,155.9176
2015-12-31,156.7330
2015-11-30,155.3659
2015-10-30,152.3975
2015-09-30,152.2475
2015-08-31,154.5243
2015-07-31,156.2307
2015-06-30,154.8246
2015-05-29,153.0401
2015-04-30,150.8854
2015-03-31,148.8449
2015-02-27,148.2849
2015-01-30,145.6984
2014-12-31,144.9446
2014-11-28,144.0709
2014-10-31,140.0646
2014-09-30,136.4634
2014-08-29,135.6894
2014-07-31,133.2112
2014-06-30,134.0915
2014-05-30,132.4746
2014-04-30,130.3904
2014-03-31,128.0416
2014-02-28,126.9668
2014-01-31,127.5071
2013-12-31,130.2967
2013-11-29,127.6668
2013-10-31,123.0404
2013-09-30,117.3242
2013-08-30,112.9581
2013-07-31,110.7101
2013-06-28,109.0774
2013-05-31,109.0862
2013-04-30,108.0969
2013-03-28,103.1411
2013-02-28,98.1243
2013-01-31,93.4219
2012-12-31,90.9174
2012-11-30,90.0861
2012-10-31,89.3279
2012-09-28,86.7281
2012-08-31,84.7720
2012-07-31,83.3518
2012-06-29,82.2530
2012-05-31,79.3462
2012-04-30,75.5150
2012-03-30,71.5360
2012-02-29,69.0730
2012-01-31,68.1293
2011-12-30,68.0035
2011-11-30,68.4747
2011-10-31,67.1747
2011-09-30,64.3328
2011-08-31,65.7616
2011-07-29,67.1789
2011-06-30,68.7386
2011-05-31,71.1442
2011-04-29,70.7253
2011-03-31,69.0521
2011-02-28,67.9660
2011-01-31,66.2303
2010-12-31,65.8315
2010-11-30,64.8491
2010-10-29,63.9931
2010-09-30,62.4834
2010-08-31,59.0748
2010-07-30,57.8813
2010-06-30,57.2304
