,TEMA_monthly_10
2022-04-04,9.2700
2022-03-31,9.3733
2022-02-28,9.5326
2022-01-31,9.6201
2021-12-31,10.1751
2021-11-30,9.5915
2021-10-29,9.1997
2021-09-30,9.4164
2021-08-31,10.0986
2021-07-30,9.7540
2021-06-30,9.8636
2021-05-28,9.5308
2021-04-30,9.2395
2021-03-31,7.9885
2021-02-26,6.7511
2021-01-29,5.7916
2020-12-31,5.2424
2020-11-30,4.0165
2020-10-30,2.1538
2020-09-30,2.3906
2020-08-31,3.0055
2020-07-31,3.4575
2020-06-30,4.1741
2020-05-29,4.8575
2020-04-30,6.5560
2020-03-31,7.9440
2020-02-28,10.2527
2020-01-31,10.9528
2019-12-31,11.3641
2019-11-29,11.2973
2019-10-31,10.9885
2019-09-30,10.5036
2019-08-30,10.5627
2019-07-31,11.3574
2019-06-28,11.6356
2019-05-31,10.4163
2019-04-30,9.3891
2019-03-29,8.8912
2019-02-28,7.7924
2019-01-31,6.6048
2018-12-31,7.1425
2018-11-30,8.8633
2018-10-31,10.4183
2018-09-28,11.5270
2018-08-31,12.0089
2018-07-31,12.9410
2018-06-29,13.8258
2018-05-31,14.7730
2018-04-30,16.7424
2018-03-29,17.2153
2018-02-28,17.3181
2018-01-31,16.8298
2017-12-29,16.0049
2017-11-30,14.6424
2017-10-31,14.3162
2017-09-29,15.1016
2017-08-31,15.6565
2017-07-31,16.5166
2017-06-30,15.5857
2017-05-31,15.3357
2017-04-28,14.9739
2017-03-31,15.3018
2017-02-28,15.7672
2017-01-31,16.2203
2016-12-30,16.8727
2016-11-30,18.5169
2016-10-31,20.9058
2016-09-30,21.9892
2016-08-31,23.3318
2016-07-29,23.2972
2016-06-30,23.4558
2016-05-31,24.2012
2016-04-29,25.0733
2016-03-31,23.9480
2016-02-29,23.7483
2016-01-29,23.0435
2015-12-31,24.2296
2015-11-30,25.3242
2015-10-30,25.5846
