,TEMA_monthly_10
2022-04-04,4741.7602
2022-03-31,4950.9383
2022-02-28,5314.4473
2022-01-31,5512.7380
2021-12-31,5541.4784
2021-11-30,5174.8863
2021-10-29,5076.8083
2021-09-30,5139.9419
2021-08-31,5283.5555
2021-07-30,5214.6385
2021-06-30,5059.9877
2021-05-28,4974.7541
2021-04-30,4882.2865
2021-03-31,4633.9629
2021-02-26,4451.9536
2021-01-29,4305.5397
2020-12-31,4109.6266
2020-11-30,4052.4894
2020-10-30,4010.5155
2020-09-30,3964.6296
2020-08-31,3796.4371
2020-07-31,3480.9655
2020-06-30,3171.8777
2020-05-29,3169.6041
2020-04-30,3197.2421
2020-03-31,3324.9276
2020-02-28,3869.5307
2020-01-31,3926.5235
2019-12-31,3893.3085
2019-11-29,3831.2821
2019-10-31,3731.3984
2019-09-30,3668.6123
2019-08-30,3502.5049
2019-07-31,3319.2417
2019-06-28,3204.9325
2019-05-31,3006.5675
2019-04-30,2818.4990
2019-03-29,2570.4484
2019-02-28,2465.1370
2019-01-31,2414.7127
2018-12-31,2322.7671
2018-11-30,2348.6560
2018-10-31,2391.4805
2018-09-28,2608.6895
2018-08-31,2782.6680
2018-07-31,2911.1726
2018-06-29,3040.0205
2018-05-31,3085.1751
2018-04-30,3131.8180
2018-03-29,3118.4944
2018-02-28,3288.5444
2018-01-31,3493.3161
2017-12-29,3546.1016
2017-11-30,3373.0577
2017-10-31,3110.3460
2017-09-29,2826.2583
2017-08-31,2670.8195
2017-07-31,2512.0265
2017-06-30,2334.6551
2017-05-31,2192.5519
2017-04-28,2057.0884
2017-03-31,1962.5128
2017-02-28,1818.6408
2017-01-31,1717.0708
2016-12-30,1616.9728
2016-11-30,1596.3827
2016-10-31,1616.9217
2016-09-30,1696.1926
2016-08-31,1733.7421
2016-07-29,1754.9836
2016-06-30,1770.2064
2016-05-31,1737.3691
2016-04-29,1715.6731
2016-03-31,1726.5328
2016-02-29,1689.0772
2016-01-29,1691.6254
2015-12-31,1679.2646
2015-11-30,1658.9903
2015-10-30,1594.9653
2015-09-30,1523.4062
2015-08-31,1487.1058
2015-07-31,1431.5158
2015-06-30,1364.7803
2015-05-29,1362.9996
2015-04-30,1342.7332
2015-03-31,1331.7184
2015-02-27,1309.9116
2015-01-30,1271.4698
2014-12-31,1263.1350
2014-11-28,1232.9968
2014-10-31,1196.2426
2014-09-30,1159.9448
2014-08-29,1169.2783
2014-07-31,1151.4243
2014-06-30,1153.5323
2014-05-30,1137.3427
2014-04-30,1134.9284
2014-03-31,1152.2149
2014-02-28,1126.4321
2014-01-31,1053.9791
2013-12-31,970.0126
2013-11-29,930.3607
2013-10-31,909.4609
2013-09-30,914.5269
2013-08-30,921.3759
2013-07-31,974.1370
2013-06-28,1004.1827
2013-05-31,1048.5384
2013-04-30,1069.0188
2013-03-28,1062.8674
2013-02-28,1014.6483
2013-01-31,985.7596
2012-12-31,924.6240
2012-11-30,903.8612
2012-10-31,883.0489
2012-09-28,846.2543
2012-08-31,828.6210
2012-07-31,810.7576
2012-06-29,817.9777
2012-05-31,774.8122
2012-04-30,739.0801
2012-03-30,698.8574
2012-02-29,677.5246
2012-01-31,669.0869
2011-12-30,656.1940
2011-11-30,642.8187
2011-10-31,635.1437
2011-09-30,643.5309
2011-08-31,683.2940
2011-07-29,720.7541
2011-06-30,746.3567
2011-05-31,752.4183
2011-04-29,745.8696
2011-03-31,738.8012
2011-02-28,715.3592
2011-01-31,698.0898
2010-12-31,646.7033
2010-11-30,620.4584
2010-10-29,630.0748
2010-09-30,640.0241
2010-08-31,641.7493
2010-07-30,673.6307
2010-06-30,705.2023
2010-05-28,731.1302
2010-04-30,746.5715
